Date,상권_코드_명,총_상주인구_수
2019_1,공항대로59다길,3109
2019_1,공항대로59길,2216
2019_1,공항대로55길,1756
2019_1,공항대로42길,1139
2019_1,공항대로38길,382
2019_1,곰달래로60길,1988
2019_1,곰달래로53길,3732
2019_1,곰달래로47길,4075
2019_1,곰달래로31길,3131
2019_1,곰달래로25길,2962
2019_1,개화동로25길,2386
2019_1,개화동로23길,3884
2019_1,강서로8길,3410
2019_1,강서로5라길,2805
2019_1,강서로5나길,2911
2019_1,강서로5가길,2094
2019_1,강서로47라길,3802
2019_1,강서로47길,4329
2019_1,강서로45다길,2720
2019_1,강서로45길,908
2019_1,강서로35길,3923
2019_1,강서로29길,3091
2019_1,강서로18길,6868
2019_1,강서로17가길,3205
2019_1,강서로15길,5446
2019_1,가로공원로80길,2881
2019_1,가로공원로76가길,3221
2019_1,화곡로4길,1593
2019_1,화곡로3길,3208
2019_1,지양로7길,3276
2019_1,중앙로55길,3733
2019_1,중앙로51길,4174
2019_1,중앙로47길,1901
2019_1,중앙로45길,1960
2019_1,중앙로36길,914
2019_1,중앙로32길,1107
2019_1,중앙로25길,1915
2019_1,은행정로7길,3339
2019_1,은행정로5길,793
2019_1,오목로5길,4021
2019_1,오목로3길,3610
2019_1,오목로30길,3628
2019_1,오목로23길,4491
2019_1,신월로20길,1968
2019_1,신월로15길,5742
2019_1,신목로6길,2411
2019_1,신목로5길,2171
2019_1,신목로2길,2072
2019_1,목동중앙서로8가길,1394
2019_1,목동중앙서로7길,3793
2019_1,목동중앙북로8길,2135
2019_1,목동중앙북로16길,3495
2019_1,목동중앙본로7길,2932
2019_1,목동중앙로3길,2412
2019_1,목동중앙로13나길,1074
2019_1,목동중앙남로3가길,2743
2019_1,목동로9길,3483
2019_1,목동로19길,2288
2019_1,목동동로8길,1574
2019_1,목동동로12길,2273
2019_1,목동남로4길,1263
2019_1,남부순환로88길,1859
2019_1,남부순환로79길,710
2019_1,남부순환로70길,4823
2019_1,남부순환로58길,2060
2019_1,남부순환로40길,2424
2019_1,남부순환로33길,3691
2019_1,곰달래로5길,3724
2019_1,곰달래로3길,3853
2019_1,곰달래로2길,3492
2019_1,곰달래로10길,3379
2019_1,가로공원로58길,2349
2019_1,효창원로93길,2764
2019_1,토정로37길,2607
2019_1,월드컵로8길,1609
2019_1,월드컵로7길,1873
2019_1,월드컵로36길,3832
2019_1,월드컵로25길,3070
2019_1,월드컵로19길,1615
2019_1,월드컵로16길,2463
2019_1,월드컵로11길,2423
2019_1,월드컵로10길,2393
2019_1,와우산로3길,1757
2019_1,와우산로29길,786
2019_1,와우산로29가길,502
2019_1,양화진길,1294
2019_1,양화로1길,2663
2019_1,양화로11길,759
2019_1,신촌로30길,515
2019_1,신촌로28가길,190
2019_1,신촌로12길,1917
2019_1,숭문길,2779
2019_1,숭문8길,790
2019_1,성지3길,1008
2019_1,성산로4길,3416
2019_1,성미산로32길,1174
2019_1,성미산로1길,3142
2019_1,성미산로11길,3658
2019_1,백범로16길,1705
2019_1,방울내로9안길,5548
2019_1,모래내로7길,2027
2019_1,매봉산로2길,2835
2019_1,망원로2길,4381
2019_1,망원로11길,2171
2019_1,만리재옛길,3048
2019_1,마포대로4길,836
2019_1,마포대로20길,2121
2019_1,마포대로12길,860
2019_1,동교로38길,1141
2019_1,동교로27길,2480
2019_1,동교로25길,1292
2019_1,동교로19길,1803
2019_1,동교로17길,1852
2019_1,독막로8길,1353
2019_1,독막로32길,2812
2019_1,독막로22길,1024
2019_1,도화길,1081
2019_1,도화4길,3546
2019_1,대흥로28길,1418
2019_1,대흥로21길,3399
2019_1,광성로6길,2022
2019_1,홍제내길,3308
2019_1,홍연길,1084
2019_1,통일로39길,1597
2019_1,통일로37길,1624
2019_1,통일로11길,288
2019_1,충정로6길,688
2019_1,충정로4길,499
2019_1,증가로6길,3064
2019_1,증가로23나길,5204
2019_1,증가로20가길,3592
2019_1,증가로10길,3875
2019_1,응암로1길,3845
2019_1,연희로10길,3359
2019_1,신촌로37길,795
2019_1,수색로8길,3660
2019_1,세무서길,2406
2019_1,세무서2길,1455
2019_1,세검정로1길,1162
2019_1,북아현로4길,3522
2019_1,모래내로15길,10755
2019_1,명지대길,2429
2019_1,독립문로8길,4172
2019_1,가재울로6길,2757
2019_1,통일로92길,5780
2019_1,통일로87길,1816
2019_1,통일로78길,4505
2019_1,통일로69길,1750
2019_1,진흥로1길,4156
2019_1,진흥로12길,5827
2019_1,증산서길,820
2019_1,증산로9길,2718
2019_1,증산로5길,2741
2019_1,증산로21길,5296
2019_1,증산로17길,2058
2019_1,증산로15길,2500
2019_1,증산로13길,1994
2019_1,응암로34길,2889
2019_1,응암로22길,1922
2019_1,응암로14길,2596
2019_1,응암로13길,1836
2019_1,응암로12길,1496
2019_1,은평로8길,3512
2019_1,은평로3길,2300
2019_1,은평로20길,295
2019_1,은평로13길,3276
2019_1,은평로10길,2950
2019_1,연서로5길,2643
2019_1,연서로41길,3959
2019_1,연서로3길,3678
2019_1,연서로34길,3000
2019_1,연서로33길,2073
2019_1,연서로29길,1065
2019_1,연서로28길,3669
2019_1,연서로27길,2937
2019_1,연서로21길,4250
2019_1,연서로17길,2252
2019_1,연서로16길,4663
2019_1,연서로13길,3952
2019_1,연서로11길,3920
2019_1,역말로9길,5545
2019_1,수색로18길,1060
2019_1,서오릉로8길,2650
2019_1,서오릉로21길,3994
2019_1,불광천길,5214
2019_1,갈현로7길,2471
2019_1,갈현로41길,3187
2019_1,갈현로33길,3678
2019_1,갈현로1길,2845
2019_1,가좌로7길,3671
2019_1,한글비석로44길,3932
2019_1,한글비석로24길,2465
2019_1,한글비석로22길,1815
2019_1,석계로1길,2084
2019_1,상계로9가길,2597
2019_1,상계로1길,1199
2019_1,상계로12길,3570
2019_1,동일로242길,2506
2019_1,동일로192길,2866
2019_1,동일로173가길,3676
2019_1,공릉로58길,1523
2019_1,해등로16길,2245
2019_1,우이천로4다길,2296
2019_1,우이천로32길,3035
2019_1,시루봉로23길,3560
2019_1,삼양로144길,972
2019_1,방학로6가길,2117
2019_1,방학로5길,3932
2019_1,방학로15길,3828
2019_1,방학로10길,1970
2019_1,도봉산길,1714
2019_1,도봉산4길,373
2019_1,도봉로181길,1957
2019_1,도봉로169나길,3054
2019_1,도봉로156길,1411
2019_1,도봉로152가길,692
2019_1,도봉로147길,3517
2019_1,도봉로143길,1867
2019_1,도봉로114길,4840
2019_1,도봉로109길,2315
2019_1,도당로29길,2901
2019_1,도당로19길,3890
2019_1,도당로13바길,3472
2019_1,도당로13가길,1613
2019_1,덕릉로60길,2419
2019_1,노해로63다길,1912
2019_1,노해로60길,1796
2019_1,한천로140길,1767
2019_1,한천로139가길,1543
2019_1,한천로132길,1823
2019_1,한천로130길,3203
2019_1,한천로124나길,1841
2019_1,한천로109길,2984
2019_1,인수봉로79길,2696
2019_1,인수봉로72길,3721
2019_1,인수봉로56길,1885
2019_1,오패산로67길,2046
2019_1,오패산로52길,2884
2019_1,오패산로30길,1428
2019_1,수유로12길,3271
2019_1,솔샘로65길,2984
2019_1,솔매로50길,2334
2019_1,솔매로45길,2059
2019_1,솔매로41길,3089
2019_1,삼양로93길,3209
2019_1,삼양로77길,3122
2019_1,삼양로54길,3768
2019_1,삼양로41길,4172
2019_1,삼양로27길,1343
2019_1,삼양로24길,3069
2019_1,삼양로20길,2128
2019_1,삼각산로28길,3869
2019_1,도봉로99길,2302
2019_1,도봉로8길,250
2019_1,도봉로76길,3459
2019_1,도봉로67길,1692
2019_1,도봉로45길,3419
2019_1,도봉로18길,2954
2019_1,도봉로13길,1658
2019_1,덕릉로41길,2702
2019_1,덕릉로40길,2213
2019_1,노해로33길,2646
2019_1,노해로23길,1392
2019_1,노해로17길,2608
2019_1,화랑로40길,2099
2019_1,화랑로32길,3330
2019_1,화랑로1길,2928
2019_1,화랑로19길,2315
2019_1,화랑로14길,1356
2019_1,화랑로13길,1269
2019_1,한천로76길,2191
2019_1,한천로101가길,1210
2019_1,창경궁로43길,1304
2019_1,지봉로20길,2763
2019_1,종암로5길,2400
2019_1,종암로24가길,2236
2019_1,종암로21길,1689
2019_1,종암로19길,1938
2019_1,종암로16길,3335
2019_1,정릉로8길,1799
2019_1,정릉로27길,3472
2019_1,정릉로26길,1872
2019_1,장위로50길,267
2019_1,장월로1길,2053
2019_1,인촌로6길,987
2019_1,인촌로5길,1509
2019_1,인촌로24길,701
2019_1,개운사길,1012
2019_1,인촌로1길,991
2019_1,인촌로17가길,1621
2019_1,오패산로4길,3008
2019_1,오패산로3길,3327
2019_1,오패산로19길,1677
2019_1,안암로5길,2233
2019_1,아리랑로4길,3084
2019_1,솔샘로6길,1989
2019_1,성북로8길,1640
2019_1,삼양로8길,742
2019_1,삼선교로16가길,1760
2019_1,삼선교로10다길,2290
2019_1,삼선교로10길,2342
2019_1,보문로32길,1295
2019_1,보문로31길,2921
2019_1,보문로26길,1517
2019_1,보문로13길,2355
2019_1,보국문로16길,2961
2019_1,동소문로6길,278
2019_1,동소문로2길,374
2019_1,동소문로26가길,2278
2019_1,동소문로15길,1084
2019_1,동소문로13길,2936
2019_1,돌곶이로8길,1332
2019_1,돌곶이로41길,1915
2019_1,돌곶이로28길,1015
2019_1,돌곶이로27길,2740
2019_1,돌곶이로22길,1179
2019_1,돌곶이로14길,1295
2019_1,길음로7길,275
2019_1,중랑천로10길,2611
2019_1,용마산로94길,3451
2019_1,용마산로118길,1978
2019_1,용마산로112길,2287
2019_1,용마산로100길,3066
2019_1,신내로7가길,3756
2019_1,사가정로54길,3180
2019_1,사가정로42길,3131
2019_1,봉화산로56길,3893
2019_1,봉화산로4길,4652
2019_1,봉화산로30길,3219
2019_1,봉우재로33길,2159
2019_1,면목로78길,5399
2019_1,면목로56길,2848
2019_1,면목로55길,1994
2019_1,면목로49길,2887
2019_1,면목로48길,3095
2019_1,면목로45길,1356
2019_1,면목로33길,2668
2019_1,면목로21길,1920
2019_1,망우로73길,1447
2019_1,망우로68길,2371
2019_1,동일로163길,3673
2019_1,동일로157길,2697
2019_1,동일로149길,3015
2019_1,동일로140길,2426
2019_1,동일로139길,2839
2019_1,동일로139가길,1752
2019_1,동일로130길,3433
2019_1,동일로123길,2694
2019_1,동일로112길,4319
2019_1,동일로101길,3029
2019_1,동일로100길,5044
2019_1,답십리로75길,1960
2019_1,공릉로2길,4220
2019_1,공릉로12가길,1419
2019_1,겸재로54길,5220
2019_1,겸재로36길,4285
2019_1,겸재로29길,2290
2019_1,휘경로3길,2597
2019_1,휘경로2길,1304
2019_1,휘경로23길,2534
2019_1,휘경로14길,1974
2019_1,한천로46길,2386
2019_1,한천로40길,1844
2019_1,한천로33길,872
2019_1,한천로14길,3130
2019_1,천호대로97길,2761
2019_1,천호대로77길,2360
2019_1,천호대로45길,2583
2019_1,천호대로17길,2859
2019_1,천호대로12길,207
2019_1,천장산로7길,1387
2019_1,제기로5길,1016
2019_1,제기로21길,3144
2019_1,전농로4길,1473
2019_1,전농로3길,1649
2019_1,전농로29길,1970
2019_1,장한로8길,2291
2019_1,장한로5길,2085
2019_1,장한로27길,932
2019_1,장한로27가길,974
2019_1,장한로26길,2624
2019_1,장한로26가길,1417
2019_1,장한로25길,602
2019_1,장한로14길,1457
2019_1,이문로42길,3339
2019_1,왕산로43길,3473
2019_1,왕산로33길,627
2019_1,왕산로32길,1076
2019_1,약령시로17길,1564
2019_1,서울시립대로4길,2393
2019_1,서울시립대로29길,4149
2019_1,서울시립대로16길,3392
2019_1,사가정로2길,1821
2019_1,사가정로23가길,2021
2019_1,사가정로13길,2001
2019_1,무학로45길,1054
2019_1,무학로16길,1368
2019_1,망우로21길,559
2019_1,망우로18길,1556
2019_1,망우로18가길,2586
2019_1,답십리로72길,1142
2019_1,답십리로69길,1795
2019_1,답십리로68길,3318
2019_1,답십리로64길,2831
2019_1,답십리로63길,1374
2019_1,답십리로60길,1715
2019_1,답십리로56길,3636
2019_1,답십리로23길,2334
2019_1,난계로30길,214
2019_1,경희대로4길,1245
2019_1,경희대로3길,601
2019_1,천호대로129길,3330
2019_1,천호대로123길,3065
2019_1,천호대로109길,3559
2019_1,자양번영로3길,3711
2019_1,자양로53길,2772
2019_1,자양로50길,4521
2019_1,자양로45길,2530
2019_1,자양로26길,3052
2019_1,자양로15길,1886
2019_1,자양로11길,3832
2019_1,용마산로3길,3903
2019_1,용마산로21길,5416
2019_1,아차산로78길,1476
2019_1,아차산로65길,3001
2019_1,아차산로55길,2877
2019_1,아차산로51길,1779
2019_1,아차산로40길,3042
2019_1,면목로17길,4210
2019_1,뚝섬로64길,2935
2019_1,뚝섬로58길,3603
2019_1,뚝섬로54길,3665
2019_1,뚝섬로48길,3659
2019_1,뚝섬로24길,2990
2019_1,뚝섬로23길,1914
2019_1,동일로24길,2973
2019_1,동일로18길,1845
2019_1,능동로4길,3013
2019_1,능동로3길,3639
2019_1,능동로34길,5108
2019_1,능동로19길,2317
2019_1,능동로13길,3647
2019_1,긴고랑로9길,2083
2019_1,긴고랑로8길,4150
2019_1,긴고랑로7길,4756
2019_1,긴고랑로20길,4137
2019_1,광나루로52길,4356
2019_1,광나루로40길,3897
2019_1,광나루로37길,679
2019_1,광나루로36길,2665
2019_1,광나루로24길,1289
2019_1,광나루로12길,2765
2019_1,한림말길,2107
2019_1,한림말3길,922
2019_1,청계천로10나길,2624
2019_1,장터길,1949
2019_1,용답중앙길,2613
2019_1,용답29길,3063
2019_1,왕십리로6길,2259
2019_1,왕십리로31길,2870
2019_1,왕십리로26길,2882
2019_1,왕십리로21길,2417
2019_1,왕십리로14길,1831
2019_1,아차산로5길,1820
2019_1,아차산로15길,429
2019_1,아차산로11길,355
2019_1,송정4가길,2678
2019_1,송정12라길,1292
2019_1,성수일로6길,624
2019_1,성수이로7길,1289
2019_1,성수이로18길,259
2019_1,성덕정길,3209
2019_1,성덕정17길,3526
2019_1,서울숲2길,1793
2019_1,상원길,1128
2019_1,상원12길,2392
2019_1,사근동길,2405
2019_1,무학봉길,2274
2019_1,무학봉28길,1004
2019_1,무학로6길,1814
2019_1,무수막길,2199
2019_1,매봉길,5859
2019_1,마조로1길,1219
2019_1,마조로16길,2709
2019_1,마장로39길,1329
2019_1,마장로27길,1827
2019_1,뚝섬로5길,1831
2019_1,둘레9길,2877
2019_1,금호산길,3321
2019_1,금호산2길,2321
2019_1,고산자로6길,4112
2019_1,후암로28길,5621
2019_1,효창원로39길,3151
2019_1,회나무로13길,2228
2019_1,한남대로20길,566
2019_1,한강대로88길,109
2019_1,한강대로7길,751
2019_1,한강대로62길,901
2019_1,한강대로52길,666
2019_1,한강대로43길,1590
2019_1,한강대로15길,474
2019_1,한강대로104길,2701
2019_1,청파로73길,2495
2019_1,청파로71길,4221
2019_1,청파로47나길,3109
2019_1,청파로47길,1678
2019_1,장문로45길,2928
2019_1,이태원로54길,2351
2019_1,이태원로27길,636
2019_1,이촌로22길,1812
2019_1,원효로89길,1019
2019_1,원효로53길,2331
2019_1,원효로41길,1491
2019_1,원효로19길,1866
2019_1,우사단로4길,2302
2019_1,우사단로14길,1235
2019_1,우사단로10길,2666
2019_1,신흥로20길,2708
2019_1,소월로20길,2227
2019_1,서빙고로71길,2522
2019_1,백범로90길,4152
2019_1,백범로79길,4401
2019_1,두텁바위로1길,3185
2019_1,대사관로34길,1423
2019_1,녹사평대로46길,850
2019_1,녹사평대로40나길,771
2019_1,녹사평대로32길,534
2019_1,녹사평대로26길,955
2019_1,녹사평대로11길,418
2019_1,퇴계로90길,3440
2019_1,퇴계로8길,1491
2019_1,퇴계로56길,1130
2019_1,퇴계로46길,618
2019_1,퇴계로18길,706
2019_1,퇴계로12길,935
2019_1,청구로1길,2037
2019_1,청구로17길,1792
2019_1,장충단로8길,1480
2019_1,삼일대로4길,107
2019_1,명동길,531
2019_1,동호로8길,697
2019_1,동호로20길,2114
2019_1,동호로15길,1877
2019_1,동호로11길,4601
2019_1,동호로10길,2072
2019_1,다산로39길,875
2019_1,다산로38길,1436
2019_1,다산로36길,2022
2019_1,다산로33길,3551
2019_1,난계로21길,1076
2019_1,난계로11길,3351
2019_1,필운대로1길,722
2019_1,평창길,1787
2019_1,통일로12길,925
2019_1,창신길,2347
2019_1,창신5길,1293
2019_1,창신2길,802
2019_1,창경궁로35길,924
2019_1,지봉로8길,2307
2019_1,종로65길,3627
2019_1,종로58가길,461
2019_1,종로24길,45
2019_1,자하문로7길,699
2019_1,이화장길,1644
2019_1,율곡로16길,469
2019_1,율곡로10길,249
2019_1,옥인길,2586
2019_1,숭인동길,1770
2019_1,성균관로5길,947
2019_1,삼청로5길,759
2019_1,북촌로5나길,682
2019_1,북촌로5길,451
2019_1,북촌로11길,663
2019_1,백석동길,1694
2019_1,명륜길,1453
2019_1,돈화문로11가길,1214
2019_1,난계로27길,841
2019_1,계동길,1806
2018_4,강남 마이스 관광특구,26
2018_4,잠실 관광특구,7083
2018_4,종로·청계 관광특구,1930
2018_4,동대문패션타운 관광특구,2012
2018_4,명동 남대문 북창동 다동 무교동 관광특구,1118
2018_4,이태원 관광특구,5396
2018_4,길동복조리시장,3178
2018_4,둔촌역전통시장,613
2018_4,성내골목시장,954
2018_4,천호시장,139
2018_4,동서울시장,180
2018_4,고분다리골목시장,351
2018_4,양지골목시장,843
2018_4,암사종합시장,887
2018_4,고덕전통시장,316
2018_4,명일골목시장,2011
2018_4,새마을시장,2387
2018_4,석촌시장,839
2018_4,방이시장,5244
2018_4,마천시장,958
2018_4,풍납시장,2267
2018_4,강남개포시장,8
2018_4,도곡시장,235
2018_4,청담삼익시장,167
2018_4,논현종합시장,85
2018_4,영동전통시장,1171
2018_4,강남시장_강남,287
2018_4,양재시장,94
2018_4,남부종합시장,177
2018_4,우림시장,75
2018_4,미성동도깨비시장,649
2018_4,신신림시장,49
2018_4,삼성동시장,174
2018_4,신림중앙시장,53
2018_4,강남골목시장,587
2018_4,신림종합시장,3
2018_4,관악신사시장,2249
2018_4,신원시장,418
2018_4,인헌시장,1476
2018_4,봉천중앙시장,449
2018_4,봉천현대시장,13
2018_4,봉일시장,100
2018_4,봉천제일종합시장,427
2018_4,낙성대시장,613
2018_4,중부시장,649
2018_4,사당시장,7
2018_4,남성역골목시장,563
2018_4,남성사계시장,572
2018_4,흑석시장,1055
2018_4,상도4동도깨비골목시장,1920
2018_4,성대시장,178
2018_4,영도시장,56
2018_4,상도전통시장,1623
