"Date","상권","행정동_코드","상권_코드_명","총_유동인구_수","총_상주인구_수","총_직장_인구_수","운영_영업_개월_평균","폐업_영업_개월_평균","당월_매출_금액","당월_매출_건수","점포수","공실률","임대료"
"2015_3","사당",11650610,"서초대로4길",211158,3265,848,86,49,5793036551,319872,109,1.9,53.6
"2015_3","사당",11650610,"방배천로4안길",45864,1088,1572,88,47,6600270549,282999,136,1.9,53.6
"2015_3","서초",11650510,"서초중앙로8길",221027,3001,5426,103,42,6075576016,271038,76,3.3,30.7
"2015_3","서초",11650510,"서초대로64길",67919,1106,518,95,47,3011484024,166400,44,3.3,30.7
"2015_3","서초",11650510,"사임당로17길",148198,1128,1552,88,44,5626803982,215615,112,3.3,30.7
"2015_3","서초",11650510,"남부순환로339길",284277,1459,11537,99,41,6472493160,339936,125,3.3,30.7
"2015_3","서초",11650510,"서울 서초구 남부터미널역_3",160610,872,1594,93,44,10996466451,531529,166,3.3,30.7
"2015_3","서초",11650510,"교대역_2",725061,1861,3263,86,46,31415121483,1953066,413,3.3,30.7
"2015_3","서초",11650510,"서울 서초구 남부터미널역_1",197550,1033,738,118,50,36152101739,931396,525,3.3,30.7
"2015_3","서초",11650530,"서울 서초구 서초역",45343,219,11056,87,54,6144364406,368538,69,3.3,30.7
"2015_3","서초",11650530,"교대역_1",750930,2768,13151,90,44,63899135400,2755459,1013,3.3,30.7
"2015_3","서초",11650530,"서울 서초구 남부터미널역_2",303075,3543,11095,93,44,27064115356,1526315,526,3.3,30.7
"2015_3","서초",11650530,"남부순환로325길",787000,2259,7547,103,44,13841565595,732152,148,3.3,30.7
"2015_3","서초",11650530,"남부순환로317길",378968,1543,1584,111,47,8802860451,559126,102,3.3,30.7
"2015_3","서초",11650530,"반포대로9길",190303,1454,706,99,41,5228423070,170378,101,3.3,30.7
"2015_3","서초",11650531,"서울 강남구 강남역_2",1697910,3214,6456,89,43,129462329234,6312659,1126,3.3,30.7
"2015_3","서초",11650531,"교대역_4",613918,880,4907,89,51,35020427675,1229692,388,3.3,30.7
"2015_3","서초",11650520,"효령로72길",105979,1804,194,93,37,6131640845,328292,102,3.3,30.7
"2015_3","서초",11650520,"양재역_3",450908,2534,3194,87,44,27024448240,1183405,473,3.3,30.7
"2015_3","서초",11650520,"서울 강남구 강남역_1",791936,2465,137795,77,43,52736005940,3041556,655,3.3,30.7
"2015_3","서초",11650520,"뱅뱅사거리",319579,1838,10273,91,43,21853795210,1268249,375,3.3,30.7
"2015_3","서초",11650530,"교대역_3",249306,193,4376,93,43,10788489403,567126,128,3.3,30.7
"2015_3","성신여대",11290575,"보문로32길",174782,1662,966,72,42,4890933553,470301,122,9.8,41.3
"2015_3","성신여대",11290575,"아리랑로4길",245502,3419,697,86,50,6934423665,264512,169,9.8,41.3
"2015_3","성신여대",11290575,"동소문로13길",168086,2026,663,85,51,4554866333,182817,84,9.8,41.3
"2015_3","성신여대",11290575,"서울 성북구 성신여대입구역",909018,952,4859,94,46,45575334898,2630003,722,9.8,41.3
"2015_3","성신여대",11290575,"동소문로15길",233381,1139,68,93,48,3727375041,154671,65,9.8,41.3
"2015_3","성신여대",11290575,"동소문로26가길",198718,2153,244,95,42,4494630802,258221,124,9.8,41.3
"2015_3","성신여대",11290600,"개운사길",240948,1124,2756,83,46,9773589832,965454,127,9.8,41.3
"2015_3","성신여대",11290600,"인촌로5길",142177,2011,26,75,54,1607955681,100966,54,9.8,41.3
"2015_3","성신여대",11290600,"인촌로17가길",208852,2061,2997,99,58,2295938081,237860,47,9.8,41.3
"2015_3","성신여대",11290600,"안암로5길",119188,2624,550,97,50,2151791870,206388,35,9.8,41.3
"2015_3","성신여대",11290600,"서울 성북구 안암역",321452,516,91,87,45,12628926474,630707,124,9.8,41.3
"2015_3","성신여대",11290600,"인촌로24길",485539,740,347,91,52,17667573942,1279454,275,9.8,41.3
"2015_3","수유",11305610,"수유로12길",136911,2285,245,88,40,3957891208,217941,149,17.2,54.9
"2015_3","수유",11305610,"수유전통시장",254185,574,455,122,56,16996482215,550271,303,17.2,54.9
"2015_3","수유",11305610,"삼양로77길",198110,3701,403,88,51,1462680508,110752,50,17.2,54.9
"2015_3","수유",11305620,"노해로33길",87846,2981,31,107,47,457261503,27766,42,17.2,54.9
"2015_3","수유",11305620,"우이시장",110188,1893,155,89,51,3290027003,191923,113,17.2,54.9
"2015_3","수유",11305630,"한천로139가길",130523,1625,59,80,35,1966390677,88029,55,17.2,54.9
"2015_3","수유",11305630,"강북종합시장",49506,850,55,99,52,5143886227,199917,96,17.2,54.9
"2015_3","수유",11305630,"도봉로99길",99389,2542,171,75,40,1251309725,67849,48,17.2,54.9
"2015_3","수유",11305630,"삼각산로28길",120740,3929,669,82,37,1742256704,114097,89,17.2,54.9
"2015_3","수유",11305630,"서울 강북구 수유역_2",1315805,1506,4014,84,47,48465835442,2453394,631,17.2,54.9
"2015_3","수유",11305630,"한천로140길",227333,1903,113,86,39,3130412264,193771,140,17.2,54.9
"2015_3","수유",11305630,"노해로17길",146480,2601,241,100,39,3423286525,172685,143,17.2,54.9
"2015_3","수유",11305630,"서울 강북구 수유역_3",255982,599,49,108,47,10853139260,363475,268,17.2,54.9
"2015_3","수유",11305630,"수유중앙시장",8017,25,127,100,45,308669416,16684,18,17.2,54.9
"2015_3","신촌",11410585,"서울 서대문구 이대역",609927,904,1176,101,44,43844361265,2601570,1180,8.9,60.3
"2015_3","신촌",11410585,"서울 서대문구 신촌역",2714649,1529,2558,95,49,123260390091,7193403,1858,8.9,60.3
"2015_3","영등포",11560515,"신길로60길",274765,4668,418,98,39,2840779795,149868,92,9,33.5
"2015_3","영등포",11560515,"영등포로62길",358082,2072,3,87,48,1585778238,61685,25,9,33.5
"2015_3","영등포",11560515,"영신로9길",215674,3904,310,93,50,6879179633,381135,101,9,33.5
"2015_3","영등포",11560535,"국회대로56길",305783,2563,1542,125,52,4733679264,314495,195,9,33.5
"2015_3","영등포",11560535,"영등포전통시장",1915570,2183,4114,94,52,129663490349,6004970,2028,9,33.5
"2015_3","영등포",11560535,"서울 영등포구 영등포시장역",261507,1220,337,134,53,8446309336,361047,186,9,33.5
"2015_3","영등포",11560535,"영등포역_3",267140,619,831,111,46,4440431474,237242,106,9,33.5
"2015_3","영등포",11560535,"영등포역_2",873717,666,1004,107,55,31776320093,1185965,574,9,33.5
"2015_3","영등포",11560535,"영등포로35길",477199,1643,48,112,43,7210649237,320279,174,9,33.5
"2015_3","용산",11170520,"소월로20길",159193,2571,138,79,48,964854073,51307,67,7,23.7
"2015_3","용산",11170520,"서울 용산구 숙대입구역",124607,868,4118,121,56,12775808384,543679,197,7,23.7
"2015_3","용산",11170530,"남영역",98812,11,13958,115,51,14755800258,1031028,223,7,23.7
"2015_3","용산",11170530,"두텁바위로1길",170015,2634,2624,119,51,4064992003,189202,79,7,23.7
"2015_3","용산",11170530,"한강대로104길",223988,1678,4228,109,56,8710226030,538594,164,7,23.7
"2015_3","용산",11170625,"용산 전자상가_2",36470,113,429,124,43,35062691943,208454,476,7,23.7
"2015_3","용산",11170625,"한강대로7길",300454,867,440,95,55,3332064218,98725,53,7,23.7
"2015_3","용산",11170625,"용산 전자상가_1",33940,209,8231,109,53,135632073009,3440400,1218,7,23.7
"2015_3","용산",11170625,"서울 용산구 신용산역",377579,492,323,111,47,7609864071,409911,138,7,23.7
"2015_3","용산",11170625,"한강대로15길",121231,710,1969,123,59,4370419079,332081,62,7,23.7
"2015_3","용산",11170625,"한강대로43길",264351,1196,4691,82,48,9714352381,690120,205,7,23.7
"2015_3","용산",11170625,"한강대로52길",452765,675,6484,98,50,3440291544,237340,66,7,23.7
"2015_3","용산",11170625,"한강대로62길",198518,1074,690,113,55,6017716847,267873,150,7,23.7
"2015_3","용산",11170690,"녹사평대로11길",5613,819,282,107,43,4890019543,391877,11,7,23.7
"2015_3","용산",11170690,"서빙고로71길",79047,3536,445,121,73,884062258,17164,27,7,23.7
"2015_3","이태원",11170650,"녹사평대로32길",103793,683,306,119,56,5103794939,213858,152,10,45.3
"2015_3","이태원",11170650,"이태원 관광특구",1319949,8420,5862,106,55,110175769684,4646939,1756,10,45.3
"2015_3","이태원",11170650,"서울 용산구 이태원역",507254,1363,783,115,57,51733362162,2547168,752,10,45.3
"2015_3","이태원",11170650,"이태원로27길",185420,1282,510,107,58,21941943424,733814,176,10,45.3
"2015_3","이태원",11170650,"녹사평대로26길",42572,1360,2321,89,53,5518592920,241899,118,10,45.3
"2015_3","이태원",11170660,"회나무로13길",88869,1862,47,74,45,9889584091,575600,147,10,45.3
"2015_3","이태원",11170660,"녹사평대로46길",76458,1122,14,67,48,8830433428,650314,123,10,45.3
"2015_3","이태원",11170650,"용산구청",15851,221,66,55,54,2370237753,82930,46,10,45.3
"2015_3","이태원",11170660,"녹사평대로40나길",110541,1019,29,79,59,5434816669,224787,88,10,45.3
"2015_3","잠실",11710650,"삼전로13길",464594,7388,1812,91,42,25775570730,1216110,416,6.3,40.6
"2015_3","잠실",11710650,"신천역",882962,2788,5891,94,45,83889164317,4012377,1082,6.3,40.6
"2015_3","잠실",11710650,"새마을시장",170324,4122,289,92,50,19663798677,881169,335,6.3,40.6
"2015_3","잠실",11710680,"잠실역 롯데월드",19853,4157,3119,83,72,32495664488,1588238,675,6.3,40.6
"2015_3","잠실",11710710,"잠실역",305353,3894,5451,83,47,25761322198,1856851,308,6.3,40.6
"2015_3","장안동",11230650,"장한로14길",129962,1551,195,102,40,2506275977,168803,67,4.8,26.1
"2015_3","장안동",11230650,"장한로5길",184363,2075,2975,98,42,6542760143,355603,162,4.8,26.1
"2015_3","장안동",11230650,"천호대로97길",99800,2527,338,126,48,3096726547,80393,100,4.8,26.1
"2015_3","장안동",11230650,"장한로25길",97058,904,1000,113,41,6784998089,161331,109,4.8,26.1
"2015_3","장안동",11230650,"한천로14길",354894,3315,601,91,41,5450574056,258777,137,4.8,26.1
"2015_3","장안동",11230650,"답십리로72길",230757,1435,11,90,44,2944261029,116021,86,4.8,26.1
"2015_3","장안동",11230650,"장한로8길",119123,2100,725,101,41,2399246197,136732,61,4.8,26.1
"2015_3","장안동",11230650,"장한평역_2",216021,1090,12082,101,45,7273034692,292326,249,4.8,26.1
"2015_3","장안동",11230650,"답십리로64길",336309,4491,324,109,44,4711974375,320342,140,4.8,26.1
"2015_3","장안동",11230650,"장한로26길",431811,2103,564,79,46,8984774169,518799,106,4.8,26.1
"2015_3","장안동",11230650,"장한평역_1",278994,160,2409,101,43,16153394019,792592,198,4.8,26.1
"2015_3","장안동",11230650,"답십리로68길",171401,2640,171,82,37,5879886463,410745,131,4.8,26.1
"2015_3","장안동",11230650,"천호대로77길",156508,1823,1926,105,40,516868463,23756,28,4.8,26.1
"2015_3","장안동",11230660,"장한로26가길",69411,1289,359,93,41,4074134245,218874,76,4.8,26.1
"2015_3","장안동",11230660,"장안동사거리",591758,2609,540,81,43,31788674838,1559069,599,4.8,26.1
"2015_3","장안동",11230660,"사가정로23가길",151345,2510,102,92,50,3279024830,186371,100,4.8,26.1
"2015_3","장안동",11230660,"장한로27길",135332,1910,176,99,44,4534444398,190832,98,4.8,26.1
"2015_3","장안동",11230660,"한천로40길",139179,2293,287,106,47,3186657010,269964,80,4.8,26.1
"2015_3","장안동",11230660,"한천로46길",206070,2156,381,84,43,6130579091,390583,76,4.8,26.1
"2015_3","장안동",11230660,"답십리로63길",67053,2343,110,108,47,1532340457,57166,42,4.8,26.1
"2015_3","장안동",11230660,"답십리로69길",177131,1577,814,87,43,11815624020,298193,148,4.8,26.1
"2015_3","장안동",11230660,"장한로27가길",102981,1850,379,107,41,4602177334,236433,73,4.8,26.1
"2015_3","종로",11110615,"종로·청계 관광특구",5784481,3814,30389,135,59,180334029365,7457219,4043,9.8,90.3
"2015_3","종로",11110615,"광장시장",226603,3,216,185,76,12433000958,179470,534,9.8,90.3
"2015_3","종로",11110615,"서울 종로구 종로5가역_4",96741,592,668,135,59,7528080883,334398,214,9.8,90.3
"2015_3","종로",11110615,"서울 종로구 종로3가역_3",608168,587,3053,117,50,10111247037,322471,329,9.8,90.3
"2015_3","종로",11110615,"종로구청",508851,348,14980,108,58,60806721922,3354798,801,9.8,90.3
"2015_3","종로",11110615,"율곡로10길",28219,540,2287,115,48,2060847963,65468,58,9.8,90.3
"2015_3","종로",11110615,"돈화문로11가길",71745,1321,1020,103,47,8930381866,306488,164,9.8,90.3
"2015_3","종로",11110615,"종각역 젊음의 거리",695555,6,1963,101,52,70009503291,3105314,617,9.8,90.3
"2015_3","종로",11110615,"서울 종로구 종로3가역_1",552328,236,3353,113,52,23000066591,1457582,370,9.8,90.3
"2015_3","종로",11110615,"인사동",356557,592,22122,133,58,73750765398,2988396,1296,9.8,90.3
"2015_3","종로",11110615,"서울 종로구 종로3가역_2",1774587,1924,1725,110,54,36114341332,1701211,831,9.8,90.3
"2015_3","종로",11110630,"종로신진시장",222912,169,30,135,61,11057353103,293103,291,9.8,90.3
"2015_3","종로",11110630,"율곡로16길",126961,439,60,148,53,936651464,102109,32,9.8,90.3
"2015_3","종로",11110630,"서울 종로구 종로5가역_2",1052920,1243,14311,98,54,29255192847,1622327,571,9.8,90.3
"2015_3","종로",11110630,"서울 종로구 종로5가역_1",627915,8,51,136,66,3146817901,136223,70,9.8,90.3
"2015_3","종로",11110630,"서울 종로구 종로5가역_3",904372,393,5271,123,51,19984784460,773833,452,9.8,90.3
"2015_3","종로",11110630,"충신시장",45404,88,320,146,67,241412434,13673,17,9.8,90.3
"2015_3","종로",11110630,"동대문시장_2",381118,8,504,136,64,9020331399,140945,144,9.8,90.3
"2015_3","천호",11740600,"양재대로133길",206025,5182,276,88,46,3066596060,245186,111,3.8,38.6
"2015_3","천호",11740600,"천중로39길",297958,5750,594,78,50,3104634011,214606,107,3.8,38.6
"2015_3","천호",11740600,"구천면로36길",95931,3490,53,86,46,2460391475,130483,101,3.8,38.6
"2015_3","천호",11740600,"구천면로42길",187263,4832,360,108,51,2836185201,191169,104,3.8,38.6
"2015_3","천호",11740610,"상암로14길",110423,2923,432,87,42,6985476874,260485,144,3.8,38.6
"2015_3","천호",11740610,"구천면로41길",662145,5190,576,82,41,4296260365,245911,169,3.8,38.6
"2015_3","천호",11740610,"서울 강동구 천호역_2",955917,2112,3625,85,46,74061990343,3620866,1546,3.8,38.6
"2015_3","천호",11740610,"올림픽로71길",104599,4027,346,84,42,2962605662,86749,63,3.8,38.6
"2015_3","천호",11740610,"상암로4길",169865,4926,213,80,43,7268890022,324831,176,3.8,38.6
"2015_3","천호",11740610,"올림픽로77길",306466,3241,8,104,48,1641117760,91472,78,3.8,38.6
"2015_3","천호",11740610,"천호시장",76971,69,13,133,55,5252170379,152532,135,3.8,38.6
"2015_3","천호",11740620,"진황도로27길",253437,8355,449,78,49,5105127077,413138,136,3.8,38.6
"2015_3","청담",11680565,"선릉로146길",334814,3316,1722,73,39,12058725801,467094,170,11,69.6
"2015_3","청담",11680565,"도산대로81길",50602,797,4620,85,44,10166348616,133254,108,11,69.6
"2015_3","청담",11680565,"청담역_1",105499,167,191,77,44,11255694413,364712,103,11,69.6
"2015_3","청담",11680565,"선릉로132길",508915,2161,947,89,48,8211690688,345111,164,11,69.6
"2015_3","청담",11680565,"학동로77길",137700,1904,2926,86,49,19446603836,422536,133,11,69.6
"2015_3","청담",11680565,"삼성로147길",79897,1609,803,86,46,3151136179,90312,72,11,69.6
"2015_3","청담",11680565,"도산대로89길",27337,884,2450,66,45,6097267568,209330,130,11,69.6
"2015_3","청담",11680565,"압구정 로데오거리_1",410802,827,7733,84,43,81492243641,1322395,745,11,69.6
"2015_3","청담",11680565,"학동사거리_2",144216,457,2788,86,40,9882265703,262565,88,11,69.6
"2015_3","청담",11680565,"청담사거리_3",171214,245,1312,84,46,23028898687,769538,205,11,69.6
"2015_3","청담",11680565,"청담사거리_2",99739,307,1025,87,52,12514584786,325710,129,11,69.6
"2015_3","청담",11680565,"청담역_2",64415,441,1409,91,47,12139604764,486055,143,11,69.6
"2015_3","청량리",11230705,"제기로21길",290068,5226,217,116,60,1101556437,100457,40,9.5,43.4
"2015_3","청량리",11230705,"왕산로43길",586351,3013,967,101,44,4461937802,215380,136,9.5,43.4
"2015_3","충무로",11140570,"서울 중구 충무로역_2",975680,623,16372,136,54,29801995086,1483140,790,3.3,29
"2015_3","충무로",11140570,"서울 중구 충무로역_1",561947,630,3078,111,54,24732972996,1830862,432,3.3,29
"2015_3","테헤란로",11680580,"봉은사로109길",92178,2327,294,86,46,986972716,18857,28,7.4,46.4
"2015_3","테헤란로",11680580,"영동대로112길",394561,2718,705,106,48,13071649008,804975,118,7.4,46.4
"2015_3","테헤란로",11680580,"포스코사거리_2",399131,807,7635,89,50,38134203681,1632110,343,7.4,46.4
"2015_3","테헤란로",11680580,"테헤란로81길",141629,1031,621,89,43,23654951324,1019804,209,7.4,46.4
"2015_3","테헤란로",11680580,"삼성역_3",202131,3,9386,102,54,15313750759,985887,132,7.4,46.4
"2015_3","테헤란로",11680590,"봉은사로68길",207395,2187,199,82,40,4606058422,257924,70,7.4,46.4
"2015_3","테헤란로",11680590,"봉은사로57길",78090,538,571,78,41,1854365284,117684,50,7.4,46.4
"2015_3","테헤란로",11680590,"학동로56길",233218,412,979,83,44,14722923409,500164,238,7.4,46.4
"2015_3","테헤란로",11680590,"포스코사거리_1",653813,3641,49500,81,43,33375574700,1431105,475,7.4,46.4
"2015_3","테헤란로",11680590,"선정릉역_1",113206,738,1536,78,43,4384158839,208974,57,7.4,46.4
"2015_3","테헤란로",11680590,"삼성로115길",263103,2980,320,86,45,4996835229,324212,139,7.4,46.4
"2015_3","테헤란로",11680590,"선정릉역_2",200659,1925,6144,83,41,10676111737,671025,187,7.4,46.4
"2015_3","테헤란로",11680590,"서울 강남구 선릉역_1",443493,1693,20499,86,44,24486805972,1328452,276,7.4,46.4
"2015_3","테헤란로",11680610,"은마아파트입구사거리_4",152803,549,65,73,41,15311197947,364790,102,7.4,46.4
"2015_3","테헤란로",11680610,"삼성역_1",905947,4554,27937,88,44,35985897870,1741619,512,7.4,46.4
"2015_3","테헤란로",11680610,"영동대로65길",210239,2355,3096,96,43,6880774950,363663,111,7.4,46.4
"2015_3","테헤란로",11680610,"삼성로64길",160433,2917,626,85,40,9826007077,332491,135,7.4,46.4
"2015_3","테헤란로",11680610,"삼성역_2",169330,493,18338,98,51,10175207796,713039,92,7.4,46.4
"2015_3","테헤란로",11680630,"삼성로69길",384978,3341,259,79,41,14159614990,447615,263,7.4,46.4
"2015_3","테헤란로",11680630,"선릉역_2",1773125,5143,20180,75,42,82999398380,4377153,1161,7.4,46.4
