총_유동인구_수,총_상주인구_수,총_직장_인구_수,운영_영업_개월_평균,폐업_영업_개월_평균,당월_매출_금액,점포수,임대료,공실률
371324,6560,1606,91,45,28416266243,423,41.3,12.2
278555,2342,382,97,52,18989717808,323,41.3,12.2
393602,4505,5959,86,48,32642983592,331,41.3,12.2
283392,2101,3001,103,45,6393791883,171,21,7.6
160416,2384,2215,114,42,633136368,31,21,7.6
257581,2974,337,112,48,4979357081,130,21,7.6
147272,1286,3,89,46,3874520813,87,21,7.6
152936,219,2304,102,45,13947882190,201,21,7.6
228081,725,1077,116,46,5116290709,113,21,7.6
89517,2287,825,112,43,2278969526,61,21,7.6
68563,1478,185,106,43,3056187986,70,21,7.6
324339,3258,630,96,43,7322998331,131,21,7.6
191044,2685,566,84,49,7639985800,94,21,7.6
276802,3384,114,84,40,5766362718,127,21,7.6
265860,1364,12289,106,48,7071927428,238,21,7.6
131806,2873,341,133,53,3431254735,100,21,7.6
108176,1097,400,117,43,3793514213,74,21,7.6
310303,1034,158,107,46,4043063666,89,21,7.6
159673,1742,96,95,52,3856771641,104,21,7.6
107702,1272,338,104,43,4676780193,68,21,7.6
116499,2461,391,90,43,7159231473,79,21,7.6
571372,4065,526,84,45,42294972913,604,21,7.6
142692,1812,325,108,51,3539070790,81,21,7.6
62756,1499,99,114,49,1161071758,48,21,7.6
140645,1957,925,94,45,12139854091,155,21,7.6
971501,2462,1907,108,56,45127188429,873,83.9,3.8
271130,161,3298,121,52,13383880052,315,83.9,3.8
52043,286,669,140,63,7468527989,215,83.9,3.8
5472423,2765,30736,141,62,1.86E+11,4018,83.9,3.8
436298,829,21235,137,62,75492636570,1252,83.9,3.8
43335,4,20798,146,53,7539396340,94,83.9,3.8
74150,290,2269,120,49,2004887952,77,83.9,3.8
2353067,137,2297,100,54,64348605579,624,83.9,3.8
628939,585,18711,106,59,78421532439,880,83.9,3.8
114824,54,193,199,82,13795765463,496,83.9,3.8
109516,1095,1100,103,52,6866602934,157,83.9,3.8
382170,186,3495,121,55,21601616919,358,83.9,3.8
562427,775,5114,132,53,20923158243,430,83.9,3.8
65463,175,329,161,73,180881017,13,83.9,3.8
250383,117,35,142,65,12231105900,296,83.9,3.8
124857,3,329,144,62,13105868934,539,83.9,3.8
188483,34,498,135,66,12267478174,153,83.9,3.8
71439,493,99,157,53,1414247213,33,83.9,3.8
609699,2023,18368,96,57,33208241140,586,83.9,3.8
111826,25,49,133,71,5052346194,70,83.9,3.8
94142,2682,48,87,49,3027300720,104,35.4,5.3
196374,5262,311,92,48,2756204762,117,35.4,5.3
576323,6879,612,84,51,3941259221,113,35.4,5.3
163034,4498,383,113,55,3121526281,91,35.4,5.3
308299,4271,482,90,44,10054712894,145,35.4,5.3
190765,2545,353,81,47,2114834720,61,35.4,5.3
189810,2487,16,111,51,1768897264,71,35.4,5.3
224195,3328,350,85,45,7615405261,173,35.4,5.3
1071882,4260,3895,87,48,79176490037,1572,35.4,5.3
183848,5364,596,84,44,4804415100,167,35.4,5.3
66819,146,24,136,58,5771082505,135,35.4,5.3
408892,7268,598,82,49,5815745255,141,35.4,5.3
204301,2518,2962,85,52,19878527633,157,68.1,3.4
122774,1271,4254,88,45,13341034412,105,68.1,3.4
53678,1260,890,92,48,3642663946,66,68.1,3.4
143178,2058,1000,87,52,8689485109,165,68.1,3.4
181093,1061,1323,88,51,11623245695,150,68.1,3.4
106992,908,1860,83,48,22765511902,222,68.1,3.4
127236,476,3056,79,44,10444980784,96,68.1,3.4
476931,546,7807,90,44,87017562303,691,68.1,3.4
99220,2014,2604,70,45,7888963746,136,68.1,3.4
170266,386,920,93,53,12847812841,132,68.1,3.4
329752,2103,1878,78,40,15411854540,181,68.1,3.4
72850,209,178,81,45,9504822033,101,68.1,3.4
187842,3342,218,130,60,1106709891,42,45.9,6.9
335956,3485,979,105,46,5703805830,142,45.9,6.9
521740,1966,637,110,53,12279172376,110,46.2,9.3
43042,20,22266,80,60,1.71E+11,901,46.2,9.3
43042,20,22266,80,60,1.71E+11,901,46.2,9.3
145937,444,574,83,47,28353553014,214,46.2,9.3
606520,732,7394,89,52,31522768498,299,46.2,9.3
33592,2276,331,91,48,691320133,17,46.2,9.3
143294,50,8959,97,56,13793998717,155,46.2,9.3
53776,1482,228,83,42,3737861333,70,46.2,9.3
642464,2157,48819,81,45,28958107142,516,46.2,9.3
365660,1003,878,88,48,16395185768,222,46.2,9.3
321578,3092,6702,81,43,10787417702,186,46.2,9.3
490145,1562,831,81,41,3322434124,45,46.2,9.3
116002,2820,268,81,50,5742096247,185,46.2,9.3
268370,697,20161,85,47,25920250409,331,46.2,9.3
76118,627,1802,66,42,4999741169,64,46.2,9.3
132602,2501,3272,93,45,7523887428,128,46.2,9.3
185180,3265,498,96,42,8822523273,122,46.2,9.3
84858,364,100,76,43,11709510921,100,46.2,9.3
221962,9,18475,89,56,13607412980,99,46.2,9.3
585914,1371,32772,83,46,36885209034,421,46.2,9.3
306456,2529,2789,76,40,8005143015,104,46.2,9.3
348521,4216,182,78,42,10945641658,256,46.2,9.3
339757,2174,1071,79,48,41883570862,680,46.2,9.3
232010,3414,297,79,44,12342458130,266,46.2,9.3
2156379,4112,20939,75,45,75714418450,1172,46.2,9.3
333450,2814,1678,85,44,16428975799,343,46.2,9.3
212926,95,3102,100,44,6540362920,65,46.2,9.3
304522,2048,2765,89,39,8471619303,171,46.2,9.3
3516055,3045,33286,80,44,1.97E+11,2194,46.2,9.3
588755,1847,25423,78,43,23551045211,556,46.2,9.3
838694,984,26873,82,45,42918423460,550,46.2,9.3
839317,5422,25643,79,43,67698435523,1084,46.2,9.3
793238,2213,7211,82,42,75298665566,879,46.2,9.3
1566486,2454,39725,68,43,1.04E+11,1100,46.2,9.3
225655,2720,11837,90,47,10563699892,167,46.2,9.3
589352,5832,3774,85,43,16543011672,293,46.2,9.3
341397,454,4713,96,52,14648558314,120,46.2,9.3
536704,1274,54646,72,40,21496645355,443,46.2,9.3
40581,235,497,111,54,7734187801,78,46.2,9.3
701878,3539,9628,76,43,16456938847,272,46.2,9.3
947734,662,1658,91,54,39106236388,516,73.2,8.6
167632,995,138,101,45,4753633440,139,73.2,8.6
133904,931,1338,85,64,3978253094,56,73.2,8.6
268312,807,1491,96,49,6546605946,132,73.2,8.6
297700,1475,16,82,54,5814680722,87,73.2,8.6
397233,683,832,85,46,15277849739,158,55.2,11.6
279111,524,3258,78,48,10534878228,140,55.2,11.6
261848,781,380,71,47,6181176073,96,55.2,11.6
187947,1678,1843,83,46,11589625085,97,55.2,11.6
426820,1944,1404,78,46,7897085401,217,55.2,11.6
223925,511,21,50,44,12457863688,167,55.2,11.6
173084,1924,844,77,43,3311345575,92,55.2,11.6
643781,186,414,74,49,12074328641,225,55.2,11.6
129912,826,186,54,41,6883867847,136,55.2,11.6
269052,1864,4557,89,47,10473923530,172,55.2,11.6
386980,4132,1644,59,43,5812211813,139,55.2,11.6
5957502,5094,16188,66,45,3.32E+11,3803,55.2,11.6
201481,2550,3995,85,46,7817240897,134,55.2,11.6
89536,3041,57,93,46,2249578501,61,26.2,12.8
285275,3209,316,77,43,4474488448,98,26.2,12.8
280448,2990,116,83,46,7615456503,150,26.2,12.8
131924,1080,2,130,53,7393880876,147,26.2,12.8
146761,3207,28,98,46,2323464050,76,26.2,12.8
658267,1866,48,98,49,15496462269,214,26.2,12.8
51443,3205,118,100,47,1641289266,40,26.2,12.8
275722,5579,266,100,42,4757670078,145,26.2,12.8
187501,2213,4,115,45,4070551904,117,26.2,12.8
425149,3387,520,93,46,7133170753,139,26.2,12.8
169084,2358,376,100,42,1554587016,41,26.2,12.8
165257,3431,12,83,47,1924517912,73,26.2,12.8
108906,4163,38,84,41,1076229680,47,26.2,12.8
242921,2913,297,104,46,2090927496,88,26.2,12.8
182510,983,141,74,48,11281687202,201,26.2,12.8
154644,3961,176,93,46,1342091116,85,26.2,12.8
189923,2765,789,74,44,4253788132,99,26.2,12.8
80822,1508,10,94,46,10409462562,164,26.2,12.8
65770,3907,196,65,44,3632489793,52,26.2,12.8
105725,2008,204,102,48,13301460216,272,26.2,12.8
191200,2048,560,87,46,10921110777,192,26.2,12.8
68155,3731,61,99,51,910453774,44,26.2,12.8
246716,2548,50,109,53,6738874153,149,26.2,12.8
99006,4897,174,114,53,1204480813,49,26.2,12.8
196950,4505,144,101,44,5424841426,119,26.2,12.8
573277,2328,476,75,51,6910670920,90,26.2,12.8
565347,2898,3354,82,44,34666802752,589,26.2,12.8
359245,3234,830,87,43,8601834884,176,26.2,12.8
307535,6976,26,85,45,5748758326,156,26.2,12.8
752365,3348,148,82,45,6596021913,150,26.2,12.8
359651,1093,42,94,52,19370656973,252,26.2,12.8
216642,3070,617,80,43,4311402625,104,26.2,12.8
308516,5752,306,79,51,5035670002,106,26.2,12.8
132943,410,270,87,50,3949348130,53,26.2,12.8
238828,4017,1142,93,47,5895125650,228,26.2,12.8
79900,1139,6,81,46,3302460107,94,26.2,12.8
242126,1250,57,91,54,5154566049,113,64.3,2.8
1935241,2077,2881,74,51,77388114072,685,64.3,2.8
45859,20,137,110,50,1741991592,18,64.3,2.8
604139,2997,8,86,39,1571708072,56,64.3,2.8
250719,2305,326,85,44,4719945304,103,64.3,2.8
266674,2378,1017,122,45,7955176167,145,64.3,2.8
440924,3707,369,90,42,8010453326,159,64.3,2.8
521505,3946,1423,98,44,8916141549,235,64.3,2.8
124123,1973,95,116,46,6184032562,149,64.3,2.8
93983,557,730,51,42,10636932200,102,64.3,2.8
168175,3066,239,74,43,2404421794,71,64.3,2.8
242554,2101,120,94,46,2779299173,94,64.3,2.8
422916,4087,97,108,61,2845570718,85,64.3,2.8
124600,378,189,106,50,966796545,44,64.3,2.8
137392,3146,558,101,55,2039255570,68,64.3,2.8
234355,1941,389,109,49,7407977571,122,64.3,2.8
744365,367,370,84,47,21649390992,278,43.5,3.7
105476,601,276,88,45,6322869401,88,43.5,3.7
171201,1173,122,110,52,4750640067,128,43.5,3.7
531028,1328,6,97,52,11853861334,252,43.5,3.7
363104,1413,1474,92,63,4822396190,59,43.5,3.7
750143,3616,215,103,55,8314310667,178,43.5,3.7
94703,2609,20,134,76,382098892,31,43.5,3.7
408007,2698,1421,112,52,5231680798,125,40.8,5.3
750578,3498,94,113,55,1360537808,59,40.8,5.3
321431,2129,1161,109,56,5540980323,91,40.8,5.3
456404,536,4781,72,43,15080274315,120,40.8,5.3
59045,714,5,72,52,4371117790,49,69.2,1.1
236966,725,531,94,57,9148901725,162,69.2,1.1
933089,10,2317,130,68,16114851912,165,69.2,1.1
731153,2577,54025,122,55,53536355278,909,69.2,1.1
315002,659,219,99,57,18069356308,198,69.2,1.1
187261,3102,268,103,52,9189193788,144,29.8,2.7
219770,5177,948,75,54,7064119314,120,29.8,2.7
217517,3847,886,73,53,2102036645,82,29.8,2.7
487439,3533,1139,78,43,16108809173,372,29.8,2.7
280759,626,88,83,51,8990127884,179,29.8,2.7
209179,1679,176,92,51,29639538134,335,29.8,2.7
161799,4880,525,97,53,12306740676,206,29.8,2.7
199642,4071,206,100,43,1741340781,79,29.8,2.7
102645,832,118,109,50,11453209875,210,29.8,2.7
375384,5348,146,89,49,7099642989,170,29.8,2.7
222381,4202,531,111,50,7025437351,120,29.8,2.7
509772,2815,1463,88,42,4814063305,110,39,1
1102169,2063,3706,89,42,48743158476,673,39,1
604143,4142,319,95,48,2066950758,75,39,1
493657,1233,170,103,38,1701247978,52,39,1
170858,470,1546,104,50,8793005419,72,39,1
174116,1226,1127,93,55,8678204494,72,39,1
1731722,3980,8354,83,44,82508557139,1150,39,1
917419,1004,7963,90,45,45528880687,422,39,1
127970,936,5183,117,56,9860116592,93,39,1
64065,2160,102,81,40,2756587077,68,39,1
161039,83,1588,81,53,13403623624,82,39,1
212789,1486,682,71,41,3999478641,103,39,1
341827,1256,3031,94,48,17667922321,204,39,1
81959,1652,1847,74,46,5598386388,103,39,1
270001,1448,2715,77,52,6807829534,113,39,1
275533,1681,4278,101,46,1043633165,24,39,1
492016,3379,2811,79,47,16429919348,206,39,1
111804,898,60,120,48,11259254773,118,36.5,10.9
420130,650,1057,96,50,16289874570,452,36.5,10.9
2206846,150,23768,143,53,1.89E+11,2177,270.4,3.9
165470,563,36746,165,59,8192426247,134,270.4,3.9
300060,1298,3784,103,49,16262020173,298,270.4,3.9
44932,769,2984,99,50,3632022756,69,270.4,3.9
670534,91,23931,119,62,41594214743,389,270.4,3.9
185942,899,220,82,49,11760820451,97,33.5,6.5
192352,2309,416,89,46,20326003246,277,33.5,6.5
83531,3382,281,72,52,1502261529,46,33.5,6.5
31686,1123,291,104,51,424799809,11,33.5,6.5
51957,1108,238,118,52,9802997296,163,33.5,6.5
168559,1211,718,103,49,17432857399,271,33.5,6.5
86316,2203,334,91,42,1032017309,70,33.5,6.5
203861,1394,175,102,44,5117467085,86,33.5,6.5
127528,2985,113,86,54,5739284256,125,33.5,6.5
451385,3703,235,95,43,5133974176,173,33.5,6.5
81534,2485,108,88,42,1775853909,58,33.5,6.5
48740,1151,239,88,50,2228038065,93,33.5,6.5
199705,2738,544,93,44,3548027074,144,33.5,6.5
256332,5877,485,92,61,4232745661,92,37,3.8
122717,3197,385,98,49,8096996471,140,37,3.8
510904,665,73,123,58,10625119562,152,37,3.8
1805189,3706,815,88,48,6689007655,148,37,3.8
101722,2718,15,86,50,3106948136,90,37,3.8
1659317,245,87,114,65,9499881719,115,37,3.8
587766,602,252,86,45,24942953090,578,37,3.8
580861,784,54,91,46,11151504758,224,37,3.8
176898,5800,19,84,53,2248637814,80,37,3.8
70997,2647,186,115,47,1198301885,46,58.8,5.6
86719,2936,262,79,42,1615551422,59,58.8,5.6
373025,3371,1955,92,49,12171483400,257,58.8,5.6
300773,1047,298,75,43,4015866678,139,58.8,5.6
211090,2434,1344,99,46,10409814304,111,58.8,5.6
502581,948,424,95,49,25543084962,325,58.8,5.6
113615,3006,570,83,48,3119053895,41,58.8,5.6
131712,2022,242,88,50,3582100301,68,58.8,5.6
555139,1563,401,112,54,7806443676,84,58.8,5.6
38213,4019,2023,78,47,3695635610,104,58.8,5.6
29338,1165,1259,87,50,6825148596,134,58.8,5.6
139681,4061,287,144,61,340774505,21,58.8,5.6
694044,897,3768,91,50,31022819664,368,58.8,5.6
241508,3520,665,87,50,6577408816,121,58.8,5.6
85326,1477,12919,102,45,6138631895,102,27.8,7.5
324428,1085,1839,95,46,6557073646,90,27.8,7.5
208839,1318,529,123,54,46655400694,515,27.8,7.5
243152,449,1514,92,49,12130708235,141,27.8,7.5
667789,1989,3523,91,46,24330657094,414,27.8,7.5
227569,2167,205,92,41,4570463656,94,27.8,7.5
332149,1430,7337,89,46,23517972354,462,27.8,7.5
1139393,1367,131121,81,44,58405056586,613,27.8,7.5
162955,1784,523,107,49,6281156792,44,27.8,7.5
131683,2699,7405,106,44,4906170003,85,27.8,7.5
1252242,1561,3511,90,48,33098249692,361,27.8,7.5
327712,1779,1737,115,50,10313977849,108,27.8,7.5
404873,20,4302,98,45,10934392179,126,27.8,7.5
3299160,2017,5736,91,45,1.45E+11,1142,27.8,7.5
565000,1423,5213,96,54,35018082425,381,27.8,7.5
2092307,2582,12799,91,47,65101040379,1023,27.8,7.5
828597,1571,10990,99,48,27437448802,482,27.8,7.5
612712,2631,7991,106,46,14689572328,140,27.8,7.5
194338,1679,672,107,43,5415962849,110,27.8,7.5
161827,55,12861,89,56,6028396622,59,27.8,7.5
147048,1164,94,95,50,3663335305,66,43.9,9.6
460647,2334,290,94,46,4898806041,122,43.9,9.6
992045,1050,5121,95,48,46216969412,708,43.9,9.6
207709,3043,587,90,52,7935547179,166,43.9,9.6
774630,1262,983,72,44,4831994483,121,43.9,9.6
189110,2873,414,86,55,5778868662,93,43.9,9.6
267931,1650,3174,101,60,2475078937,42,43.9,9.6
563455,372,97,88,48,12495258464,124,43.9,9.6
144092,2218,609,97,54,2369790681,38,43.9,9.6
631866,672,221,94,55,15638932222,257,43.9,9.6
291799,1098,3408,85,50,10609323994,127,43.9,9.6
207445,1510,28,85,52,1606885112,50,43.9,9.6
108214,3282,434,82,55,1446983703,57,54.8,10.3
72504,620,438,126,60,18900735854,315,54.8,10.3
339637,3349,264,94,41,5407033832,141,54.8,10.3
66935,1632,158,88,54,5257067244,120,54.8,10.3
128636,2520,35,101,50,609589897,39,54.8,10.3
131818,2743,225,104,42,2794451943,146,54.8,10.3
76557,3849,834,88,40,2653744443,84,54.8,10.3
229452,1562,54,77,37,2886206409,64,54.8,10.3
1913396,2135,4125,89,48,50522086126,584,54.8,10.3
168265,724,66,110,49,11970295729,253,54.8,10.3
150792,2281,206,74,43,1197397096,48,54.8,10.3
105027,738,69,105,53,6229288947,96,54.8,10.3
1820,41,124,99,45,297247504,19,54.8,10.3
262201,1707,97,90,40,3524183585,134,54.8,10.3
135502,2590,73,152,56,3323589518,57,70.5,5.9
916012,521,1955,100,56,46104888763,494,70.5,5.9
168101,1571,35,80,46,23218341348,310,70.5,5.9
460263,419,354,102,55,9224241231,204,70.5,5.9
293746,2750,21,91,48,4737283688,154,70.5,5.9
944947,1491,1297,106,46,41533102187,1066,57.3,5.8
6064876,2750,3235,104,51,1.28E+11,1779,57.3,5.8
54967,792,1695,61,44,6890198562,92,56.6,16.6
312384,1044,2692,82,35,7613092706,111,56.6,16.6
3654283,3928,21727,85,47,2.37E+11,2577,56.6,16.6
218521,1563,1306,75,46,2835572889,80,56.6,16.6
1063047,1957,11035,94,49,77105708888,929,56.6,16.6
200815,269,9962,102,43,22603346288,202,56.6,16.6
2263439,1338,16399,93,44,1.44E+11,1786,56.6,16.6
364663,2730,340,95,55,6165290200,91,38.3,11.5
140779,1693,2,98,52,1175583020,20,38.3,11.5
270387,3151,502,106,44,3764641527,87,38.3,11.5
938362,419,867,127,47,5063184559,93,38.3,11.5
202904,2475,1702,143,56,5490557544,174,38.3,11.5
1266779,660,1244,115,58,31540582906,543,38.3,11.5
142841,1235,88,115,48,8789000142,175,38.3,11.5
325625,1412,318,140,56,7429343881,183,38.3,11.5
2110820,2274,3950,99,54,1.46E+11,2100,38.3,11.5
145835,3709,134,107,51,2700266437,75,46.6,8
377432,3809,1566,103,57,33384684334,388,46.6,8
305889,2224,241,100,50,7388873243,185,46.6,8
143259,1012,152,92,49,6218203153,148,38,8.7
131920,2330,4,96,60,1533073800,46,38,8.7
595683,3235,100,96,57,3623863003,92,38,8.7
369495,2906,3994,108,52,8665793494,210,38,8.7
147607,443,659,105,51,12839022618,129,38,8.7
306088,1793,378,99,57,8128617655,149,38,8.7
164641,611,2960,118,58,14111414142,207,24.8,7.6
155926,2346,127,75,50,1492320048,87,24.8,7.6
280669,2809,5661,106,59,10051933034,171,24.8,7.6
182841,186,14028,121,54,19228955175,224,24.8,7.6
155930,3332,2325,111,59,4885283276,88,24.8,7.6
337036,613,1095,95,54,3473573681,104,24.8,7.6
209779,399,508,114,52,10629550666,135,24.8,7.6
96180,922,728,118,59,6240311960,142,24.8,7.6
55360,767,536,99,60,3309442391,55,24.8,7.6
89098,487,7830,115,57,1.73E+11,1143,24.8,7.6
25415,161,444,133,46,52543069725,427,24.8,7.6
394233,1380,5963,86,50,12763568964,215,24.8,7.6
37947,498,1745,125,64,4373843537,66,24.8,7.6
5082,442,300,119,44,548130848,13,24.8,7.6
36980,2679,468,126,74,1444734360,23,24.8,7.6
1069884,935,674,122,59,58957289813,704,47,19.1
2715974,6730,5614,108,57,1.26E+11,1817,47,19.1
7049,124,87,63,56,3022753564,41,47,19.1
179035,991,2050,89,54,6267253229,136,47,19.1
508467,740,603,106,60,22896060473,188,47,19.1
114167,764,54,79,55,8480634442,110,47,19.1
175714,2290,54,74,48,9699694423,159,47,19.1
171491,517,285,113,59,7836329336,171,47,19.1
99853,852,65,74,46,7925654065,119,47,19.1
1618603,2839,6368,95,48,85495708382,1088,41.6,11
352182,2342,382,96,52,18257253816,325,41.6,11
458144,6560,1606,91,45,29004695577,416,41.6,11
423983,4505,5959,87,49,33855193849,330,41.6,11
168652,2974,337,107,50,4741700812,126,21,7.6
287360,2101,3001,100,46,6784439651,170,21,7.6
271668,3258,630,99,43,7614896537,133,21,7.6
128708,3384,114,83,40,6091829753,124,21,7.6
142776,725,1077,114,47,4983433805,113,21,7.6
144271,2384,2215,118,42,605366431,28,21,7.6
146921,2287,825,114,43,2036414456,62,21,7.6
440023,2685,566,86,49,8075773753,90,21,7.6
68801,1478,185,108,43,2975472042,71,21,7.6
184859,1286,3,94,46,3889289917,92,21,7.6
163681,219,2304,101,46,14463042232,198,21,7.6
266718,1364,12289,109,48,6818597766,235,21,7.6
158613,2873,341,131,54,3720844085,97,21,7.6
542494,4065,526,85,45,40982275601,601,21,7.6
65699,1499,99,118,49,1172281514,47,21,7.6
309635,1034,158,108,46,3666681496,86,21,7.6
71233,2461,391,91,44,7039240699,78,21,7.6
87704,1272,338,108,43,4853774942,66,21,7.6
126301,1742,96,93,54,3857793488,104,21,7.6
172377,1957,925,94,45,11836627775,164,21,7.6
135213,1812,325,108,52,3631232443,78,21,7.6
109788,1097,400,113,45,3652702424,76,21,7.6
1094271,2462,1907,107,56,46742428977,872,84,2.9
83983,290,2269,119,49,2105085870,73,84,2.9
96597,54,193,202,82,13742578796,488,84,2.9
599706,585,18711,107,59,81690615858,870,84,2.9
121388,1095,1100,103,52,8638617833,159,84,2.9
483177,186,3495,122,55,22795623564,357,84,2.9
344353,161,3298,124,52,13677522019,319,84,2.9
54693,4,20798,143,55,7350832730,95,84,2.9
596183,829,21235,139,62,75737898555,1242,84,2.9
2633449,137,2297,101,54,64630383421,615,84,2.9
70976,286,669,140,63,7319246472,219,84,2.9
6154924,2765,30736,141,62,1.84E+11,4009,84,2.9
96331,493,99,159,53,1518944761,34,84,2.9
228261,34,498,137,66,10122894166,151,84,2.9
746972,2023,18368,97,57,36423180572,586,84,2.9
116460,3,329,144,63,13776855547,534,84,2.9
54090,175,329,151,73,211596439,13,84,2.9
249631,117,35,142,66,10918102998,293,84,2.9
151261,25,49,132,70,4788708856,71,84,2.9
666016,775,5114,134,53,21730097020,433,84,2.9
672937,6879,612,85,51,3980049354,114,35.4,5.3
256166,4498,383,110,55,2634471430,92,35.4,5.3
222024,2682,48,89,49,3097548875,102,35.4,5.3
208072,5262,311,95,48,2998770141,106,35.4,5.3
456465,5364,596,84,44,4693445497,173,35.4,5.3
270280,2487,16,109,52,1802447225,68,35.4,5.3
295276,3328,350,85,45,8020247946,171,35.4,5.3
371320,4271,482,91,44,9614405744,145,35.4,5.3
312793,2545,353,79,48,2143957746,60,35.4,5.3
1224731,4260,3895,87,48,82575444654,1578,35.4,5.3
93939,146,24,137,58,5831897303,136,35.4,5.3
339096,7268,598,83,49,5676912331,138,35.4,5.3
201867,1061,1323,87,52,12052852448,146,68.1,4.4
83228,2014,2604,70,45,8997876986,138,68.1,4.4
229298,386,920,95,53,12600519039,127,68.1,4.4
90367,209,178,82,45,8479348657,104,68.1,4.4
130655,2058,1000,89,52,9020262029,165,68.1,4.4
380013,2103,1878,79,40,14130178163,184,68.1,4.4
127465,1271,4254,87,45,14151502554,107,68.1,4.4
110555,476,3056,79,44,11303550393,100,68.1,4.4
549096,546,7807,91,44,86714707271,687,68.1,4.4
92786,908,1860,83,49,23316260774,224,68.1,4.4
51868,1260,890,90,49,3016588250,63,68.1,4.4
202812,2518,2962,86,52,18187220468,155,68.1,4.4
162992,3342,218,133,60,1099073716,43,45.9,8.8
406371,3485,979,105,46,5638501579,138,45.9,8.8
162945,444,574,85,47,29424825671,214,46.2,9.3
826713,732,7394,89,52,29328893966,302,46.2,9.3
46526,20,22266,80,60,1.46E+11,902,46.2,9.3
178121,50,8959,96,57,13921902312,157,46.2,9.3
46526,20,22266,80,60,1.46E+11,902,46.2,9.3
41378,2276,331,90,46,787228762,17,46.2,9.3
581071,1966,637,112,54,11726745054,107,46.2,9.3
346434,3092,6702,82,43,10853858740,183,46.2,9.3
49933,1482,228,83,42,3809387949,69,46.2,9.3
130319,2820,268,81,49,5025589219,147,46.2,9.3
680370,2157,48819,81,45,30277320602,526,46.2,9.3
294666,1562,831,85,41,3352113537,44,46.2,9.3
334245,697,20161,85,48,26590594431,320,46.2,9.3
51208,627,1802,65,43,5219916282,58,46.2,9.3
405616,1003,878,90,48,17456870504,219,46.2,9.3
668105,1371,32772,81,47,37581001812,415,46.2,9.3
