Date,상권_코드_명,총_유동인구_수
2017_3,서울 영등포구 여의도역_2,422495
2017_3,신사동 가로수길,3654283
2017_3,오목교역,185942
2017_3,서울 강동구 둔촌동역,90293
2017_3,압구정 로데오거리_1,549096
2017_3,서울 영등포구 영등포구청역,472481
2017_3,서울 강남구 압구정역,1063047
2017_3,압구정 로데오거리_2,2263439
2017_3,국회의사당역_1,12358
2017_3,서울 용산구 신용산역,209779
2017_3,국회의사당역_2,574766
2017_3,용산 전자상가_1,89098
2017_3,용산구청,7049
2017_3,용산 전자상가_2,25415
2017_3,목동사거리,99219
2017_3,한남오거리,304140
2017_3,서울 용산구 이태원역,1069884
2017_3,용산 전자상가_3,84247
2017_3,서울 광진구 강변역,27211
2017_3,당산역_1,411512
2017_3,용산 전자상가_4,50706
2017_3,용산 전자상가_5,252650
2017_3,서울 강동구 길동역,1197401
2017_3,서울 강동구 천호역_1,344248
2017_3,당산역_2,323705
2017_3,서울 강동구 천호역,192176
2017_3,서울 광진구 구의역,366347
2017_3,건대입구역,93983
2017_3,서울 광진구 건대입구역_1,366962
2017_3,서울 강동구 천호역_2,1224731
2017_3,서울 마포구 마포역_1,703625
2017_3,서울 광진구 건대입구역_2,1935241
2017_3,서울 마포구 마포역_2,985843
2017_3,서울 마포구 공덕역_1,456404
2017_3,남영역,182841
2017_3,서울 용산구 숙대입구역,164641
2017_3,공덕역,113514
2017_3,서울 마포구 공덕역_2,94504
2017_3,어린이대공원역,280759
2017_3,서울 강동구 명일역,582320
2017_3,등촌역,195991
2017_3,서울 강동구 고덕역,495393
2017_3,서울 중구 약수역_1,83544
2017_3,서울 중구 약수역_2,407166
2017_3,서울 마포구 홍대입구역_1,562771
2017_3,강서구청,957610
2017_3,신촌역,1982894
2017_3,서울 광진구 군자역,209179
2017_3,홍익대학교 주변,6599718
2017_3,서울 마포구 홍대입구역_2,341262
2017_3,서울 마포구 홍대입구역_3,774984
2017_3,서울 서대문구 신촌역,6064876
2017_3,서울 서대문구 이대역,944947
2017_3,한양시장,410667
2017_3,장충동 족발거리,125515
2017_3,서울 중구 명동역,300060
2017_3,장한평역,93380
2017_3,왕십리역_1,80858
2017_3,서울 중구 충무로역_1,329444
2017_3,장한평역_1,163681
2017_3,서울 강서구 발산역,310467
2017_3,왕십리역_2,147607
2017_3,시청역_1,411016
2017_3,장한평역_2,266718
2017_3,서울 강서구 송정역,104508
2017_3,서울 중구 충무로역_2,892309
2017_3,북창동,438213
2017_3,서울 중구 신당역_1,591512
2017_3,롯데백화점,626278
2017_3,명동거리,2206846
2017_3,서울 중구 을지로3가역_1,801618
2017_3,동대문역사문화공원역,447805
2017_3,서대문구 서대문역_2,636077
2017_3,서울 중구 신당역_2,962062
2017_3,서울 중구 을지로3가역_2,757763
2017_3,서울시청,670534
2017_3,시청역_2,253160
2017_3,동대문시장_1,357234
2017_3,서대문구 서대문역_1,144847
2017_3,종각역 젊음의 거리,2633449
2017_3,종각역,54693
2017_3,서울 종로구 광화문역_1,933089
2017_3,서울 종로구 종로3가역_1,483177
2017_3,서울 종로구 종로5가역_1,151261
2017_3,동대문시장_2,228261
2017_3,서울 종로구 동대문역_1,46536
2017_3,서울 종로구 동대문역_2,420130
2017_3,장안동사거리,542494
2017_3,동묘앞역,111804
2017_3,서울 종로구 광화문역_2,731153
2017_3,서울 동대문구 신설동역_1,212771
2017_3,신설동역,193236
2017_3,서울 종로구 종로5가역_2,746972
2017_3,종로구청,599706
2017_3,서울 종로구 종로5가역_3,666016
2017_3,서울 종로구 종로5가역_4,70976
2017_3,인사동,596183
2017_3,서울 동대문구 신설동역_2,479009
2017_3,서울 종로구 종로3가역_2,1094271
2017_3,서울 종로구 종로3가역_3,344353
2017_3,서울 종로구 경복궁역_1,315002
2017_3,서울 종로구 안국역_1,84946
2017_3,서울 종로구 안국역_2,220433
2017_3,서울 종로구 경복궁역_2,107551
2017_3,서울 동대문구 청량리역,1675844
2017_3,디지털미디어시티,280961
2017_3,혜화역 대학로_1,941899
2017_3,혜화역 대학로_2,520805
2017_3,혜화역 대학로_3,1512697
2017_3,서울 성북구 안암역,563455
2017_3,경희대학교,744365
2017_3,서울 성북구 성신여대입구역,992045
2017_3,미아사거리_1,68507
2017_3,미아사거리_2,62985
2017_3,서울 은평구 불광역_1,587766
2017_3,서울 은평구 불광역_2,510904
2017_3,서울 은평구 불광역_3,580861
2017_3,서울 강북구 미아삼거리역_1,693283
2017_3,서울 성북구 미아삼거리역_2,180460
2017_3,서울 은평구 연신내역_1,1659317
2017_3,서울 은평구 연신내역_2,1900004
2017_3,서울 은평구 연신내역_3,124395
2017_3,서울 강북구 수유역_1,265986
2017_3,서울 강북구 수유역_2,1913396
2017_3,등나무근린공원 주변,23712
2017_3,서울 강북구 수유역_3,168265
2017_3,창동역,796948
2017_3,서울 노원구 노원역_1,554794
2017_3,서울 노원구 노원역_2,569483
2017_3,서울 노원구 노원역_3,2373745
2017_3,통인시장,147004
2017_3,광장시장,96597
2017_3,동대문종합시장,116460
2017_3,종로신진시장,249631
2017_3,충신시장,54090
2017_3,동문시장,17696
2017_3,창신골목시장,94368
2017_3,동묘시장,194395
2017_3,신설종합시장,16924
2017_3,남대문시장,1059377
2017_3,신중부시장,346550
2017_3,인현시장,42023
2017_3,평화시장,66220
2017_3,방산종합시장,292212
2017_3,동평화시장,215530
2017_3,제일평화시장,5086
2017_3,청평화시장,54229
2017_3,약수시장,476470
2017_3,백학시장,121865
2017_3,서울중앙시장,327579
2017_3,합동(새벽)시장,15996
2017_3,후암시장,20927
2017_3,신흥시장,15311
2017_3,만리시장,26271
2017_3,용문전통시장,127869
2017_3,이촌종합시장,24687
2017_3,이태원시장,1034
2017_3,이태원제일시장,18087
2017_3,보광시장,7713
2017_3,마장축산물시장,94521
2017_3,행당시장,557603
2017_3,금남시장,50153
2017_3,뚝도시장,39631
2017_3,성동용답상가시장,76502
2017_3,한아름시장,45859
2017_3,화양제일골목시장,103371
2017_3,중곡제일시장,102645
2017_3,면곡골목시장,60853
2017_3,신성골목시장,37960
2017_3,자양골목시장,124123
2017_3,자양종합시장,20543
2017_3,노룬산골목시장,53080
2017_3,능동로골목시장,124600
2017_3,영동교골목시장,90726
2017_3,조양시장,12259
2017_3,구의시장,17675
2017_3,동부청과시장,1030
2017_3,용두시장,8233
2017_3,청량리수산시장,9680
2017_3,경동시장,38208
2017_3,동서시장,64380
2017_3,서울약령시장,365105
2017_3,청량리농수산물시장,16591
2017_3,청량리전통시장,99161
2017_3,청량리종합시장,96401
2017_3,전농로터리시장,35183
2017_3,답십리현대시장,40273
2017_3,동부시장,17025
2017_3,답십리시장,46524
2017_3,전곡시장,9347
2017_3,청량리청과물시장,305066
2017_3,회기시장,171201
2017_3,이경시장,5929
2017_3,이문제일시장,6824
2017_3,동부골목시장,265857
2017_3,동원시장,315820
2017_3,면목골목시장,226611
2017_3,사가정시장,299799
2017_3,중화제일시장,41216
2017_3,태능시장,167737
2017_3,묵1동도깨비시장,86309
2017_3,우림골목시장,64153
2017_3,유영시장,7506
2017_3,돈암제일시장,230016
2017_3,정릉아리랑시장,5980
2017_3,정릉시장,149715
2017_3,길음시장,65356
2017_3,밤나무골시장,30775
2017_3,장위전통시장,116372
2017_3,번동시장,1256
2017_3,새석관시장,10571
2017_3,석관시장,7204
2017_3,석관황금시장,114411
2017_3,동북시장,51943
2017_3,방천골목시장,319722
2017_3,숭인시장,42676
2017_3,솔샘시장,104297
2017_3,번동북부골목시장,176342
2017_3,수유전통시장,72504
2017_3,우이시장,66935
2017_3,강북종합시장,105027
2017_3,수유중앙시장,1820
2017_3,장미원골목시장,88009
2017_3,수유북부시장,19639
2017_3,창동신창시장,249351
2017_3,창동골목시장,125228
2017_3,신도봉시장,9732
2017_3,백운시장,15611
2017_3,쌍문역골목시장,68246
2017_3,방학동도깨비시장,140248
2017_3,공릉동도깨비시장,69882
2017_3,상계시장,10993
2017_3,상계중앙시장,258634
2017_3,연서시장,153238
2017_3,갈현시장,16545
2017_3,역촌중앙시장,27989
2017_3,대조시장,16118
2017_3,녹번시장,12349
2017_3,신응암시장,28463
2017_3,대림골목시장,110557
2017_3,증산종합시장,6816
2017_3,수일시장,14627
2017_3,영천시장,51556
2017_3,아현가구거리상점가,9029
2017_3,인왕시장,157755
2017_3,포방터시장,98019
2017_3,모래내시장,25570
2017_3,백련시장,34164
2017_3,공덕시장,73327
2017_3,마포시장,28435
2017_3,아현시장,197821
2017_3,신수시장,30288
2017_3,서교시장,54802
2017_3,영진시장,29162
2017_3,합정시장,37751
2017_3,망원시장,85996
2017_3,망원월드컵시장,152852
2017_3,동진시장,70727
2017_3,마포농수산물시장,4201
2017_3,목2동시장,51957
2017_3,목3동시장,168559
2017_3,목4동시장,48740
2017_3,신영시장,49963
2017_3,월정로시장,51424
2017_3,경창시장,28462
2017_3,신월3동골목시장,15759
2017_3,신곡종합시장,34662
2017_3,신월6동골목시장,55865
2017_3,신월7동골목시장,14228
2017_3,신정제일시장,15423
2017_3,신정2동골목시장,30363
2017_3,신정3동골목시장,95966
2017_3,등마루시장,7219
2017_3,신월중앙시장,8385
2017_3,화곡중앙골목시장,95964
2017_3,대원종합시장,21960
2017_3,남부골목시장,84791
2017_3,화곡본동시장,92969
2017_3,까치산시장,371354
2017_3,송화골목시장,102653
2017_3,방신전통시장,58813
2017_3,공항시장,59319
2017_3,구로시장,6965
2017_3,남구로시장,137564
2017_3,가리봉시장,26963
2017_3,고척근린시장,55380
2017_3,개봉중앙시장,10387
2017_3,오류시장,8290
2017_3,독산동 우시장,77606
2017_3,남문시장,50358
2017_3,푸른터시장,20784
2017_3,대명시장,23634
2017_3,현대시장,388571
2017_3,박미시장,916
2017_3,은행나무시장,31024
2017_3,영등포전통시장,2110820
2017_3,영등포청과시장,31241
2017_3,도림시장,15518
2017_3,영일시장,69689
2017_3,양남시장,7988
2017_3,대신시장,55981
2017_3,사러가시장,83265
2017_3,영진시장A동,50327
2017_3,우리시장,6200
2017_3,대림중앙시장,16927
2017_3,노량진중앙시장,225455
2017_3,본동인정시장,76253
2017_3,신노량진시장,14732
2017_3,강남시장_동작,13937
2017_3,상도전통시장,112849
2017_3,영도시장,34581
2017_3,성대시장,23653
2017_3,상도4동도깨비골목시장,80861
2017_3,흑석시장,548146
2017_3,남성사계시장,354695
2017_3,남성역골목시장,292044
2017_3,사당시장,50534
2017_3,중부시장,193608
2017_3,낙성대시장,66883
2017_3,봉천제일종합시장,38190
2017_3,봉일시장,16701
2017_3,봉천현대시장,24347
2017_3,봉천중앙시장,28087
2017_3,인헌시장,126322
2017_3,신원시장,460263
2017_3,관악신사시장,177927
2017_3,신림종합시장,17768
2017_3,강남골목시장,81734
2017_3,신림중앙시장,4723
2017_3,삼성동시장,128416
2017_3,신신림시장,17437
2017_3,미성동도깨비시장,30527
2017_3,우림시장,8092
2017_3,남부종합시장,11892
2017_3,양재시장,33050
2017_3,강남시장_강남,65852
2017_3,영동전통시장,341827
2017_3,논현종합시장,6530
2017_3,청담삼익시장,16052
2017_3,도곡시장,119852
2017_3,강남개포시장,15025
2017_3,풍납시장,121711
2017_3,마천시장,69630
2017_3,방이시장,192821
2017_3,석촌시장,24550
2017_3,새마을시장,352182
2017_3,명일골목시장,59161
2017_3,고덕전통시장,10042
2017_3,암사종합시장,266407
2017_3,양지골목시장,40306
2017_3,고분다리골목시장,29033
2017_3,동서울시장,48213
2017_3,천호시장,93939
2017_3,성내골목시장,81573
2017_3,둔촌역전통시장,77897
2017_3,길동복조리시장,219607
2017_3,이태원 관광특구,2715974
2017_3,명동 남대문 북창동 다동 무교동 관광특구,7690300
2017_3,동대문패션타운 관광특구,3014851
2017_3,종로·청계 관광특구,6154924
2017_3,잠실 관광특구,1945303
2017_3,강남 마이스 관광특구,46526
2017_4,계동길,188580
2017_4,난계로27길,208961
2017_4,돈화문로11가길,122670
2017_4,명륜길,427428
2017_4,백석동길,17781
2017_4,북촌로11길,62038
2017_4,북촌로5길,39537
2017_4,북촌로5나길,37495
2017_4,삼청로5길,21671
2017_4,성균관로5길,221159
2017_4,숭인동길,77995
2017_4,옥인길,121930
2017_4,율곡로10길,89025
2017_4,율곡로16길,60069
2017_4,이화장길,171159
2017_4,자하문로7길,125103
2017_4,종로24길,97489
2017_4,종로58가길,215558
2017_4,종로65길,245881
2017_4,지봉로8길,292868
2017_4,창경궁로35길,113835
2017_4,창신2길,140332
2017_4,창신5길,179336
2017_4,창신길,203984
2017_4,통일로12길,43738
2017_4,평창길,4026
2017_4,필운대로1길,42259
2017_4,난계로11길,401588
2017_4,난계로21길,137660
2017_4,다산로33길,396649
2017_4,다산로36길,167731
2017_4,다산로38길,593855
2017_4,다산로39길,510365
2017_4,동호로10길,305396
2017_4,동호로11길,141373
2017_4,동호로15길,169365
2017_4,동호로20길,140456
2017_4,동호로8길,70269
2017_4,명동길,143247
2017_4,삼일대로4길,185834
2017_4,장충단로8길,122488
2017_4,청구로17길,173886
2017_4,청구로1길,112449
2017_4,퇴계로12길,57711
2017_4,퇴계로18길,45784
2017_4,퇴계로46길,421418
2017_4,퇴계로56길,126100
2017_4,퇴계로8길,98495
2017_4,퇴계로90길,165062
2017_4,녹사평대로11길,2212
2017_4,녹사평대로26길,169646
2017_4,녹사평대로32길,194694
2017_4,녹사평대로40나길,144134
2017_4,녹사평대로46길,109064
2017_4,대사관로34길,148541
2017_4,두텁바위로1길,130769
2017_4,백범로79길,300779
2017_4,백범로90길,358774
2017_4,서빙고로71길,72416
2017_4,소월로20길,167922
2017_4,신흥로20길,110651
2017_4,우사단로10길,198176
2017_4,우사단로14길,350437
2017_4,우사단로4길,178347
2017_4,원효로19길,176753
2017_4,원효로41길,131507
2017_4,원효로53길,160258
2017_4,원효로89길,262198
2017_4,이촌로22길,156294
2017_4,이태원로27길,485310
2017_4,이태원로54길,201989
2017_4,장문로45길,185716
2017_4,청파로47길,871801
2017_4,청파로47나길,114050
2017_4,청파로71길,240029
2017_4,청파로73길,195189
2017_4,한강대로104길,279544
2017_4,한강대로15길,44671
2017_4,한강대로43길,313674
2017_4,한강대로52길,434099
2017_4,한강대로62길,123750
2017_4,한강대로7길,73531
2017_4,한강대로88길,69222
2017_4,한남대로20길,179748
2017_4,회나무로13길,146470
2017_4,효창원로39길,231615
2017_4,후암로28길,205195
2017_4,고산자로6길,405151
2017_4,금호산2길,148716
2017_4,금호산길,289283
2017_4,둘레9길,123474
2017_4,뚝섬로5길,72649
2017_4,마장로27길,149506
2017_4,마장로39길,140091
2017_4,마조로16길,171267
2017_4,마조로1길,373559
2017_4,매봉길,71789
2017_4,무수막길,310789
2017_4,무학로6길,633934
2017_4,무학봉28길,74058
2017_4,무학봉길,48444
2017_4,사근동길,113583
2017_4,상원12길,105192
2017_4,상원길,246803
2017_4,서울숲2길,281782
2017_4,성덕정17길,271727
2017_4,성덕정길,112011
2017_4,성수이로18길,134729
2017_4,성수이로7길,290636
2017_4,성수일로6길,197021
2017_4,송정12라길,123142
2017_4,송정4가길,244889
2017_4,아차산로11길,204079
2017_4,아차산로15길,177884
2017_4,아차산로5길,71373
2017_4,왕십리로14길,134372
2017_4,왕십리로21길,187141
2017_4,왕십리로26길,443717
2017_4,왕십리로31길,521222
2017_4,왕십리로6길,324593
2017_4,용답29길,154070
2017_4,용답중앙길,105686
2017_4,장터길,125727
2017_4,청계천로10나길,155776
2017_4,한림말3길,171657
2017_4,한림말길,202313
2017_4,광나루로12길,286498
2017_4,광나루로24길,254425
2017_4,광나루로36길,88580
2017_4,광나루로37길,54049
2017_4,광나루로40길,544618
2017_4,광나루로52길,331833
2017_4,긴고랑로20길,150715
2017_4,긴고랑로7길,147643
2017_4,긴고랑로8길,161518
2017_4,긴고랑로9길,180430
2017_4,능동로13길,417399
2017_4,능동로19길,280392
2017_4,능동로34길,190668
2017_4,능동로3길,332710
2017_4,능동로4길,116407
2017_4,동일로18길,230078
2017_4,동일로24길,384648
2017_4,뚝섬로23길,274993
2017_4,뚝섬로24길,91430
2017_4,뚝섬로48길,221566
2017_4,뚝섬로54길,79001
2017_4,뚝섬로58길,138128
2017_4,뚝섬로64길,113062
2017_4,면목로17길,306948
2017_4,아차산로40길,128370
2017_4,아차산로51길,79070
2017_4,아차산로55길,485220
2017_4,아차산로65길,189822
2017_4,아차산로78길,211849
2017_4,용마산로21길,332918
2017_4,용마산로3길,153355
2017_4,자양로11길,535412
2017_4,자양로15길,263225
2017_4,자양로26길,269063
2017_4,자양로45길,578787
2017_4,자양로50길,125776
2017_4,자양로53길,139357
2017_4,자양번영로3길,217767
2017_4,천호대로109길,575175
2017_4,천호대로123길,124351
2017_4,천호대로129길,210249
2017_4,경희대로3길,119735
2017_4,경희대로4길,641255
2017_4,난계로30길,68763
2017_4,답십리로23길,389287
2017_4,답십리로56길,198248
2017_4,답십리로60길,30242
2017_4,답십리로63길,60997
2017_4,답십리로64길,145751
2017_4,답십리로68길,117972
2017_4,답십리로69길,179426
2017_4,답십리로72길,158282
2017_4,망우로18가길,176217
2017_4,망우로18길,415822
2017_4,망우로21길,139584
2017_4,무학로16길,36569
2017_4,무학로45길,291510
2017_4,사가정로13길,67248
2017_4,사가정로23가길,110000
2017_4,사가정로2길,105138
2017_4,서울시립대로16길,186087
2017_4,서울시립대로29길,460991
2017_4,서울시립대로4길,120262
2017_4,약령시로17길,176386
2017_4,왕산로32길,80600
2017_4,왕산로33길,237981
2017_4,왕산로43길,328836
2017_4,이문로42길,87060
2017_4,장한로14길,42305
2017_4,장한로25길,146591
2017_4,장한로26가길,81665
2017_4,장한로26길,320961
2017_4,장한로27가길,114273
2017_4,장한로27길,318268
2017_4,장한로5길,278457
2017_4,장한로8길,126311
2017_4,전농로29길,253907
2017_4,전농로3길,120958
2017_4,전농로4길,78027
2017_4,제기로21길,145064
2017_4,제기로5길,363771
2017_4,천장산로7길,358340
2017_4,천호대로12길,35132
2017_4,천호대로17길,478477
2017_4,천호대로45길,174237
2017_4,천호대로77길,120697
2017_4,천호대로97길,121637
2017_4,한천로14길,259502
2017_4,한천로33길,113254
2017_4,한천로40길,111420
2017_4,한천로46길,73944
2017_4,휘경로14길,177993
2017_4,휘경로23길,147125
2017_4,휘경로2길,661500
2017_4,휘경로3길,876126
2017_4,겸재로29길,359858
2017_4,겸재로36길,164318
2017_4,겸재로54길,101374
2017_4,공릉로12가길,59609
2017_4,공릉로2길,259450
2017_4,답십리로75길,124986
2017_4,동일로100길,172679
2017_4,동일로101길,270197
2017_4,동일로112길,417281
2017_4,동일로123길,200421
2017_4,동일로130길,223649
2017_4,동일로139가길,202975
2017_4,동일로139길,85875
2017_4,동일로140길,171562
2017_4,동일로149길,74800
2017_4,동일로157길,318364
2017_4,동일로163길,235649
2017_4,망우로68길,186435
2017_4,망우로73길,154477
2017_4,면목로21길,127860
2017_4,면목로33길,285192
2017_4,면목로45길,213190
2017_4,면목로48길,191085
2017_4,면목로49길,155862
2017_4,면목로55길,103699
2017_4,면목로56길,196447
2017_4,면목로78길,370304
2017_4,봉우재로33길,296301
2017_4,봉화산로30길,188007
2017_4,봉화산로4길,174090
2017_4,봉화산로56길,375492
2017_4,사가정로42길,93779
2017_4,사가정로54길,356566
2017_4,신내로7가길,150017
2017_4,용마산로100길,109491
2017_4,용마산로112길,207118
2017_4,용마산로118길,164993
2017_4,용마산로94길,67538
2017_4,중랑천로10길,179567
2017_4,길음로7길,98162
2017_4,돌곶이로14길,91955
2017_4,돌곶이로22길,126505
2017_4,돌곶이로27길,171394
2017_4,돌곶이로28길,145808
2017_4,돌곶이로41길,129436
2017_4,돌곶이로8길,79762
2017_4,동소문로13길,220201
2017_4,동소문로15길,145790
2017_4,동소문로26가길,474242
2017_4,동소문로2길,73240
2017_4,동소문로6길,128759
2017_4,보국문로16길,127617
2017_4,보문로13길,365416
2017_4,보문로26길,29716
2017_4,보문로31길,262925
2017_4,보문로32길,855878
2017_4,삼선교로10길,476978
2017_4,삼선교로10다길,166715
2017_4,삼선교로16가길,604092
2017_4,삼양로8길,89760
2017_4,성북로8길,79049
2017_4,솔샘로6길,127771
2017_4,아리랑로4길,201684
2017_4,안암로5길,131873
2017_4,오패산로19길,291036
2017_4,오패산로3길,187294
2017_4,오패산로4길,330437
2017_4,인촌로17가길,257176
2017_4,인촌로1길,261351
2017_4,개운사길,339274
2017_4,인촌로24길,674676
2017_4,인촌로5길,202903
2017_4,인촌로6길,120674
2017_4,장월로1길,384147
2017_4,장위로50길,68301
2017_4,정릉로26길,153097
2017_4,정릉로27길,106681
2017_4,정릉로8길,112435
2017_4,종암로16길,126091
2017_4,종암로19길,164001
2017_4,종암로21길,106202
2017_4,종암로24가길,115635
2017_4,종암로5길,175494
2017_4,지봉로20길,221832
2017_4,창경궁로43길,213872
2017_4,한천로101가길,126590
2017_4,한천로76길,169102
2017_4,화랑로13길,196276
2017_4,화랑로14길,339098
2017_4,화랑로19길,152886
2017_4,화랑로1길,140094
2017_4,화랑로32길,120702
2017_4,화랑로40길,169929
2017_4,노해로17길,138954
2017_4,노해로23길,110816
2017_4,노해로33길,133934
2017_4,덕릉로40길,74185
2017_4,덕릉로41길,215157
2017_4,도봉로13길,222397
2017_4,도봉로18길,142456
2017_4,도봉로45길,196071
2017_4,도봉로67길,126622
2017_4,도봉로76길,426386
2017_4,도봉로8길,84319
2017_4,도봉로99길,60308
2017_4,삼각산로28길,90160
2017_4,삼양로20길,99758
2017_4,삼양로24길,211459
2017_4,삼양로27길,284001
2017_4,삼양로41길,438221
2017_4,삼양로54길,63690
2017_4,삼양로77길,91076
2017_4,삼양로93길,155672
2017_4,솔매로41길,80770
2017_4,솔매로45길,218000
2017_4,솔매로50길,554795
2017_4,솔샘로65길,419308
2017_4,수유로12길,328558
2017_4,오패산로30길,53104
2017_4,오패산로52길,251323
2017_4,오패산로67길,393310
2017_4,인수봉로56길,58089
2017_4,인수봉로72길,158850
2017_4,인수봉로79길,73845
2017_4,한천로109길,278391
2017_4,한천로124나길,223807
2017_4,한천로130길,191674
2017_4,한천로132길,471728
2017_4,한천로139가길,211999
2017_4,한천로140길,256705
2017_4,노해로60길,454239
2017_4,노해로63다길,165085
2017_4,덕릉로60길,131099
2017_4,도당로13가길,76013
2017_4,도당로13바길,63649
2017_4,도당로19길,202723
2017_4,도당로29길,123500
2017_4,도봉로109길,281067
2017_4,도봉로114길,770450
2017_4,도봉로143길,207764
2017_4,도봉로147길,253639
2017_4,도봉로152가길,62038
2017_4,도봉로156길,137092
2017_4,도봉로169나길,57727
2017_4,도봉로181길,80015
2017_4,도봉산4길,22445
2017_4,도봉산길,87125
2017_4,방학로10길,98998
2017_4,방학로15길,43762
2017_4,방학로5길,198930
2017_4,방학로6가길,266514
2017_4,삼양로144길,71489
2017_4,시루봉로23길,147715
2017_4,우이천로32길,225869
2017_4,우이천로4다길,143800
2017_4,해등로16길,140857
2017_4,공릉로58길,179928
2017_4,동일로173가길,440982
2017_4,동일로192길,392562
2017_4,동일로242길,172619
2017_4,상계로12길,140039
2017_4,상계로1길,262808
2017_4,상계로9가길,539636
2017_4,석계로1길,382151
2017_4,한글비석로22길,257578
2017_4,한글비석로24길,309392
2017_4,한글비석로44길,374579
2017_4,가좌로7길,373773
2017_4,갈현로1길,145839
2017_4,갈현로33길,237401
2017_4,갈현로41길,70865
2017_4,갈현로7길,409379
2017_4,불광천길,301984
2017_4,서오릉로21길,158279
2017_4,서오릉로8길,73591
2017_4,수색로18길,66940
2017_4,역말로9길,128079
2017_4,연서로11길,300464
2017_4,연서로13길,146697
2017_4,연서로16길,395255
2017_4,연서로17길,295860
2017_4,연서로21길,318637
2017_4,연서로27길,56916
2017_4,연서로28길,632758
2017_4,연서로29길,115831
2017_4,연서로33길,109849
2017_4,연서로34길,189068
2017_4,연서로3길,262391
2017_4,연서로41길,193923
2017_4,연서로5길,24206
2017_4,은평로10길,274320
2017_4,은평로13길,117287
2017_4,은평로20길,60788
2017_4,은평로3길,275582
2017_4,은평로8길,321556
2017_4,응암로12길,261011
2017_4,응암로13길,151663
2017_4,응암로14길,228212
2017_4,응암로22길,245436
2017_4,응암로34길,129011
2017_4,증산로13길,81697
2017_4,증산로15길,26443
2017_4,증산로17길,133390
2017_4,증산로21길,273836
2017_4,증산로5길,104036
2017_4,증산로9길,27590
2017_4,증산서길,95857
2017_4,진흥로12길,253374
2017_4,진흥로1길,355117
2017_4,통일로69길,47025
2017_4,통일로78길,140018
2017_4,통일로87길,226454
2017_4,통일로92길,180510
2017_4,가재울로6길,251194
2017_4,독립문로8길,299927
2017_4,명지대길,209394
2017_4,모래내로15길,236443
2017_4,북아현로4길,1503753
2017_4,세검정로1길,69590
2017_4,세무서2길,95226
2017_4,세무서길,240706
2017_4,수색로8길,231585
2017_4,신촌로37길,186257
2017_4,연희로10길,172802
2017_4,응암로1길,305581
2017_4,증가로10길,392605
2017_4,증가로20가길,235371
2017_4,증가로23나길,457337
2017_4,증가로6길,135979
2017_4,충정로4길,295803
2017_4,충정로6길,151601
2017_4,통일로11길,59734
2017_4,통일로37길,77864
2017_4,통일로39길,328038
2017_4,홍연길,197180
2017_4,홍제내길,248678
2017_4,광성로6길,269337
2017_4,대흥로21길,368915
2017_4,대흥로28길,211461
2017_4,도화4길,165467
2017_4,도화길,411083
2017_4,독막로22길,133004
2017_4,독막로32길,99159
2017_4,독막로8길,178771
2017_4,동교로17길,161628
2017_4,동교로19길,265853
2017_4,동교로25길,106536
2017_4,동교로27길,262140
2017_4,동교로38길,216703
2017_4,마포대로12길,42572
2017_4,마포대로20길,309615
2017_4,마포대로4길,186680
2017_4,만리재옛길,382736
2017_4,망원로11길,32955
2017_4,망원로2길,259486
2017_4,매봉산로2길,303065
2017_4,모래내로7길,87876
2017_4,방울내로9안길,363529
2017_4,백범로16길,321464
2017_4,성미산로11길,121553
2017_4,성미산로1길,173461
2017_4,성미산로32길,103852
2017_4,성산로4길,149229
2017_4,성지3길,182074
2017_4,숭문8길,72088
2017_4,숭문길,274062
2017_4,신촌로12길,276014
2017_4,신촌로28가길,290471
2017_4,신촌로30길,220607
2017_4,양화로11길,181515
2017_4,양화로1길,170488
2017_4,양화진길,123844
2017_4,와우산로29가길,258590
2017_4,와우산로29길,141092
2017_4,와우산로3길,127453
2017_4,월드컵로10길,323655
2017_4,월드컵로11길,202126
2017_4,월드컵로16길,227199
2017_4,월드컵로19길,231069
2017_4,월드컵로25길,257297
2017_4,월드컵로36길,111242
2017_4,월드컵로7길,83344
2017_4,월드컵로8길,302882
2017_4,토정로37길,142536
2017_4,효창원로93길,479485
2017_4,가로공원로58길,47112
2017_4,곰달래로10길,171506
2017_4,곰달래로2길,106577
2017_4,곰달래로3길,183343
2017_4,곰달래로5길,130898
2017_4,남부순환로33길,150196
2017_4,남부순환로40길,103701
2017_4,남부순환로58길,25286
2017_4,남부순환로70길,120550
2017_4,남부순환로79길,75929
2017_4,남부순환로88길,62211
2017_4,목동남로4길,95460
2017_4,목동동로12길,175503
2017_4,목동동로8길,38724
2017_4,목동로19길,563101
2017_4,목동로9길,300021
2017_4,목동중앙남로3가길,196425
2017_4,목동중앙로13나길,62731
2017_4,목동중앙로3길,73222
2017_4,목동중앙본로7길,136361
2017_4,목동중앙북로16길,91426
2017_4,목동중앙북로8길,84841
2017_4,목동중앙서로7길,429739
2017_4,목동중앙서로8가길,175928
2017_4,신목로2길,164421
2017_4,신목로5길,181829
2017_4,신목로6길,262183
2017_4,신월로15길,280412
2017_4,신월로20길,197819
2017_4,오목로23길,181588
2017_4,오목로30길,146229
2017_4,오목로3길,187787
2017_4,오목로5길,90204
2017_4,은행정로5길,113036
2017_4,은행정로7길,236219
2017_4,중앙로25길,108763
2017_4,중앙로32길,225426
2017_4,중앙로36길,104485
