"Date","상권","행정동_코드","상권_코드_명","총_유동인구_수","총_상주인구_수","총_직장_인구_수","운영_영업_개월_평균","폐업_영업_개월_평균","당월_매출_금액","점포수","공실률","임대료"
"2018_2","용산",11170530,"두텁바위로1길",109307,3230,2758,114,58,5413225576,85,10.5,25.1
"2018_2","용산",11170625,"한강대로43길",308878,1556,5969,92,51,12225959450,247,10.5,25.1
"2018_2","용산",11170625,"한강대로7길",88182,740,491,102,61,3237354827,60,10.5,25.1
"2018_2","용산",11170625,"한강대로62길",79191,904,742,124,59,5798620122,140,10.5,25.1
"2018_2","용산",11170625,"용산 전자상가_1",72829,1460,13047,115,58,189396108297,1172,10.5,25.1
"2018_2","용산",11170625,"한강대로15길",38963,493,1230,125,64,4213884174,73,10.5,25.1
"2018_2","용산",11170625,"용산 전자상가_2",24136,177,479,135,46,45841767674,419,10.5,25.1
"2018_2","용산",11170625,"서울 용산구 신용산역",306433,390,505,102,54,10603810451,152,10.5,25.1
"2018_2","용산",11170625,"한강대로52길",460138,632,1146,97,54,3661931546,105,10.5,25.1
"2018_2","용산",11170690,"녹사평대로11길",9348,413,267,120,43,858788335,17,10.5,25.1
"2018_2","용산",11170690,"서빙고로71길",71873,2504,469,136,77,1506709716,24,10.5,25.1
"2018_2","이태원",11170650,"용산구청",25830,113,33,71,54,2789899307,39,21.6,47.5
"2018_2","이태원",11170650,"이태원 관광특구",2690971,5430,5857,112,58,130579027174,1776,21.6,47.5
"2018_2","이태원",11170650,"서울 용산구 이태원역",961355,893,661,125,60,60444823502,693,21.6,47.5
"2018_2","이태원",11170650,"녹사평대로26길",164130,965,2081,93,55,5455017688,126,21.6,47.5
"2018_2","이태원",11170650,"녹사평대로32길",208305,537,389,121,59,9251607916,172,21.6,47.5
"2018_2","이태원",11170660,"녹사평대로40나길",181230,756,65,84,55,6710472892,109,21.6,47.5
"2018_2","이태원",11170660,"회나무로13길",173867,2232,85,79,47,9345718352,159,21.6,47.5
"2018_2","이태원",11170650,"이태원로27길",298830,657,629,111,61,22137252204,176,21.6,47.5
"2018_2","이태원",11170660,"녹사평대로46길",147508,839,74,78,45,7640108405,118,21.6,47.5
"2018_2","잠실",11710650,"새마을시장",306404,2410,385,101,53,20090059664,310,11.2,43.3
"2018_2","잠실",11710650,"삼전로13길",443460,6532,1633,96,45,33051929673,400,11.2,43.3
"2018_2","잠실",11710650,"신천역",1497196,2787,5931,100,48,86583548882,1048,11.2,43.3
"2018_2","잠실",11710710,"잠실역",325234,1765,5868,89,51,33458715337,322,11.2,43.3
"2018_2","장안동",11230650,"장한로8길",126278,2328,802,114,44,1812907836,61,5.9,21
"2018_2","장안동",11230650,"장한로26길",326773,2637,533,90,49,7477690994,91,5.9,21
"2018_2","장안동",11230650,"답십리로68길",262140,3339,97,83,41,5781113370,132,5.9,21
"2018_2","장안동",11230650,"장한로14길",37800,1436,184,109,44,2743233405,69,5.9,21
"2018_2","장안동",11230650,"답십리로64길",191305,2880,355,113,51,4559080145,118,5.9,21
"2018_2","장안동",11230650,"장한로5길",296401,2077,3043,103,46,6530765472,171,5.9,21
"2018_2","장안동",11230650,"장한로25길",197831,567,1042,120,49,4911763900,107,5.9,21
"2018_2","장안동",11230650,"천호대로77길",118216,2398,2055,122,43,641368607,30,5.9,21
"2018_2","장안동",11230650,"장한평역_1",137971,197,2508,106,46,14683370023,188,5.9,21
"2018_2","장안동",11230650,"장한평역_2",296056,1404,5325,109,49,6976024000,241,5.9,21
"2018_2","장안동",11230650,"답십리로72길",149202,1160,4,95,46,4023700809,93,5.9,21
"2018_2","장안동",11230650,"천호대로97길",113066,2800,343,139,56,4132341937,90,5.9,21
"2018_2","장안동",11230650,"한천로14길",271889,3195,584,100,43,7483195131,138,5.9,21
"2018_2","장안동",11230660,"한천로46길",79995,2256,323,98,46,7241006498,76,5.9,21
"2018_2","장안동",11230660,"답십리로63길",56641,1449,81,124,50,1162246129,49,5.9,21
"2018_2","장안동",11230660,"답십리로69길",147148,1791,926,95,47,11210652427,155,5.9,21
"2018_2","장안동",11230660,"사가정로23가길",125977,1981,98,95,55,4103020834,108,5.9,21
"2018_2","장안동",11230660,"장한로26가길",112096,1372,328,108,44,4815028597,62,5.9,21
"2018_2","장안동",11230660,"한천로40길",96620,1830,302,114,50,3722370052,76,5.9,21
"2018_2","장안동",11230660,"장한로27가길",92563,998,422,115,45,3364494016,77,5.9,21
"2018_2","장안동",11230660,"장안동사거리",715222,4436,503,91,46,42424412912,577,5.9,21
"2018_2","장안동",11230660,"장한로27길",317417,916,140,114,46,4091773313,84,5.9,21
"2018_2","종로",11110615,"광장시장",163068,60,204,205,85,15411189283,478,2.8,83.7
"2018_2","종로",11110615,"종로구청",557366,525,18495,108,59,83013963721,871,2.8,83.7
"2018_2","종로",11110615,"서울 종로구 종로5가역_4",93749,282,635,146,66,6800701018,212,2.8,83.7
"2018_2","종로",11110615,"종각역 젊음의 거리",2326544,153,2712,100,56,60577598255,605,2.8,83.7
"2018_2","종로",11110615,"서울 종로구 종로3가역_3",253944,155,3411,121,53,13983914884,339,2.8,83.7
"2018_2","종로",11110615,"인사동",621353,802,21052,142,63,77055639009,1221,2.8,83.7
"2018_2","종로",11110615,"율곡로10길",88001,262,2228,113,52,2378944729,77,2.8,83.7
"2018_2","종로",11110615,"서울 종로구 종로3가역_2",1292087,2308,1922,108,57,49708383100,888,2.8,83.7
"2018_2","종로",11110615,"종로·청계 관광특구",5886373,1918,31692,142,64,188904859462,3897,2.8,83.7
"2018_2","종로",11110615,"서울 종로구 종로3가역_1",383346,175,4034,123,55,21830131385,358,2.8,83.7
"2018_2","종로",11110615,"돈화문로11가길",135457,1195,1048,105,53,6624666764,166,2.8,83.7
"2018_2","종로",11110615,"종각역",67102,3,20751,143,56,7040349294,93,2.8,83.7
"2018_2","종로",11110630,"충신시장",78017,176,297,162,70,278587747,11,2.8,83.7
"2018_2","종로",11110630,"서울 종로구 종로5가역_3",617084,710,4960,137,54,23176008412,427,2.8,83.7
"2018_2","종로",11110630,"서울 종로구 종로5가역_2",685996,2058,17391,100,57,35188378559,591,2.8,83.7
"2018_2","종로",11110630,"동대문시장_2",278774,32,500,138,68,11864738084,150,2.8,83.7
"2018_2","종로",11110630,"동대문종합시장",104002,2,320,143,65,14663203004,507,2.8,83.7
"2018_2","종로",11110630,"서울 종로구 종로5가역_1",214727,24,50,125,75,5274208821,69,2.8,83.7
"2018_2","종로",11110630,"율곡로16길",90923,470,103,160,55,1830220897,33,2.8,83.7
"2018_2","종로",11110630,"종로신진시장",322498,110,39,144,68,13856614374,300,2.8,83.7
"2018_2","천호",11740600,"천중로39길",653565,6577,564,88,50,4105560725,122,5.1,35.9
"2018_2","천호",11740600,"양재대로133길",249581,5020,358,100,48,3123893410,114,5.1,35.9
"2018_2","천호",11740600,"구천면로42길",201720,4377,347,120,56,2485391274,92,5.1,35.9
"2018_2","천호",11740600,"구천면로36길",151271,2633,40,90,50,3134472495,100,5.1,35.9
"2018_2","천호",11740610,"구천면로41길",234706,5413,583,89,44,4880888019,166,5.1,35.9
"2018_2","천호",11740610,"올림픽로71길",362748,2539,353,82,48,2074006630,63,5.1,35.9
"2018_2","천호",11740610,"상암로14길",368153,3734,407,94,44,9994454491,144,5.1,35.9
"2018_2","천호",11740610,"서울 강동구 천호역_2",1278619,4596,4128,92,49,88647160429,1502,5.1,35.9
"2018_2","천호",11740610,"천호시장",108506,142,9,147,59,6123461990,127,5.1,35.9
"2018_2","천호",11740610,"올림픽로77길",219822,2628,21,115,53,1495908957,64,5.1,35.9
"2018_2","천호",11740610,"상암로4길",295605,3262,204,87,46,7753085312,175,5.1,35.9
"2018_2","천호",11740620,"진황도로27길",516057,7597,579,90,49,5834969843,138,5.1,35.9
"2018_2","청담",11680565,"청담역_1",98399,198,194,89,45,8543135400,100,2.5,67.6
"2018_2","청담",11680565,"청담역_2",184788,1050,1317,92,52,11988978719,149,2.5,67.6
"2018_2","청담",11680565,"선릉로132길",243888,2081,1089,90,52,8564280126,169,2.5,67.6
"2018_2","청담",11680565,"압구정 로데오거리_1",576888,579,9087,93,46,81553195224,678,2.5,67.6
"2018_2","청담",11680565,"도산대로81길",140142,929,4192,83,48,14177201505,104,2.5,67.6
"2018_2","청담",11680565,"청담사거리_3",68040,888,1143,88,49,23522473517,230,2.5,67.6
"2018_2","청담",11680565,"도산대로89길",110748,1920,2258,71,47,8645929739,137,2.5,67.6
"2018_2","청담",11680565,"청담사거리_2",91500,357,1189,98,54,12743599287,131,2.5,67.6
"2018_2","청담",11680565,"선릉로146길",432223,1980,1923,78,42,14563127322,189,2.5,67.6
"2018_2","청담",11680565,"학동사거리_2",129955,456,2997,80,44,10751973244,100,2.5,67.6
"2018_2","청담",11680565,"삼성로147길",62103,1257,874,87,51,2917129964,67,2.5,67.6
"2018_2","청담",11680565,"학동로77길",252551,2544,2922,90,53,17113138318,153,2.5,67.6
"2018_2","청량리",11230705,"제기로21길",173119,3176,232,126,63,1073331598,40,7.4,46.6
"2018_2","청량리",11230705,"왕산로43길",558648,3487,897,107,46,7118597554,141,7.4,46.6
"2018_2","테헤란로",11680580,"포스코사거리_2",806806,686,7881,94,52,27578358639,304,11.9,46.9
"2018_2","테헤란로",11680580,"삼성역_3",139535,60,10170,99,57,12958427552,148,11.9,46.9
"2018_2","테헤란로",11680580,"코엑스",51464,24,22562,87,61,142882214447,868,11.9,46.9
"2018_2","테헤란로",11680580,"테헤란로81길",179808,442,524,88,48,30773954320,205,11.9,46.9
"2018_2","테헤란로",11680580,"강남 마이스 관광특구",51464,24,22562,87,61,142882214447,868,11.9,46.9
"2018_2","테헤란로",11680580,"영동대로112길",613659,2643,628,108,55,14105510500,107,11.9,46.9
"2018_2","테헤란로",11680580,"봉은사로109길",52062,2209,329,93,50,881845650,16,11.9,46.9
"2018_2","테헤란로",11680590,"봉은사로68길",57707,1486,204,90,42,4219087649,67,11.9,46.9
"2018_2","테헤란로",11680590,"선정릉역_1",55986,647,1924,72,44,5159930723,54,11.9,46.9
"2018_2","테헤란로",11680590,"포스코사거리_1",724264,2033,43841,84,46,33146459192,505,11.9,46.9
"2018_2","테헤란로",11680590,"선정릉역_2",333085,3065,6911,84,44,12947883937,185,11.9,46.9
"2018_2","테헤란로",11680590,"서울 강남구 선릉역_1",276410,680,19964,87,48,26059199717,328,11.9,46.9
"2018_2","테헤란로",11680590,"봉은사로57길",258263,1553,1141,89,40,3317054734,45,11.9,46.9
"2018_2","테헤란로",11680590,"학동로56길",332662,1021,893,96,48,17018812363,212,11.9,46.9
"2018_2","테헤란로",11680590,"삼성로115길",138821,2812,256,85,50,5730147680,153,11.9,46.9
"2018_2","테헤란로",11680610,"영동대로65길",188059,2320,3214,97,46,7340258938,129,11.9,46.9
"2018_2","테헤란로",11680610,"삼성역_1",620501,1418,35413,83,47,38276585853,553,11.9,46.9
"2018_2","테헤란로",11680610,"은마아파트입구사거리_4",115652,389,105,85,43,12412877196,99,11.9,46.9
"2018_2","테헤란로",11680610,"삼성로64길",267029,3107,522,96,44,8690928540,126,11.9,46.9
"2018_2","테헤란로",11680610,"삼성역_2",146657,9,18975,91,57,13126965636,101,11.9,46.9
"2018_2","테헤란로",11680630,"삼성로69길",283177,3430,357,78,45,14380956493,274,11.9,46.9
"2018_2","테헤란로",11680630,"삼성로75길",339738,2488,2635,83,40,7822367723,103,11.9,46.9
"2018_2","테헤란로",11680630,"삼성로63길",453293,4313,245,80,44,10784599471,258,11.9,46.9
"2018_2","테헤란로",11680630,"선릉역_2",2458370,4200,20789,77,45,85007452888,1190,11.9,46.9
"2018_2","테헤란로",11680630,"서울 강남구 한티역",422423,2103,1139,85,49,43628212798,659,11.9,46.9
"2018_2","테헤란로",11680640,"서울 강남구 강남역",1714770,2372,41280,69,44,117164647165,1129,11.9,46.9
"2018_2","테헤란로",11680640,"서울 강남구 역삼역_1",840390,5477,24525,82,43,77945749143,1104,11.9,46.9
"2018_2","테헤란로",11680640,"서울 서초구 강남역",4077882,3061,33758,84,46,200124262771,2121,11.9,46.9
"2018_2","테헤란로",11680640,"논현로63길",193308,2557,3203,93,48,10303075253,154,11.9,46.9
"2018_2","테헤란로",11680640,"역삼역_1",373823,2822,1540,88,44,14652473751,296,11.9,46.9
"2018_2","테헤란로",11680640,"서울 강남구 역삼역_2",750513,1045,27706,86,46,47324818634,507,11.9,46.9
"2018_2","테헤란로",11680640,"논현로106길",251039,2106,2765,93,42,8529544833,136,11.9,46.9
"2018_2","테헤란로",11680640,"서울 강남구 선릉역_2",758444,2154,7288,86,43,58144104128,813,11.9,46.9
"2018_2","테헤란로",11680640,"삼정역_1",261858,90,3329,100,46,7044317692,60,11.9,46.9
"2018_2","테헤란로",11680640,"뱅뱅사거리_2",462564,2078,29870,84,43,24671911739,551,11.9,46.9
"2018_2","테헤란로",11680650,"선릉역_1",862657,1317,55373,78,40,23844759004,438,11.9,46.9
"2018_2","테헤란로",11680650,"역삼역_2",421113,412,4513,98,54,14084275150,113,11.9,46.9
"2018_2","테헤란로",11680650,"도곡시장",67133,229,484,120,54,8185956149,74,11.9,46.9
"2018_2","테헤란로",11680650,"언주로81길",620759,3503,9998,79,44,16008561797,264,11.9,46.9
"2018_2","테헤란로",11680650,"도곡로37길",438642,5992,4197,90,44,15252985940,278,11.9,46.9
"2018_2","혜화동",11110650,"성균관로5길",265711,940,133,101,47,4413652476,130,14.2,72.3
"2018_2","혜화동",11110650,"창경궁로35길",109471,917,1114,95,63,3583784506,49,14.2,72.3
"2018_2","혜화동",11110650,"혜화역 대학로_2",476271,804,1513,105,49,5904228077,129,14.2,72.3
"2018_2","혜화동",11110650,"혜화역 대학로_3",1524345,647,1727,94,54,38666322284,503,14.2,72.3
"2018_2","혜화동",11110650,"명륜길",371916,1457,18,84,55,4981685657,91,14.2,72.3
"2018_2","홍대합정",11440660,"와우산로29가길",248841,512,28,51,45,11376450720,166,6.5,68.5
"2018_2","홍대합정",11440660,"서울 마포구 홍대입구역_2",362549,511,3328,78,49,10960527518,151,6.5,68.5
"2018_2","홍대합정",11440660,"월드컵로10길",364451,4125,1552,62,42,6527897019,138,6.5,68.5
"2018_2","홍대합정",11440660,"와우산로29길",144738,804,171,58,40,6229464118,138,6.5,68.5
"2018_2","홍대합정",11440660,"서울 마포구 홍대입구역_3",868368,190,342,75,49,11974580380,237,6.5,68.5
"2018_2","홍대합정",11440660,"양화로11길",190070,755,395,73,50,7519483035,101,6.5,68.5
"2018_2","홍대합정",11440660,"월드컵로16길",226006,2475,3917,91,47,7618667764,130,6.5,68.5
"2018_2","홍대합정",11440660,"월드컵로8길",309736,1621,1704,88,46,11769958672,98,6.5,68.5
"2018_2","홍대합정",11440660,"동교로17길",177806,1855,690,81,44,2947873211,79,6.5,68.5
"2018_2","홍대합정",11440660,"서울 마포구 홍대입구역_1",518323,668,871,87,47,15629191836,155,6.5,68.5
"2018_2","홍대합정",11440660,"홍익대학교 주변",6707020,4789,16818,70,45,322942806490,3865,6.5,68.5
"2018_2","홍대합정",11440660,"동교로19길",271752,1819,4045,93,48,10200127135,175,6.5,68.5
"2018_2","홍대합정",11440660,"신촌로12길",287615,1931,1598,79,48,8130717449,224,6.5,68.5
"2018_2","화곡",11500540,"화곡중앙골목시장",99028,1024,2,133,54,7694667704,137,7.3,27
"2018_2","화곡",11500540,"강서로17가길",114509,3222,132,104,50,1624825685,37,7.3,27
"2018_2","화곡",11500540,"강서로29길",190931,3110,410,80,45,4174595517,90,7.3,27
"2018_2","화곡",11500540,"가로공원로76가길",128547,3248,28,97,47,2358046288,85,7.3,27
"2018_2","화곡",11500540,"강서로5나길",263763,2960,95,88,48,6165825532,130,7.3,27
"2018_2","화곡",11500540,"강서로15길",322576,5492,305,107,43,5139850263,138,7.3,27
"2018_2","화곡",11500540,"월정로20길",208043,2479,4,114,48,3987557222,108,7.3,27
"2018_2","화곡",11500540,"화곡로20길",235783,3376,535,95,46,6162845452,137,7.3,27
"2018_2","화곡",11500540,"가로공원로80길",82703,2940,60,92,47,1952413506,67,7.3,27
"2018_2","화곡",11500540,"강서로5가길",678179,2040,51,99,51,16621200522,209,7.3,27
"2018_2","화곡",11500550,"국회대로7길",69476,2358,412,100,44,1792408210,32,7.3,27
"2018_2","화곡",11500550,"곰달래로47길",152268,4136,38,80,45,1274981597,47,7.3,27
"2018_2","화곡",11500550,"강서로5라길",391000,2791,314,109,46,2109057490,92,7.3,27
"2018_2","화곡",11500550,"곰달래로31길",122147,3178,11,87,47,1777049726,73,7.3,27
"2018_2","화곡",11500560,"강서로45길",156300,917,153,78,47,10997293878,205,7.3,27
"2018_2","화곡",11500560,"강서로35길",177543,3898,164,93,49,1378256352,79,7.3,27
"2018_2","화곡",11500560,"강서로45다길",214293,2725,554,83,44,4702256996,97,7.3,27
"2018_2","화곡",11500570,"곰달래로60길",164747,2016,587,92,47,11445798520,180,7.3,27
"2018_2","화곡",11500570,"등촌로5길",73902,1454,13,104,46,11154892697,155,7.3,27
"2018_2","화곡",11500570,"남부골목시장",95153,1913,217,104,50,13654840641,272,7.3,27
"2018_2","화곡",11500570,"등촌로13길",139463,3994,188,68,44,3604698665,48,7.3,27
"2018_2","화곡",11500570,"곰달래로53길",97885,3725,53,99,52,1013065993,43,7.3,27
"2018_2","화곡",11500590,"까치산로4길",252573,4358,152,100,46,5448082157,121,7.3,27
"2018_2","화곡",11500590,"초록마을로8길",124670,4978,184,106,55,1082700818,52,7.3,27
"2018_2","화곡",11500590,"초록마을로3길",168244,2617,42,113,54,6210646738,142,7.3,27
"2018_2","화곡",11500591,"화곡로59길",381793,2611,480,77,53,8046557384,90,7.3,27
"2018_2","화곡",11500591,"강서구청",748385,2973,3558,83,45,31169760351,561,7.3,27
"2018_2","화곡",11500591,"화곡로44나길",487019,3242,757,91,45,7767268596,173,7.3,27
"2018_2","화곡",11500593,"까치산시장",387169,1187,46,96,53,21141633101,263,7.3,27
"2018_2","화곡",11500593,"강서로18길",196729,6917,30,87,47,5572501601,154,7.3,27
"2018_2","화곡",11500593,"강서로8길",881093,3447,159,87,45,5921191708,152,7.3,27
"2018_2","화곡",11500593,"곰달래로25길",186309,3052,796,85,44,3972219380,103,7.3,27
"2018_2","화곡",11500615,"공항대로42길",28059,1108,9,87,47,3277227743,92,7.3,27
"2018_2","화곡",11500615,"공항대로38길",133716,395,273,92,50,3745791411,53,7.3,27
"2018_2","화곡",11500615,"화곡로31길",326159,4006,1208,96,48,7055706604,230,7.3,27
"2018_2","화곡",11500615,"우장산로6길",388868,5192,311,82,51,4664834540,112,7.3,27
"2018_3","건대입구",11215710,"동일로24길",352492,2959,16,83,45,1180658767,54,4.5,65
"2018_3","건대입구",11215710,"한아름시장",68507,12,174,117,49,2008555719,18,4.5,65
"2018_3","건대입구",11215710,"광나루로24길",254676,1256,83,90,55,5215806037,118,4.5,65
"2018_3","건대입구",11215710,"능동로13길",494755,3630,332,93,44,7572140704,154,4.5,65
