Date,상권,상권_코드_명,임대료,공실률,임대료_예측_딥러닝,공실률_예측_딥러닝
2015_1,NA,자양로45길,NA,NA,37.917,5.023
2015_1,NA,아차산로78길,NA,NA,52.833,7.108
2015_1,NA,뚝섬로48길,NA,NA,37.906,4.872
2015_1,NA,뚝섬로54길,NA,NA,33.581,6.354
2015_1,NA,뚝섬로64길,NA,NA,44.312,5.534
2015_1,NA,뚝섬로58길,NA,NA,33.177,7.754
2015_1,NA,능동로3길,NA,NA,36.124,7.937
2015_1,NA,뚝섬로24길,NA,NA,37.63,6.649
2015_1,NA,동일로18길,NA,NA,53.313,6.773
2015_1,NA,조양시장,NA,NA,58.531,8.855
2015_1,NA,서울 광진구 건대입구역_1,NA,NA,29.522,5.475
2015_1,NA,영동교골목시장,NA,NA,53.918,4.495
2015_1,NA,광나루로36길,NA,NA,45.113,3.149
2015_1,NA,광나루로40길,NA,NA,47.885,6.398
2015_1,NA,서울 광진구 구의역,NA,NA,34.132,4.827
2015_1,NA,아차산로51길,NA,NA,39.181,3.893
2015_1,NA,아차산로55길,NA,NA,47.044,5.262
2015_1,NA,자양로26길,NA,NA,41.263,8.893
2015_1,NA,광나루로37길,NA,NA,32.676,6.498
2015_1,NA,천호대로129길,NA,NA,29.645,9.313
2015_1,NA,자양로50길,NA,NA,34.516,5.898
2015_1,NA,서울 광진구 강변역,NA,NA,80.678,17.867
2015_1,NA,아차산로65길,NA,NA,32.329,4.623
2015_1,NA,난계로30길,NA,NA,47.115,10.705
2015_1,NA,무학로16길,NA,NA,38.201,7.716
2015_1,NA,무학로45길,NA,NA,30.7,4.305
2015_1,NA,천호대로17길,NA,NA,30.138,7.327
2015_1,NA,서울 동대문구 신설동역_1,NA,NA,66.923,9.47
2015_1,NA,서울 동대문구 신설동역_2,NA,NA,37.758,5.464
2015_1,NA,왕산로32길,NA,NA,32.601,5.516
2015_1,NA,청량리수산시장,NA,NA,56.064,5.894
2015_1,NA,왕산로33길,NA,NA,31.007,7.095
2015_1,NA,청량리종합시장,NA,NA,64.951,9.455
2015_1,NA,서울약령시장,NA,NA,42.196,9.729
2015_1,NA,약령시로17길,NA,NA,37.409,9.324
2015_1,NA,제기로5길,NA,NA,36.167,5.472
2015_1,NA,답십리로23길,NA,NA,26.021,6.48
2015_1,NA,서울시립대로4길,NA,NA,30.35,6.211
2015_1,NA,서울시립대로29길,NA,NA,30.478,4.993
2015_1,NA,서울 동대문구 청량리역,NA,NA,63.417,12.55
2015_1,NA,전농로29길,NA,NA,27.665,6.562
2015_1,NA,사가정로13길,NA,NA,26.482,3.565
2015_1,NA,한천로33길,NA,NA,30.274,9.036
2015_1,NA,전농로3길,NA,NA,22.315,7.273
2015_1,NA,답십리로56길,NA,NA,24.65,6.668
2015_1,NA,답십리로60길,NA,NA,56.848,6.815
2015_1,NA,답십리시장,NA,NA,59.622,9.308
2015_1,NA,전농로4길,NA,NA,35.464,4.592
2015_1,NA,망우로21길,NA,NA,45.808,5.055
2015_1,NA,휘경로14길,NA,NA,45.543,1.92
2015_1,NA,망우로18가길,NA,NA,61.487,5.915
2015_1,NA,망우로18길,NA,NA,41.139,8.471
2015_1,NA,이문로42길,NA,NA,36.447,7.455
2015_1,NA,동일로100길,NA,NA,24.731,4.919
2015_1,NA,동일로101길,NA,NA,20.88,7.035
2015_1,NA,중랑천로10길,NA,NA,41.164,5.783
2015_1,NA,면목로21길,NA,NA,41.715,7.675
2015_1,NA,면목로33길,NA,NA,33.227,13.179
2015_1,NA,답십리로75길,NA,NA,34.098,7.111
2015_1,NA,겸재로29길,NA,NA,26.499,3.342
2015_1,NA,겸재로36길,NA,NA,31.392,8.662
2015_1,NA,겸재로54길,NA,NA,23.537,7.732
2015_1,NA,면목로55길,NA,NA,33.183,4.196
2015_1,NA,면목로56길,NA,NA,25.971,8.295
2015_1,NA,면목로78길,NA,NA,25.893,5.832
2015_1,NA,동원시장,NA,NA,27.603,2.139
2015_1,NA,사가정로42길,NA,NA,30.581,4.586
2015_1,NA,사가정로54길,NA,NA,34.783,4.857
2015_1,NA,면목로45길,NA,NA,23.74,5.082
2015_1,NA,면목로49길,NA,NA,28.555,5.327
2015_1,NA,면목로48길,NA,NA,30.62,4.719
2015_1,NA,사가정시장,NA,NA,34.571,5.587
2015_1,NA,용마산로94길,NA,NA,40.291,5.123
2015_1,NA,신내로7가길,NA,NA,30.512,9.367
2015_1,NA,동부골목시장,NA,NA,47.113,7.938
2015_1,NA,동일로112길,NA,NA,55.275,6.569
2015_1,NA,봉우재로33길,NA,NA,40.667,9.462
2015_1,NA,동일로140길,NA,NA,41.024,7.157
2015_1,NA,봉화산로30길,NA,NA,44.605,7.821
2015_1,NA,동일로130길,NA,NA,40.619,8.496
2015_1,NA,동일로139길,NA,NA,31.5,11.308
2015_1,NA,봉화산로4길,NA,NA,79.293,10.583
2015_1,NA,동일로123길,NA,NA,29.925,10.203
2015_1,NA,동일로139가길,NA,NA,28.366,5.075
2015_1,NA,태능시장,NA,NA,39.849,9.714
2015_1,NA,공릉로12가길,NA,NA,46.417,7.312
2015_1,NA,공릉로2길,NA,NA,39.7,3.878
2015_1,NA,묵1동도깨비시장,NA,NA,52.595,3.632
2015_1,NA,동일로149길,NA,NA,41.831,4.126
2015_1,NA,동일로157길,NA,NA,21.637,7.206
2015_1,NA,동일로163길,NA,NA,26.188,4.958
2015_1,NA,중화제일시장,NA,NA,43.604,6.538
2015_1,NA,망우로68길,NA,NA,32.016,3.721
2015_1,NA,망우로73길,NA,NA,51.378,4.623
2015_1,NA,용마산로118길,NA,NA,31.094,5.784
2015_1,NA,우림골목시장,NA,NA,44.412,4.193
2015_1,NA,용마산로112길,NA,NA,30.169,4.905
2015_1,NA,용마산로100길,NA,NA,37.702,3.775
2015_1,NA,봉화산로56길,NA,NA,24.273,10.5
2015_1,NA,성북로8길,NA,NA,55.472,6.385
2015_1,NA,창경궁로43길,NA,NA,76.415,8.522
2015_1,NA,돈암제일시장,NA,NA,55.28,4.072
2015_1,NA,삼선교로10다길,NA,NA,79.058,8.463
2015_1,NA,삼선교로16가길,NA,NA,42.191,4.171
2015_1,NA,보문로31길,NA,NA,40.597,6.062
2015_1,NA,삼선교로10길,NA,NA,54.888,1.467
2015_1,NA,보문로13길,NA,NA,40.806,6.613
2015_1,NA,인촌로6길,NA,NA,31.258,4.76
2015_1,NA,인촌로1길,NA,NA,49.519,8.544
2015_1,NA,지봉로20길,NA,NA,36.18,4.861
2015_1,NA,정릉아리랑시장,NA,NA,36.436,6.768
2015_1,NA,정릉로27길,NA,NA,32.439,5.298
2015_1,NA,솔샘로6길,NA,NA,49.824,4.174
2015_1,NA,정릉로8길,NA,NA,47.108,5.182
2015_1,NA,정릉시장,NA,NA,40.195,2.255
2015_1,NA,보국문로16길,NA,NA,24.649,13.429
2015_1,NA,길음로7길,NA,NA,28.679,6.05
2015_1,NA,미아사거리_2,NA,NA,49.686,3.153
2015_1,NA,삼양로8길,NA,NA,31.034,4.34
2015_1,NA,종암로21길,NA,NA,46.107,10.305
2015_1,NA,종암로24가길,NA,NA,35.682,5.181
2015_1,NA,종암로5길,NA,NA,31.585,5.03
2015_1,NA,종암로19길,NA,NA,52.772,5.495
2015_1,NA,종암로16길,NA,NA,41.627,5.646
2015_1,NA,미아사거리_1,NA,NA,57.949,9.563
2015_1,NA,화랑로1길,NA,NA,25.726,7.163
2015_1,NA,오패산로19길,NA,NA,20.691,5.497
2015_1,NA,화랑로13길,NA,NA,36.685,5.258
2015_1,NA,화랑로14길,NA,NA,27.825,5.715
2015_1,NA,오패산로4길,NA,NA,27.247,8.015
2015_1,NA,장월로1길,NA,NA,36.206,8.585
2015_1,NA,돌곶이로41길,NA,NA,27.367,5.311
2015_1,NA,한천로101가길,NA,NA,27.796,7.858
2015_1,NA,돌곶이로27길,NA,NA,28.864,6.219
2015_1,NA,돌곶이로28길,NA,NA,26.389,6.612
2015_1,NA,화랑로19길,NA,NA,24.13,5.076
2015_1,NA,장위전통시장,NA,NA,46.058,3.879
2015_1,NA,장위로50길,NA,NA,68.403,6.576
2015_1,NA,돌곶이로22길,NA,NA,30.144,5.411
2015_1,NA,돌곶이로8길,NA,NA,56.081,11.612
2015_1,NA,석관황금시장,NA,NA,27.608,3.51
2015_1,NA,화랑로32길,NA,NA,31.057,7.299
2015_1,NA,한천로76길,NA,NA,49.719,6.108
2015_1,NA,화랑로40길,NA,NA,47.576,8.44
2015_1,NA,삼양로41길,NA,NA,23.401,4.912
2015_1,NA,도봉로67길,NA,NA,62.483,5.301
2015_1,NA,도봉로76길,NA,NA,51.317,5.908
2015_1,NA,도봉로45길,NA,NA,42.057,5.978
2015_1,NA,솔매로41길,NA,NA,73.382,2.841
2015_1,NA,솔매로45길,NA,NA,50.302,6.545
2015_1,NA,솔매로50길,NA,NA,35.02,3.391
2015_1,NA,도봉로18길,NA,NA,28.878,5.556
2015_1,NA,도봉로8길,NA,NA,40.531,3.644
2015_1,NA,서울 강북구 미아삼거리역_1,NA,NA,70.261,2.996
2015_1,NA,방천골목시장,NA,NA,58.581,9.465
2015_1,NA,오패산로52길,NA,NA,45.711,7.585
2015_1,NA,솔샘로65길,NA,NA,28.34,4.408
2015_1,NA,삼양로20길,NA,NA,35.838,7.674
2015_1,NA,삼양로24길,NA,NA,22.826,4.437
2015_1,NA,솔샘시장,NA,NA,48.359,5.626
2015_1,NA,덕릉로41길,NA,NA,49.752,7.879
2015_1,NA,번동북부골목시장,NA,NA,38.521,6.552
2015_1,NA,서울 강북구 수유역_1,NA,NA,47.049,2.684
2015_1,NA,한천로124나길,NA,NA,36.172,7.842
2015_1,NA,오패산로67길,NA,NA,36.662,5.502
2015_1,NA,한천로132길,NA,NA,40.648,4.708
2015_1,NA,덕릉로40길,NA,NA,58.104,7.114
2015_1,NA,한천로109길,NA,NA,30.249,10.713
2015_1,NA,장미원골목시장,NA,NA,35.074,4.908
2015_1,NA,삼양로93길,NA,NA,53.261,7.177
2015_1,NA,인수봉로56길,NA,NA,34.827,10.142
2015_1,NA,인수봉로72길,NA,NA,56.074,6.834
2015_1,NA,인수봉로79길,NA,NA,51.027,8.74
2015_1,NA,도봉로114길,NA,NA,31.454,6.823
2015_1,NA,창동신창시장,NA,NA,28.465,5.895
2015_1,NA,덕릉로60길,NA,NA,45.694,9.692
2015_1,NA,우이천로4다길,NA,NA,45.261,8.235
2015_1,NA,창동역,NA,NA,33.917,4.969
2015_1,NA,노해로63다길,NA,NA,32.048,8.458
2015_1,NA,해등로16길,NA,NA,62.81,9.529
2015_1,NA,도봉로169나길,NA,NA,124.214,9.279
2015_1,NA,도봉로181길,NA,NA,151.59,6.254
2015_1,NA,시루봉로23길,NA,NA,46.648,7.606
2015_1,NA,도봉로156길,NA,NA,57.87,9.658
2015_1,NA,도봉로152가길,NA,NA,39.935,7.805
2015_1,NA,삼양로144길,NA,NA,44.903,10.603
2015_1,NA,우이천로32길,NA,NA,36.057,5.771
2015_1,NA,방학로5길,NA,NA,28.886,4.56
2015_1,NA,노해로60길,NA,NA,32.007,3.499
2015_1,NA,도봉로109길,NA,NA,38.961,10.157
2015_1,NA,쌍문역골목시장,NA,NA,49.159,6.606
2015_1,NA,도봉로147길,NA,NA,36.3,6.32
2015_1,NA,도당로19길,NA,NA,33.631,4.112
2015_1,NA,도당로29길,NA,NA,42.353,5.246
2015_1,NA,방학로6가길,NA,NA,34.675,6.968
2015_1,NA,도당로13가길,NA,NA,44.666,7.745
2015_1,NA,도당로13바길,NA,NA,32.97,3.894
2015_1,NA,방학동도깨비시장,NA,NA,50.782,9.18
2015_1,NA,방학로10길,NA,NA,30.01,2.642
2015_1,NA,방학로15길,NA,NA,43.841,2.997
2015_1,NA,석계로1길,NA,NA,44.122,6.515
2015_1,NA,동일로173가길,NA,NA,39.02,6.529
2015_1,NA,동일로192길,NA,NA,41.665,9.986
2015_1,NA,공릉로58길,NA,NA,34.465,6.212
2015_1,NA,한글비석로22길,NA,NA,31.244,5.387
2015_1,NA,동일로242길,NA,NA,33.912,14.469
2015_1,NA,상계로9가길,NA,NA,38.005,3.469
2015_1,NA,상계로12길,NA,NA,38.377,6.198
2015_1,NA,서울 노원구 노원역_3,NA,NA,90.357,12.128
2015_1,NA,상계중앙시장,NA,NA,34.998,4.149
2015_1,NA,한글비석로24길,NA,NA,25.857,7.729
2015_1,NA,한글비석로44길,NA,NA,38.16,7.873
2015_1,NA,서울 노원구 노원역_1,NA,NA,34.939,1.784
2015_1,NA,은평로13길,NA,NA,36.827,6.184
2015_1,NA,진흥로12길,NA,NA,27.69,4.105
2015_1,NA,서울 은평구 불광역_2,NA,NA,29.391,7.527
2015_1,NA,서울 은평구 연신내역_3,NA,NA,84.747,10.242
2015_1,NA,통일로92길,NA,NA,39.658,6.733
2015_1,NA,연서로41길,NA,NA,42.629,7.509
2015_1,NA,연서로34길,NA,NA,37.066,5.131
2015_1,NA,통일로78길,NA,NA,66.116,5.178
2015_1,NA,갈현로41길,NA,NA,40.782,8.022
2015_1,NA,통일로87길,NA,NA,34.741,3.703
2015_1,NA,서울 은평구 연신내역_2,NA,NA,44.551,7.812
2015_1,NA,연서로29길,NA,NA,42.298,4.578
2015_1,NA,갈현로33길,NA,NA,23.947,11.267
2015_1,NA,연서로27길,NA,NA,20.766,8.178
2015_1,NA,연서로17길,NA,NA,34.682,5.14
2015_1,NA,연서로21길,NA,NA,27.324,9.454
2015_1,NA,서오릉로21길,NA,NA,27.808,6.27
2015_1,NA,연서로11길,NA,NA,26.828,7.324
2015_1,NA,서오릉로8길,NA,NA,45.74,9.334
2015_1,NA,서울 은평구 불광역_1,NA,NA,53.302,4.276
2015_1,NA,서울 은평구 연신내역_1,NA,NA,68.387,2.958
2015_1,NA,역말로9길,NA,NA,31.99,4.221
2015_1,NA,연서로28길,NA,NA,38.348,6.773
2015_1,NA,은평로10길,NA,NA,31.217,5.667
2015_1,NA,은평로20길,NA,NA,39.833,11.636
2015_1,NA,응암로34길,NA,NA,20.503,8.439
2015_1,NA,은평로8길,NA,NA,28.941,5.531
2015_1,NA,가좌로7길,NA,NA,30.199,7.699
2015_1,NA,대림골목시장,NA,NA,45.289,4.45
2015_1,NA,불광천길,NA,NA,36.835,5.587
2015_1,NA,응암로22길,NA,NA,20.04,11.033
2015_1,NA,응암로12길,NA,NA,27.686,7.777
2015_1,NA,응암로13길,NA,NA,47.643,2.825
2015_1,NA,응암로14길,NA,NA,23.853,5.139
2015_1,NA,갈현로7길,NA,NA,42.274,9.566
2015_1,NA,연서로3길,NA,NA,28.767,10.619
2015_1,NA,연서로5길,NA,NA,40.574,11.713
2015_1,NA,진흥로1길,NA,NA,38.897,11.875
2015_1,NA,연서로16길,NA,NA,30.541,5.949
2015_1,NA,은평로3길,NA,NA,27.657,4.987
2015_1,NA,갈현로1길,NA,NA,30.106,6.093
2015_1,NA,증산로21길,NA,NA,24.785,4.636
2015_1,NA,증산로15길,NA,NA,52.502,3.613
2015_1,NA,증산로17길,NA,NA,31.316,5.159
2015_1,NA,증산로5길,NA,NA,55.329,5.273
2015_1,NA,증산로13길,NA,NA,28.005,4.345
2015_1,NA,증산로9길,NA,NA,34.625,5.303
2015_1,NA,증산서길,NA,NA,40.834,9.116
2015_1,NA,수색로18길,NA,NA,34.158,6.142
2015_1,NA,독립문로8길,NA,NA,40.104,6.18
2015_1,NA,통일로11길,NA,NA,67.738,11.941
2015_1,NA,북아현로4길,NA,NA,20.886,6.198
2015_1,NA,신촌로37길,NA,NA,85.355,10.004
2015_1,NA,서대문구 서대문역_2,NA,NA,50.11,11.183
2015_1,NA,충정로4길,NA,NA,51.107,10.064
2015_1,NA,충정로6길,NA,NA,52.73,10.215
2015_1,NA,연희로10길,NA,NA,51.701,4.38
2015_1,NA,홍연길,NA,NA,42.69,7.36
2015_1,NA,통일로37길,NA,NA,35.259,1.824
2015_1,NA,통일로39길,NA,NA,25.625,3.932
2015_1,NA,홍제내길,NA,NA,30.755,8.638
2015_1,NA,세무서길,NA,NA,30.377,4.176
2015_1,NA,세검정로1길,NA,NA,35.385,4.622
2015_1,NA,증가로6길,NA,NA,41.909,4.39
2015_1,NA,모래내로15길,NA,NA,27.553,5.266
2015_1,NA,가재울로6길,NA,NA,49.223,2.919
2015_1,NA,명지대길,NA,NA,36.135,8.591
2015_1,NA,증가로10길,NA,NA,34.407,4.981
2015_1,NA,수색로8길,NA,NA,53.406,23.431
2015_1,NA,증가로23나길,NA,NA,27.42,7.894
2015_1,NA,증가로20가길,NA,NA,32.436,7.145
2015_1,NA,응암로1길,NA,NA,25.15,9.007
2015_1,NA,공덕역,NA,NA,73.106,10.468
2015_1,NA,서울 마포구 공덕역_2,NA,NA,69.055,7.159
2015_1,NA,마포대로12길,NA,NA,66.129,12.28
2015_1,NA,신촌로30길,NA,NA,40.745,7.45
2015_1,NA,아현시장,NA,NA,45.741,10.658
2015_1,NA,마포대로4길,NA,NA,31.616,10.005
2015_1,NA,도화길,NA,NA,34.067,8.652
2015_1,NA,서울 마포구 마포역_1,NA,NA,34.794,8.531
2015_1,NA,서울 마포구 마포역_2,NA,NA,28.34,3.739
2015_1,NA,토정로37길,NA,NA,34.971,9.593
2015_1,NA,대흥로21길,NA,NA,87.763,2.223
2015_1,NA,백범로16길,NA,NA,32.506,3.257
2015_1,NA,신촌역,NA,NA,44.1,9.889
2015_1,NA,대흥로28길,NA,NA,32.008,3.806
2015_1,NA,숭문길,NA,NA,33.248,5.452
2015_1,NA,숭문8길,NA,NA,38.509,5.006
2015_1,NA,광성로6길,NA,NA,38.036,3.433
2015_1,NA,독막로32길,NA,NA,37.875,4.518
2015_1,NA,신수시장,NA,NA,164.557,12.272
2015_1,NA,독막로22길,NA,NA,33.698,4.729
2015_1,NA,와우산로3길,NA,NA,48.324,7.4
2015_1,NA,독막로8길,NA,NA,37.511,6.46
2015_1,NA,양화진길,NA,NA,47.743,6.723
2015_1,NA,성지3길,NA,NA,54.204,6.132
2015_1,NA,양화로1길,NA,NA,41.708,7.153
2015_1,NA,월드컵로7길,NA,NA,44.878,7.123
2015_1,NA,망원로2길,NA,NA,49.985,6.976
2015_1,NA,망원시장,NA,NA,39.365,6.445
2015_1,NA,월드컵로19길,NA,NA,36.846,8.005
2015_1,NA,월드컵로11길,NA,NA,39.164,8.028
2015_1,NA,망원로11길,NA,NA,40.982,7.278
2015_1,NA,망원월드컵시장,NA,NA,39.283,4.082
2015_1,NA,방울내로9안길,NA,NA,32.924,8.724
2015_1,NA,월드컵로25길,NA,NA,27.325,9.949
2015_1,NA,동교로25길,NA,NA,33.203,3.139
2015_1,NA,동교로27길,NA,NA,45.788,7.657
2015_1,NA,동교로38길,NA,NA,45.533,4.995
2015_1,NA,성미산로32길,NA,NA,61.746,6.982
2015_1,NA,성미산로1길,NA,NA,39.246,6.652
2015_1,NA,성미산로11길,NA,NA,48.84,7.593
2015_1,NA,성산로4길,NA,NA,47.649,9.883
2015_1,NA,모래내로7길,NA,NA,24.221,7.637
2015_1,NA,월드컵로36길,NA,NA,24.535,7.281
2015_1,NA,매봉산로2길,NA,NA,22.941,4.637
2015_1,NA,곰달래로10길,NA,NA,37.023,5.403
2015_1,NA,곰달래로2길,NA,NA,39.091,5.003
2015_1,NA,곰달래로3길,NA,NA,33.571,8.233
2015_1,NA,곰달래로5길,NA,NA,36.867,5.327
2015_1,NA,신영시장,NA,NA,37.044,5.928
2015_1,NA,경창시장,NA,NA,46.69,8.289
2015_1,NA,중앙로51길,NA,NA,22.224,12.894
2015_1,NA,가로공원로58길,NA,NA,41.2,5.935
2015_1,NA,남부순환로40길,NA,NA,43.093,4.575
2015_1,NA,남부순환로58길,NA,NA,52.087,4.047
2015_1,NA,신월3동골목시장,NA,NA,39.917,10.547
2015_1,NA,신월로15길,NA,NA,20.294,5.913
2015_1,NA,오목로3길,NA,NA,33.431,8.534
2015_1,NA,오목로5길,NA,NA,21.813,5.656
2015_1,NA,남부순환로33길,NA,NA,38.863,6.758
2015_1,NA,화곡로4길,NA,NA,36.796,4.2
2015_1,NA,화곡로13길,NA,NA,29.437,9.953
2015_1,NA,화곡로3길,NA,NA,28.102,5.153
2015_1,NA,남부순환로79길,NA,NA,20.947,6.016
2015_1,NA,신월로20길,NA,NA,47.69,4.961
2015_1,NA,신월6동골목시장,NA,NA,41.595,10.2
2015_1,NA,남부순환로70길,NA,NA,28.957,5.058
2015_1,NA,지양로7길,NA,NA,27.983,8.117
2015_1,NA,중앙로36길,NA,NA,30.281,7.693
2015_1,NA,중앙로32길,NA,NA,34.119,8.943
2015_1,NA,신목로2길,NA,NA,27.768,3.936
2015_1,NA,신목로5길,NA,NA,30.918,2.372
2015_1,NA,신목로6길,NA,NA,23.859,4.176
2015_1,NA,남부순환로88길,NA,NA,65.475,12.739
2015_1,NA,중앙로45길,NA,NA,25.432,4.137
2015_1,NA,신정3동골목시장,NA,NA,38.456,3.759
2015_1,NA,중앙로47길,NA,NA,176.524,30.143
2015_1,NA,중앙로25길,NA,NA,25.497,2.895
2015_1,NA,목동로19길,NA,NA,31.851,9.005
2015_1,NA,목동로9길,NA,NA,29.632,8.413
2015_1,NA,은행정로7길,NA,NA,36.384,9.123
2015_1,NA,오목로23길,NA,NA,39.287,5.896
2015_1,NA,오목로30길,NA,NA,34.24,5.838
2015_1,NA,목동남로4길,NA,NA,37.726,14.804
2015_1,NA,공항대로59다길,NA,NA,22.133,4.728
2015_1,NA,공항대로61길,NA,NA,31.055,4.946
2015_1,NA,양천로73가길,NA,NA,24.558,4.725
2015_1,NA,양천로71길,NA,NA,23.172,5.794
2015_1,NA,공항대로55길,NA,NA,36.853,3.13
2015_1,NA,공항대로59길,NA,NA,39.461,5.177
2015_1,NA,화곡로64길,NA,NA,31.467,5.209
2015_1,NA,등촌로39길,NA,NA,27.805,8.806
2015_1,NA,등촌로51길,NA,NA,35.567,3.796
2015_1,NA,등촌로55길,NA,NA,36.521,6.586
2015_1,NA,서울 강서구 발산역,NA,NA,67.6,7.785
2015_1,NA,양천로49길,NA,NA,39.169,7.745
2015_1,NA,강서로47길,NA,NA,31.306,9.17
2015_1,NA,강서로47라길,NA,NA,30.717,9.705
2015_1,NA,송화골목시장,NA,NA,33.198,1.891
2015_1,NA,공항대로8길,NA,NA,41.517,5.018
2015_1,NA,남부순환로11길,NA,NA,49.958,5.376
2015_1,NA,방화대로21길,NA,NA,39.424,7.575
2015_1,NA,서울 강서구 송정역,NA,NA,38.975,4.809
2015_1,NA,방화대로6라길,NA,NA,55.412,4.422
2015_1,NA,방신전통시장,NA,NA,42.443,5.164
2015_1,NA,양천로24가길,NA,NA,25.209,7.343
2015_1,NA,양천로24길,NA,NA,28.862,6.45
2015_1,NA,양천로26길,NA,NA,45.745,8.553
2015_1,NA,초원로16길,NA,NA,53.478,8.4
2015_1,NA,개화동로23길,NA,NA,33.836,7.913
2015_1,NA,개화동로25길,NA,NA,33.903,7.483
2015_1,NA,양천로14길,NA,NA,50.07,11.385
2015_1,NA,구로중앙로42길,NA,NA,25.318,12.559
2015_1,NA,신도림로13길,NA,NA,34.296,10.173
2015_1,NA,신도림역,NA,NA,63.22,6.237
2015_1,NA,구로동로15길,NA,NA,65.03,7.143
2015_1,NA,구로동로28길,NA,NA,62.337,4.137
2015_1,NA,구로동로38길,NA,NA,49.333,6.897
2015_1,NA,구로동로41길,NA,NA,52.429,7.988
2015_1,NA,구로동로42길,NA,NA,59.32,5.708
2015_1,NA,구로중앙로19길,NA,NA,58.339,6.635
2015_1,NA,구로디지탈1단지,NA,NA,48.594,15.449
2015_1,NA,디지털로32가길,NA,NA,27.017,3.583
2015_1,NA,도림로12길,NA,NA,49.685,1.29
2015_1,NA,디지털로32길,NA,NA,48.103,3.903
2015_1,NA,구로동로8길,NA,NA,26.495,2.99
2015_1,NA,구로중앙로7길,NA,NA,36.707,8.118
2015_1,NA,구로중앙로8길,NA,NA,26.034,9.489
2015_1,NA,남구로시장,NA,NA,47.863,1.883
2015_1,NA,공원로6가길,NA,NA,46.294,5.318
2015_1,NA,구로역,NA,NA,52.97,5.582
2015_1,NA,구로중앙로28길,NA,NA,49.304,6.194
2015_1,NA,구로중앙로34길,NA,NA,40.492,7.854
2015_1,NA,대림역_2,NA,NA,43.128,5.782
2015_1,NA,새말로18길,NA,NA,50.9,8.317
2015_1,NA,가리봉시장,NA,NA,36.237,10.757
2015_1,NA,도림로6길,NA,NA,31.54,4.439
2015_1,NA,구로동로7길,NA,NA,33.843,5.8
2015_1,NA,구로디지털단지역,NA,NA,52.808,10.291
2015_1,NA,우마길,NA,NA,41.691,5.05
2015_1,NA,경인로47길,NA,NA,50.435,10.021
2015_1,NA,고척로52길,NA,NA,25.662,7.501
2015_1,NA,중앙로1길,NA,NA,29.709,6.02
2015_1,NA,고척로27다길,NA,NA,41.586,3.809
2015_1,NA,중앙로15길,NA,NA,52.78,9.002
2015_1,NA,개봉로23가길,NA,NA,54.817,8.043
2015_1,NA,경인로31길,NA,NA,36.963,6.999
2015_1,NA,경인로35길,NA,NA,23.112,4.864
2015_1,NA,고척로21나길,NA,NA,25.403,4.738
2015_1,NA,고척로27길,NA,NA,21.496,5.698
2015_1,NA,개봉로17길,NA,NA,27.139,4.295
2015_1,NA,개봉로17다길,NA,NA,40.055,4.204
2015_1,NA,개봉로20길,NA,NA,18.955,13.569
2015_1,NA,개봉중앙시장,NA,NA,44.572,7.423
2015_1,NA,남부순환로97길,NA,NA,33.794,4.53
2015_1,NA,개봉동 현대아파트 인근,NA,NA,20.193,6.546
2015_1,NA,개봉로1길,NA,NA,27.158,6.769
2015_1,NA,개봉로2길,NA,NA,32,5.942
2015_1,NA,개봉로3길,NA,NA,18.522,8.549
2015_1,NA,경인로15길,NA,NA,36.755,5.994
2015_1,NA,오류동역,NA,NA,47.602,4.167
2015_1,NA,오류로8길,NA,NA,22.531,7.581
2015_1,NA,부일로1길,NA,NA,53.675,7.331
2015_1,NA,부일로15길,NA,NA,40.163,7.973
2015_1,NA,부일로11길,NA,NA,34.227,7.759
2015_1,NA,가산디지털단지역_1,NA,NA,52.28,11.043
2015_1,NA,가산디지털단지역_2,NA,NA,439.453,50.633
2015_1,NA,가산디지털단지역_3,NA,NA,42.768,8.21
2015_1,NA,가산로5길,NA,NA,41.532,5.204
2015_1,NA,남부순환로112길,NA,NA,48.604,4.446
2015_1,NA,벚꽃로56길,NA,NA,32.798,4.378
2015_1,NA,시흥대로153길,NA,NA,44.772,5.181
2015_1,NA,가산로3길,NA,NA,41.847,7.078
2015_1,NA,독산동 우시장,NA,NA,79.217,10.815
2015_1,NA,범안로11길,NA,NA,42.132,8.501
2015_1,NA,서울 금천구 독산1동_1,NA,NA,41.448,9.668
2015_1,NA,범안로17길,NA,NA,38.813,4.413
2015_1,NA,시흥대로141길,NA,NA,19.016,4.942
2015_1,NA,독산로64길,NA,NA,50.451,3.173
