Date,상권_코드_명,운영_영업_개월_평균,폐업_영업_개월_평균,서울_운영_영업_개월_평균,서울_폐업_영업_개월_평균,상권_변화_지표
2018_1,디지털로74길,149,55,100,50,HH
2018_1,디지털로57길,95,47,100,50,LL
2018_1,디지털로37길,72,45,100,50,LL
2018_1,도신로62길,129,54,100,50,HH
2018_1,도신로60길,122,52,100,50,HH
2018_1,도신로29길,121,48,100,50,HL
2018_1,도신로15길,98,52,100,50,LH
2018_1,도림천로21길,87,41,100,50,LL
2018_1,도림로63길,134,45,100,50,HL
2018_1,도림로147길,129,61,100,50,HH
2018_1,도림로112길,80,54,100,50,LH
2018_1,대림로8길,131,50,100,50,HH
2018_1,대림로7길,110,41,100,50,HL
2018_1,대림로44길,126,51,100,50,HH
2018_1,대림로34길,107,48,100,50,HL
2018_1,대림로31길,126,44,100,50,HL
2018_1,대림로29길,74,42,100,50,LL
2018_1,대림로22길,104,47,100,50,HL
2018_1,당산로46길,105,50,100,50,HL
2018_1,당산로38길,91,51,100,50,LH
2018_1,당산로37길,83,46,100,50,LL
2018_1,당산로31길,85,53,100,50,LH
2018_1,국회대로56길,148,57,100,50,HH
2018_1,경인로90길,85,49,100,50,LL
2018_1,경인로80길,95,77,100,50,LH
2018_1,경인로77길,110,54,100,50,HH
2018_1,가마산로61길,107,47,100,50,HL
2018_1,시흥대로94길,96,51,100,50,LH
2018_1,시흥대로84길,127,52,100,50,HH
2018_1,시흥대로68길,117,50,100,50,HL
2018_1,시흥대로63길,103,48,100,50,HL
2018_1,시흥대로62가길,101,48,100,50,HL
2018_1,시흥대로36길,111,58,100,50,HH
2018_1,시흥대로22길,130,62,100,50,HH
2018_1,시흥대로153길,100,46,100,50,LL
2018_1,시흥대로150길,106,46,100,50,HL
2018_1,시흥대로141길,106,48,100,50,HL
2018_1,시흥대로138길,101,46,100,50,HL
2018_1,시흥대로120길,86,46,100,50,LL
2018_1,벚꽃로56길,94,53,100,50,LH
2018_1,범안로17길,91,54,100,50,LH
2018_1,범안로11길,105,59,100,50,HH
2018_1,문성로5길,97,42,100,50,LL
2018_1,독산로85길,93,50,100,50,LL
2018_1,독산로78다길,113,52,100,50,HH
2018_1,독산로70길,105,53,100,50,HH
2018_1,독산로64길,107,51,100,50,HH
2018_1,독산로50길,93,51,100,50,LH
2018_1,독산로40길,99,45,100,50,LL
2018_1,독산로108길,122,46,100,50,HL
2018_1,남부순환로112길,96,43,100,50,LL
2018_1,금하로24길,105,47,100,50,HL
2018_1,금하로1길,115,57,100,50,HH
2018_1,금하로14길,117,44,100,50,HL
2018_1,가산로5길,96,49,100,50,LL
2018_1,가산로3길,114,51,100,50,HH
2018_1,중앙로1길,86,48,100,50,LL
2018_1,중앙로15길,94,49,100,50,LL
2018_1,우마길,97,63,100,50,LH
2018_1,오류로8길,103,49,100,50,HL
2018_1,신도림로13길,134,67,100,50,HH
2018_1,새말로18길,78,50,100,50,LL
2018_1,부일로1길,110,59,100,50,HH
2018_1,부일로15길,99,55,100,50,LH
2018_1,부일로11길,81,46,100,50,LL
2018_1,디지털로32길,89,52,100,50,LH
2018_1,디지털로32가길,59,50,100,50,LL
2018_1,디지털로27길,94,51,100,50,LH
2018_1,도림로6길,108,53,100,50,HH
2018_1,도림로12길,112,43,100,50,HL
2018_1,남부순환로97길,104,47,100,50,HL
2018_1,구로중앙로8길,110,45,100,50,HL
2018_1,구로중앙로7길,109,52,100,50,HH
2018_1,구로중앙로42길,101,54,100,50,HH
2018_1,구로중앙로34길,116,51,100,50,HH
2018_1,구로중앙로28길,96,50,100,50,LL
2018_1,구로중앙로19길,109,47,100,50,HL
2018_1,구로동로8길,114,48,100,50,HL
2018_1,구로동로7길,108,45,100,50,HL
2018_1,구로동로42길,100,42,100,50,HL
2018_1,구로동로41길,121,51,100,50,HH
2018_1,구로동로38길,113,50,100,50,HH
2018_1,구로동로28길,100,42,100,50,HL
2018_1,구로동로15길,97,47,100,50,LL
2018_1,공원로6가길,97,56,100,50,LH
2018_1,고척로52길,102,44,100,50,HL
2018_1,고척로27다길,80,59,100,50,LH
2018_1,고척로27길,91,50,100,50,LL
2018_1,고척로21나길,101,52,100,50,HH
2018_1,경인로47길,99,53,100,50,LH
2018_1,경인로35길,112,45,100,50,HL
2018_1,경인로31길,104,41,100,50,HL
2018_1,경인로15길,104,55,100,50,HH
2018_1,개봉로3길,112,45,100,50,HL
2018_1,개봉로2길,101,52,100,50,HH
2018_1,개봉로23가길,111,54,100,50,HH
2018_1,개봉로20길,111,54,100,50,HH
2018_1,개봉로1길,125,48,100,50,HL
2018_1,개봉로17다길,126,58,100,50,HH
2018_1,개봉로17길,90,47,100,50,LL
2018_1,개봉로11길,98,51,100,50,LH
2018_1,화곡로64길,94,49,100,50,LL
2018_1,화곡로59길,77,52,100,50,LH
2018_1,화곡로44나길,90,45,100,50,LL
2018_1,화곡로31길,96,48,100,50,LL
2018_1,화곡로20길,95,46,100,50,LL
2018_1,화곡로13길,88,46,100,50,LL
2018_1,초원로16길,109,55,100,50,HH
2018_1,초록마을로8길,107,54,100,50,HH
2018_1,초록마을로3길,113,54,100,50,HH
2018_1,월정로20길,114,48,100,50,HL
2018_1,우장산로6길,82,51,100,50,LH
2018_1,양천로73가길,113,52,100,50,HH
2018_1,양천로71길,94,53,100,50,LH
2018_1,양천로49길,112,53,100,50,HH
2018_1,양천로26길,92,47,100,50,LL
2018_1,양천로24길,83,47,100,50,LL
2018_1,양천로24가길,111,47,100,50,HL
2018_1,양천로14길,89,47,100,50,LL
2018_1,방화대로6라길,83,47,100,50,LL
2018_1,방화대로21길,98,53,100,50,LH
2018_1,등촌로5길,101,46,100,50,HL
2018_1,등촌로55길,85,43,100,50,LL
2018_1,등촌로51길,104,52,100,50,HH
2018_1,등촌로39길,97,44,100,50,LL
2018_1,등촌로13길,67,45,100,50,LL
2018_1,남부순환로11길,86,39,100,50,LL
2018_1,까치산로4길,101,46,100,50,HL
2018_1,국회대로7길,104,43,100,50,HL
2018_1,공항대로8길,94,44,100,50,LL
2018_1,공항대로61길,80,50,100,50,LL
2018_1,공항대로59다길,105,52,100,50,HH
2018_1,공항대로59길,86,51,100,50,LH
2018_1,공항대로55길,91,52,100,50,LH
2018_1,공항대로42길,86,47,100,50,LL
2018_1,공항대로38길,90,50,100,50,LL
2018_1,곰달래로60길,92,46,100,50,LL
2018_1,곰달래로53길,99,52,100,50,LH
2018_1,곰달래로47길,84,43,100,50,LL
2018_1,곰달래로31길,85,47,100,50,LL
2018_1,곰달래로25길,86,43,100,50,LL
2018_1,개화동로25길,137,58,100,50,HH
2018_1,개화동로23길,132,55,100,50,HH
2018_1,강서로8길,87,44,100,50,LL
2018_1,강서로5라길,104,46,100,50,HL
2018_1,강서로5나길,89,46,100,50,LL
2018_1,강서로5가길,99,50,100,50,LL
2018_1,강서로47라길,75,51,100,50,LH
2018_1,강서로47길,77,47,100,50,LL
2018_1,강서로45다길,82,44,100,50,LL
2018_1,강서로45길,77,48,100,50,LL
2018_1,강서로35길,88,49,100,50,LL
2018_1,강서로29길,78,45,100,50,LL
2018_1,강서로18길,87,46,100,50,LL
2018_1,강서로17가길,107,48,100,50,HL
2018_1,강서로15길,105,43,100,50,HL
2018_1,가로공원로80길,92,47,100,50,LL
2018_1,가로공원로76가길,96,47,100,50,LL
2018_1,화곡로4길,102,57,100,50,HH
2018_1,화곡로3길,109,45,100,50,HL
2018_1,지양로7길,103,42,100,50,HL
2018_1,중앙로55길,128,55,100,50,HH
2018_1,중앙로51길,112,46,100,50,HL
2018_1,중앙로47길,116,56,100,50,HH
2018_1,중앙로45길,126,53,100,50,HH
2018_1,중앙로36길,114,47,100,50,HL
2018_1,중앙로32길,92,45,100,50,LL
2018_1,중앙로25길,118,54,100,50,HH
2018_1,은행정로7길,94,44,100,50,LL
2018_1,은행정로5길,100,49,100,50,HL
2018_1,오목로5길,104,49,100,50,HL
2018_1,오목로3길,87,54,100,50,LH
2018_1,오목로30길,108,47,100,50,HL
2018_1,오목로23길,110,48,100,50,HL
2018_1,신월로20길,137,64,100,50,HH
2018_1,신월로15길,99,52,100,50,LH
2018_1,신목로6길,99,47,100,50,LL
2018_1,신목로5길,85,48,100,50,LL
2018_1,신목로2길,108,47,100,50,HL
2018_1,목동중앙서로8가길,98,44,100,50,LL
2018_1,목동중앙서로7길,95,44,100,50,LL
2018_1,목동중앙북로8길,88,45,100,50,LL
2018_1,목동중앙북로16길,75,52,100,50,LH
2018_1,목동중앙본로7길,91,53,100,50,LH
2018_1,목동중앙로3길,92,43,100,50,LL
2018_1,목동중앙로13나길,105,52,100,50,HH
2018_1,목동중앙남로3가길,97,44,100,50,LL
2018_1,목동로9길,76,43,100,50,LL
2018_1,목동로19길,89,45,100,50,LL
2018_1,목동동로8길,96,47,100,50,LL
2018_1,목동동로12길,89,48,100,50,LL
2018_1,목동남로4길,92,49,100,50,LL
2018_1,남부순환로88길,84,49,100,50,LL
2018_1,남부순환로79길,121,64,100,50,HH
2018_1,남부순환로70길,100,51,100,50,HH
2018_1,남부순환로58길,80,54,100,50,LH
2018_1,남부순환로40길,112,52,100,50,HH
2018_1,남부순환로33길,93,51,100,50,LH
2018_1,곰달래로5길,107,49,100,50,HL
2018_1,곰달래로3길,103,44,100,50,HL
2018_1,곰달래로2길,96,46,100,50,LL
2018_1,곰달래로10길,105,47,100,50,HL
2018_1,가로공원로58길,123,45,100,50,HL
2018_1,효창원로93길,118,56,100,50,HH
2018_1,토정로37길,63,55,100,50,LH
2018_1,월드컵로8길,87,46,100,50,LL
2018_1,월드컵로7길,84,44,100,50,LL
2018_1,월드컵로36길,82,55,100,50,LH
2018_1,월드컵로25길,89,47,100,50,LL
2018_1,월드컵로19길,83,47,100,50,LL
2018_1,월드컵로16길,89,47,100,50,LL
2018_1,월드컵로11길,90,49,100,50,LL
2018_1,월드컵로10길,64,42,100,50,LL
2018_1,와우산로3길,63,51,100,50,LH
2018_1,와우산로29길,57,41,100,50,LL
2018_1,와우산로29가길,50,46,100,50,LL
2018_1,양화진길,75,45,100,50,LL
2018_1,양화로1길,66,49,100,50,LL
2018_1,양화로11길,71,50,100,50,LL
2018_1,신촌로30길,133,52,100,50,HH
2018_1,신촌로28가길,138,78,100,50,HH
2018_1,신촌로12길,79,47,100,50,LL
2018_1,숭문길,102,56,100,50,HH
2018_1,숭문8길,147,59,100,50,HH
2018_1,성지3길,56,50,100,50,LL
2018_1,성산로4길,77,46,100,50,LL
2018_1,성미산로32길,44,33,100,50,LL
2018_1,성미산로1길,106,46,100,50,HL
2018_1,성미산로11길,85,49,100,50,LL
2018_1,백범로16길,95,51,100,50,LH
2018_1,방울내로9안길,89,47,100,50,LL
2018_1,모래내로7길,92,55,100,50,LH
2018_1,매봉산로2길,66,53,100,50,LH
2018_1,망원로2길,71,45,100,50,LL
2018_1,망원로11길,91,41,100,50,LL
2018_1,만리재옛길,111,55,100,50,HH
2018_1,마포대로4길,105,50,100,50,HL
2018_1,마포대로20길,111,57,100,50,HH
2018_1,마포대로12길,85,46,100,50,LL
2018_1,동교로38길,31,43,100,50,LL
2018_1,동교로27길,72,46,100,50,LL
2018_1,동교로25길,62,51,100,50,LH
2018_1,동교로19길,93,48,100,50,LL
2018_1,동교로17길,80,44,100,50,LL
2018_1,독막로8길,78,47,100,50,LL
2018_1,독막로32길,112,62,100,50,HH
2018_1,독막로22길,114,54,100,50,HH
2018_1,도화길,89,59,100,50,LH
2018_1,도화4길,96,49,100,50,LL
2018_1,대흥로28길,123,51,100,50,HH
2018_1,대흥로21길,112,57,100,50,HH
2018_1,광성로6길,99,57,100,50,LH
2018_1,홍제내길,95,58,100,50,LH
2018_1,홍연길,100,71,100,50,HH
2018_1,통일로39길,122,51,100,50,HH
2018_1,통일로37길,108,58,100,50,HH
2018_1,통일로11길,154,65,100,50,HH
2018_1,충정로6길,109,57,100,50,HH
2018_1,충정로4길,88,59,100,50,LH
2018_1,증가로6길,118,59,100,50,HH
2018_1,증가로23나길,108,54,100,50,HH
2018_1,증가로20가길,112,59,100,50,HH
2018_1,증가로10길,89,47,100,50,LL
2018_1,응암로1길,102,50,100,50,HL
2018_1,연희로10길,95,59,100,50,LH
2018_1,신촌로37길,179,78,100,50,HH
2018_1,수색로8길,96,52,100,50,LH
2018_1,세무서길,102,58,100,50,HH
2018_1,세무서2길,116,53,100,50,HH
2018_1,세검정로1길,132,62,100,50,HH
2018_1,북아현로4길,130,59,100,50,HH
2018_1,모래내로15길,96,54,100,50,LH
2018_1,명지대길,82,46,100,50,LL
2018_1,독립문로8길,91,60,100,50,LH
2018_1,가재울로6길,113,59,100,50,HH
2018_1,통일로92길,95,66,100,50,LH
2018_1,통일로87길,108,50,100,50,HL
2018_1,통일로78길,92,39,100,50,LL
2018_1,통일로69길,89,46,100,50,LL
2018_1,진흥로1길,88,43,100,50,LL
2018_1,진흥로12길,93,61,100,50,LH
2018_1,증산서길,141,60,100,50,HH
2018_1,증산로9길,105,49,100,50,HL
2018_1,증산로5길,112,48,100,50,HL
2018_1,증산로21길,93,52,100,50,LH
2018_1,증산로17길,109,55,100,50,HH
2018_1,증산로15길,106,47,100,50,HL
2018_1,증산로13길,121,54,100,50,HH
2018_1,응암로34길,117,57,100,50,HH
2018_1,응암로22길,96,52,100,50,LH
2018_1,응암로14길,106,51,100,50,HH
2018_1,응암로13길,111,51,100,50,HH
2018_1,응암로12길,102,46,100,50,HL
2018_1,은평로8길,88,44,100,50,LL
2018_1,은평로3길,84,47,100,50,LL
2018_1,은평로20길,118,64,100,50,HH
2018_1,은평로13길,100,49,100,50,HL
2018_1,은평로10길,121,55,100,50,HH
2018_1,연서로5길,83,49,100,50,LL
2018_1,연서로41길,79,59,100,50,LH
2018_1,연서로3길,86,50,100,50,LL
2018_1,연서로34길,110,58,100,50,HH
2018_1,연서로33길,95,58,100,50,LH
2018_1,연서로29길,86,46,100,50,LL
2018_1,연서로28길,89,48,100,50,LL
2018_1,연서로27길,82,51,100,50,LH
2018_1,연서로21길,82,46,100,50,LL
2018_1,연서로17길,83,53,100,50,LH
2018_1,연서로16길,103,48,100,50,HL
2018_1,연서로13길,80,45,100,50,LL
2018_1,연서로11길,92,50,100,50,LL
2018_1,역말로9길,88,52,100,50,LH
2018_1,수색로18길,138,62,100,50,HH
2018_1,서오릉로8길,86,51,100,50,LH
2018_1,서오릉로21길,106,52,100,50,HH
2018_1,불광천길,111,49,100,50,HL
2018_1,갈현로7길,90,50,100,50,LL
2018_1,갈현로41길,118,59,100,50,HH
2018_1,갈현로33길,80,42,100,50,LL
2018_1,갈현로1길,110,46,100,50,HL
2018_1,가좌로7길,95,55,100,50,LH
2018_1,한글비석로44길,108,53,100,50,HH
2018_1,한글비석로24길,91,46,100,50,LL
2018_1,한글비석로22길,88,44,100,50,LL
2018_1,석계로1길,98,54,100,50,LH
2018_1,상계로9가길,104,42,100,50,HL
2018_1,상계로1길,90,43,100,50,LL
2018_1,상계로12길,89,46,100,50,LL
2018_1,동일로242길,80,50,100,50,LL
2018_1,동일로192길,84,53,100,50,LH
2018_1,동일로173가길,106,49,100,50,HL
2018_1,공릉로58길,102,48,100,50,HL
2018_1,해등로16길,72,43,100,50,LL
2018_1,우이천로4다길,104,52,100,50,HH
2018_1,우이천로32길,100,47,100,50,HL
2018_1,시루봉로23길,112,52,100,50,HH
2018_1,삼양로144길,86,45,100,50,LL
2018_1,방학로6가길,102,47,100,50,HL
2018_1,방학로5길,96,45,100,50,LL
2018_1,방학로15길,97,49,100,50,LL
2018_1,방학로10길,98,46,100,50,LL
2018_1,도봉산길,93,54,100,50,LH
2018_1,도봉산4길,86,47,100,50,LL
2018_1,도봉로181길,106,53,100,50,HH
2018_1,도봉로169나길,102,48,100,50,HL
2018_1,도봉로156길,93,53,100,50,LH
2018_1,도봉로152가길,84,50,100,50,LH
2018_1,도봉로147길,85,44,100,50,LL
2018_1,도봉로143길,109,49,100,50,HL
2018_1,도봉로114길,91,47,100,50,LL
2018_1,도봉로109길,83,48,100,50,LL
2018_1,도당로29길,90,47,100,50,LL
2018_1,도당로19길,98,46,100,50,LL
2018_1,도당로13바길,91,45,100,50,LL
2018_1,도당로13가길,86,45,100,50,LL
2018_1,덕릉로60길,92,44,100,50,LL
2018_1,노해로63다길,79,43,100,50,LL
2018_1,노해로60길,103,48,100,50,HL
2018_1,한천로140길,88,43,100,50,LL
2018_1,한천로139가길,80,37,100,50,LL
2018_1,한천로132길,104,45,100,50,HL
2018_1,한천로130길,89,46,100,50,LL
2018_1,한천로124나길,85,50,100,50,LH
2018_1,한천로109길,99,49,100,50,LL
2018_1,인수봉로79길,99,51,100,50,LH
2018_1,인수봉로72길,109,46,100,50,HL
2018_1,인수봉로56길,89,49,100,50,LL
2018_1,오패산로67길,85,38,100,50,LL
2018_1,오패산로52길,108,50,100,50,HH
2018_1,오패산로30길,77,45,100,50,LL
2018_1,수유로12길,97,42,100,50,LL
2018_1,솔샘로65길,108,54,100,50,HH
2018_1,솔매로50길,97,51,100,50,LH
2018_1,솔매로45길,96,47,100,50,LL
2018_1,솔매로41길,91,43,100,50,LL
2018_1,삼양로93길,95,58,100,50,LH
2018_1,삼양로77길,88,54,100,50,LH
2018_1,삼양로54길,129,56,100,50,HH
2018_1,삼양로41길,126,51,100,50,HH
2018_1,삼양로27길,78,42,100,50,LL
2018_1,삼양로24길,96,54,100,50,LH
2018_1,삼양로20길,109,51,100,50,HH
2018_1,삼각산로28길,90,40,100,50,LL
2018_1,도봉로99길,73,44,100,50,LL
2018_1,도봉로8길,83,53,100,50,LH
2018_1,도봉로76길,93,45,100,50,LL
2018_1,도봉로67길,99,44,100,50,LL
2018_1,도봉로45길,90,50,100,50,LL
2018_1,도봉로18길,122,54,100,50,HH
2018_1,도봉로13길,104,46,100,50,HL
2018_1,덕릉로41길,102,39,100,50,HL
2018_1,덕릉로40길,96,51,100,50,LH
2018_1,노해로33길,98,53,100,50,LH
2018_1,노해로23길,87,45,100,50,LL
2018_1,노해로17길,106,42,100,50,HL
2018_1,화랑로40길,97,46,100,50,LL
2018_1,화랑로32길,100,52,100,50,HH
2018_1,화랑로1길,120,52,100,50,HH
2018_1,화랑로19길,106,66,100,50,HH
2018_1,화랑로14길,95,52,100,50,LH
2018_1,화랑로13길,102,54,100,50,HH
2018_1,한천로76길,108,43,100,50,HL
2018_1,한천로101가길,129,68,100,50,HH
2018_1,창경궁로43길,53,41,100,50,LL
2018_1,지봉로20길,101,53,100,50,HH
2018_1,종암로5길,112,66,100,50,HH
2018_1,종암로24가길,120,56,100,50,HH
2018_1,종암로21길,96,57,100,50,LH
2018_1,종암로19길,96,54,100,50,LH
2018_1,종암로16길,121,59,100,50,HH
2018_1,정릉로8길,109,64,100,50,HH
2018_1,정릉로27길,111,64,100,50,HH
2018_1,정릉로26길,116,61,100,50,HH
2018_1,장위로50길,124,68,100,50,HH
2018_1,장월로1길,92,49,100,50,LL
2018_1,인촌로6길,99,45,100,50,LL
2018_1,인촌로5길,89,51,100,50,LH
2018_1,인촌로24길,94,55,100,50,LH
2018_1,개운사길,84,50,100,50,LH
2018_1,인촌로1길,69,44,100,50,LL
2018_1,인촌로17가길,108,60,100,50,HH
2018_1,오패산로4길,94,51,100,50,LH
2018_1,오패산로3길,118,55,100,50,HH
2018_1,오패산로19길,120,56,100,50,HH
2018_1,안암로5길,98,55,100,50,LH
2018_1,아리랑로4길,92,52,100,50,LH
2018_1,솔샘로6길,114,60,100,50,HH
2018_1,성북로8길,89,59,100,50,LH
2018_1,삼양로8길,86,51,100,50,LH
2018_1,삼선교로16가길,98,51,100,50,LH
2018_1,삼선교로10다길,65,47,100,50,LL
2018_1,삼선교로10길,96,52,100,50,LH
2018_1,보문로32길,75,43,100,50,LL
2018_1,보문로31길,112,50,100,50,HH
2018_1,보문로26길,112,41,100,50,HL
2018_1,보문로13길,116,50,100,50,HL
2018_1,보국문로16길,109,56,100,50,HH
2018_1,동소문로6길,113,72,100,50,HH
2018_1,동소문로2길,118,63,100,50,HH
2018_1,동소문로26가길,95,46,100,50,LL
2018_1,동소문로15길,88,53,100,50,LH
2018_1,동소문로13길,87,54,100,50,LH
2018_1,돌곶이로8길,146,60,100,50,HH
2018_1,돌곶이로41길,118,63,100,50,HH
2018_1,돌곶이로28길,125,56,100,50,HH
2018_1,돌곶이로27길,120,48,100,50,HL
2018_1,돌곶이로22길,121,58,100,50,HH
2018_1,돌곶이로14길,119,43,100,50,HL
2018_1,길음로7길,155,55,100,50,HH
2018_1,중랑천로10길,96,43,100,50,LL
2018_1,용마산로94길,96,42,100,50,LL
2018_1,용마산로118길,119,48,100,50,HL
2018_1,용마산로112길,107,48,100,50,HL
2018_1,용마산로100길,91,48,100,50,LL
2018_1,신내로7가길,74,52,100,50,LH
2018_1,사가정로54길,115,57,100,50,HH
2018_1,사가정로42길,104,44,100,50,HL
2018_1,봉화산로56길,95,45,100,50,LL
2018_1,봉화산로4길,96,47,100,50,LL
2018_1,봉화산로30길,110,59,100,50,HH
2018_1,봉우재로33길,107,50,100,50,HL
2018_1,면목로78길,111,44,100,50,HL
2018_1,면목로56길,101,45,100,50,HL
2018_1,면목로55길,100,49,100,50,HL
2018_1,면목로49길,92,49,100,50,LL
2018_1,면목로48길,106,43,100,50,HL
2018_1,면목로45길,83,49,100,50,LL
2018_1,면목로33길,108,46,100,50,HL
2018_1,면목로21길,96,50,100,50,LL
2018_1,망우로73길,92,48,100,50,LL
2018_1,망우로68길,92,47,100,50,LL
2018_1,동일로163길,84,48,100,50,LL
2018_1,동일로157길,104,50,100,50,HL
2018_1,동일로149길,82,50,100,50,LL
2018_1,동일로140길,114,56,100,50,HH
2018_1,동일로139길,110,48,100,50,HL
2018_1,동일로139가길,103,46,100,50,HL
2018_1,동일로130길,98,48,100,50,LL
2018_1,동일로123길,113,51,100,50,HH
2018_1,동일로112길,105,49,100,50,HL
2018_1,동일로101길,109,44,100,50,HL
2018_1,동일로100길,121,50,100,50,HL
2018_1,답십리로75길,93,57,100,50,LH
2018_1,공릉로2길,89,54,100,50,LH
2018_1,공릉로12가길,54,51,100,50,LH
2018_1,겸재로54길,93,49,100,50,LL
2018_1,겸재로36길,74,47,100,50,LL
2018_1,겸재로29길,115,52,100,50,HH
2018_1,휘경로3길,108,55,100,50,HH
2018_1,휘경로2길,101,52,100,50,HH
2018_1,휘경로23길,144,76,100,50,HH
2018_1,휘경로14길,107,52,100,50,HH
2018_1,한천로46길,97,44,100,50,LL
2018_1,한천로40길,111,51,100,50,HH
2018_1,한천로33길,105,51,100,50,HH
2018_1,한천로14길,101,43,100,50,HL
2018_1,천호대로97길,135,56,100,50,HH
2018_1,천호대로77길,120,43,100,50,HL
2018_1,천호대로45길,147,86,100,50,HH
2018_1,천호대로17길,95,50,100,50,LL
2018_1,천호대로12길,136,50,100,50,HL
2018_1,천장산로7길,97,62,100,50,LH
2018_1,제기로5길,104,48,100,50,HL
2018_1,제기로21길,126,61,100,50,HH
2018_1,전농로4길,143,52,100,50,HH
2018_1,전농로3길,79,55,100,50,LH
2018_1,전농로29길,109,55,100,50,HH
2018_1,장한로8길,112,44,100,50,HL
2018_1,장한로5길,101,46,100,50,HL
2018_1,장한로27길,113,46,100,50,HL
2018_1,장한로27가길,113,46,100,50,HL
2018_1,장한로26길,88,49,100,50,LL
2018_1,장한로26가길,107,44,100,50,HL
2018_1,장한로25길,116,49,100,50,HL
