Date,상권_코드_명,집객시설_수,상권_구분
2018_4,쌍문역골목시장,2,R
2018_3,쌍문역골목시장,2,R
2018_2,쌍문역골목시장,2,R
2018_1,쌍문역골목시장,2,R
2018_4,백운시장,4,R
2018_3,백운시장,4,R
2018_2,백운시장,4,R
2018_1,백운시장,4,R
2018_4,신도봉시장,1,R
2018_3,신도봉시장,1,R
2018_2,신도봉시장,1,R
2018_1,신도봉시장,1,R
2018_4,창동골목시장,13,R
2018_3,창동골목시장,13,R
2018_2,창동골목시장,13,R
2018_1,창동골목시장,13,R
2018_4,창동신창시장,14,R
2018_3,창동신창시장,14,R
2018_2,창동신창시장,14,R
2018_1,창동신창시장,14,R
2018_4,수유북부시장,1,R
2018_3,수유북부시장,1,R
2018_2,수유북부시장,1,R
2018_1,수유북부시장,1,R
2018_4,장미원골목시장,8,R
2018_3,장미원골목시장,8,R
2018_2,장미원골목시장,8,R
2018_1,장미원골목시장,8,R
2018_4,수유중앙시장,1,R
2018_3,수유중앙시장,1,R
2018_2,수유중앙시장,1,R
2018_1,수유중앙시장,1,R
2018_4,강북종합시장,8,R
2018_3,강북종합시장,8,R
2018_2,강북종합시장,8,R
2018_1,강북종합시장,8,R
2018_4,우이시장,5,R
2018_3,우이시장,5,R
2018_2,우이시장,5,R
2018_1,우이시장,5,R
2018_4,수유전통시장,19,R
2018_3,수유전통시장,19,R
2018_2,수유전통시장,19,R
2018_1,수유전통시장,19,R
2018_4,번동북부골목시장,4,R
2018_3,번동북부골목시장,4,R
2018_2,번동북부골목시장,4,R
2018_1,번동북부골목시장,4,R
2018_4,솔샘시장,6,R
2018_3,솔샘시장,6,R
2018_2,솔샘시장,6,R
2018_1,솔샘시장,6,R
2018_4,숭인시장,29,R
2018_3,숭인시장,29,R
2018_2,숭인시장,29,R
2018_1,숭인시장,29,R
2018_4,방천골목시장,8,R
2018_3,방천골목시장,8,R
2018_2,방천골목시장,8,R
2018_1,방천골목시장,8,R
2018_4,동북시장,12,R
2018_3,동북시장,12,R
2018_2,동북시장,12,R
2018_1,동북시장,12,R
2018_4,석관황금시장,3,R
2018_3,석관황금시장,3,R
2018_2,석관황금시장,3,R
2018_1,석관황금시장,3,R
2018_4,석관시장,1,R
2018_3,석관시장,1,R
2018_2,석관시장,1,R
2018_1,석관시장,1,R
2018_4,새석관시장,1,R
2018_3,새석관시장,1,R
2018_2,새석관시장,1,R
2018_1,새석관시장,1,R
2018_4,번동시장,1,R
2018_3,번동시장,1,R
2018_2,번동시장,1,R
2018_1,번동시장,1,R
2018_4,장위전통시장,10,R
2018_3,장위전통시장,10,R
2018_2,장위전통시장,10,R
2018_1,장위전통시장,10,R
2018_4,밤나무골시장,3,R
2018_3,밤나무골시장,3,R
2018_2,밤나무골시장,3,R
2018_1,밤나무골시장,3,R
2018_4,길음시장,6,R
2018_3,길음시장,6,R
2018_2,길음시장,6,R
2018_1,길음시장,6,R
2018_4,정릉시장,20,R
2018_3,정릉시장,20,R
2018_2,정릉시장,20,R
2018_1,정릉시장,20,R
2018_4,정릉아리랑시장,12,R
2018_3,정릉아리랑시장,12,R
2018_2,정릉아리랑시장,12,R
2018_1,정릉아리랑시장,12,R
2018_4,돈암제일시장,23,R
2018_3,돈암제일시장,23,R
2018_2,돈암제일시장,23,R
2018_1,돈암제일시장,23,R
2018_4,우림골목시장,43,R
2018_3,우림골목시장,43,R
2018_2,우림골목시장,43,R
2018_1,우림골목시장,43,R
2018_4,묵1동도깨비시장,1,R
2018_3,묵1동도깨비시장,1,R
2018_2,묵1동도깨비시장,1,R
2018_1,묵1동도깨비시장,1,R
2018_4,태능시장,14,R
2018_3,태능시장,14,R
2018_2,태능시장,14,R
2018_1,태능시장,14,R
2018_4,중화제일시장,5,R
2018_3,중화제일시장,5,R
2018_2,중화제일시장,5,R
2018_1,중화제일시장,5,R
2018_4,사가정시장,28,R
2018_3,사가정시장,28,R
2018_2,사가정시장,28,R
2018_1,사가정시장,28,R
2018_4,면목골목시장,12,R
2018_3,면목골목시장,12,R
2018_2,면목골목시장,12,R
2018_1,면목골목시장,12,R
2018_4,동원시장,43,R
2018_3,동원시장,43,R
2018_2,동원시장,43,R
2018_1,동원시장,43,R
2018_4,동부골목시장,25,R
2018_3,동부골목시장,25,R
2018_2,동부골목시장,25,R
2018_1,동부골목시장,25,R
2018_4,이경시장,4,R
2018_3,이경시장,4,R
2018_2,이경시장,4,R
2018_1,이경시장,4,R
2018_4,회기시장,13,R
2018_3,회기시장,13,R
2018_2,회기시장,13,R
2018_1,회기시장,13,R
2018_4,청량리청과물시장,4,R
2018_3,청량리청과물시장,4,R
2018_2,청량리청과물시장,4,R
2018_1,청량리청과물시장,4,R
2018_4,전곡시장,5,R
2018_3,전곡시장,5,R
2018_2,전곡시장,5,R
2018_1,전곡시장,5,R
2018_4,답십리시장,13,R
2018_3,답십리시장,13,R
2018_2,답십리시장,13,R
2018_1,답십리시장,13,R
2018_4,동부시장,6,R
2018_3,동부시장,6,R
2018_2,동부시장,6,R
2018_1,동부시장,6,R
2018_4,전농로터리시장,8,R
2018_3,전농로터리시장,8,R
2018_2,전농로터리시장,8,R
2018_1,전농로터리시장,8,R
2018_4,청량리종합시장,3,R
2018_3,청량리종합시장,3,R
2018_2,청량리종합시장,3,R
2018_1,청량리종합시장,3,R
2018_4,서울약령시장,40,R
2018_3,서울약령시장,40,R
2018_2,서울약령시장,40,R
2018_1,서울약령시장,40,R
2018_4,동서시장,1,R
2018_3,동서시장,1,R
2018_2,동서시장,1,R
2018_1,동서시장,1,R
2018_4,경동시장,11,R
2018_3,경동시장,11,R
2018_2,경동시장,11,R
2018_1,경동시장,11,R
2018_4,청량리수산시장,14,R
2018_3,청량리수산시장,14,R
2018_2,청량리수산시장,14,R
2018_1,청량리수산시장,14,R
2018_4,동부청과시장,1,R
2018_3,동부청과시장,1,R
2018_2,동부청과시장,1,R
2018_1,동부청과시장,1,R
2018_4,구의시장,3,R
2018_3,구의시장,3,R
2018_2,구의시장,3,R
2018_1,구의시장,3,R
2018_4,조양시장,2,R
2018_3,조양시장,2,R
2018_2,조양시장,2,R
2018_1,조양시장,2,R
2018_4,영동교골목시장,4,R
2018_3,영동교골목시장,4,R
2018_2,영동교골목시장,4,R
2018_1,영동교골목시장,4,R
2018_4,노룬산골목시장,8,R
2018_3,노룬산골목시장,8,R
2018_2,노룬산골목시장,8,R
2018_1,노룬산골목시장,8,R
2018_4,자양골목시장,1,R
2018_3,자양골목시장,1,R
2018_2,자양골목시장,1,R
2018_1,자양골목시장,1,R
2018_4,신성골목시장,10,R
2018_3,신성골목시장,10,R
2018_2,신성골목시장,10,R
2018_1,신성골목시장,10,R
2018_4,면곡골목시장,5,R
2018_3,면곡골목시장,5,R
2018_2,면곡골목시장,5,R
2018_1,면곡골목시장,5,R
2018_4,중곡제일시장,17,R
2018_3,중곡제일시장,17,R
2018_2,중곡제일시장,17,R
2018_1,중곡제일시장,17,R
2018_4,화양제일골목시장,4,R
2018_3,화양제일골목시장,4,R
2018_2,화양제일골목시장,4,R
2018_1,화양제일골목시장,4,R
2018_4,한아름시장,7,R
2018_3,한아름시장,7,R
2018_2,한아름시장,7,R
2018_1,한아름시장,7,R
2018_4,성동용답상가시장,10,R
2018_3,성동용답상가시장,10,R
2018_2,성동용답상가시장,10,R
2018_1,성동용답상가시장,10,R
2018_4,뚝도시장,12,R
2018_3,뚝도시장,12,R
2018_2,뚝도시장,12,R
2018_1,뚝도시장,12,R
2018_4,금남시장,17,R
2018_3,금남시장,17,R
2018_2,금남시장,17,R
2018_1,금남시장,17,R
2018_4,행당시장,38,R
2018_3,행당시장,38,R
2018_2,행당시장,38,R
2018_1,행당시장,38,R
2018_4,마장축산물시장,4,R
2018_3,마장축산물시장,4,R
2018_2,마장축산물시장,4,R
2018_1,마장축산물시장,4,R
2018_4,보광시장,3,R
2018_3,보광시장,3,R
2018_2,보광시장,3,R
2018_1,보광시장,3,R
2018_4,이태원시장,3,R
2018_3,이태원시장,3,R
2018_2,이태원시장,3,R
2018_1,이태원시장,3,R
2018_4,이촌종합시장,7,R
2018_3,이촌종합시장,7,R
2018_2,이촌종합시장,7,R
2018_1,이촌종합시장,7,R
2018_4,용문전통시장,6,R
2018_3,용문전통시장,6,R
2018_2,용문전통시장,6,R
2018_1,용문전통시장,6,R
2018_4,만리시장,1,R
2018_3,만리시장,1,R
2018_2,만리시장,1,R
2018_1,만리시장,1,R
2018_4,신흥시장,2,R
2018_3,신흥시장,2,R
2018_2,신흥시장,2,R
2018_1,신흥시장,2,R
2018_4,후암시장,2,R
2018_3,후암시장,2,R
2018_2,후암시장,2,R
2018_1,후암시장,2,R
2018_4,합동(새벽)시장,5,R
2018_3,합동(새벽)시장,5,R
2018_2,합동(새벽)시장,5,R
2018_1,합동(새벽)시장,5,R
2018_4,서울중앙시장,10,R
2018_3,서울중앙시장,10,R
2018_2,서울중앙시장,10,R
2018_1,서울중앙시장,10,R
2018_4,백학시장,7,R
2018_3,백학시장,7,R
2018_2,백학시장,7,R
2018_1,백학시장,7,R
2018_4,약수시장,27,R
2018_3,약수시장,27,R
2018_2,약수시장,27,R
2018_1,약수시장,27,R
2018_4,청평화시장,1,R
2018_3,청평화시장,1,R
2018_2,청평화시장,1,R
2018_1,청평화시장,1,R
2018_4,제일평화시장,5,R
2018_3,제일평화시장,5,R
2018_2,제일평화시장,5,R
2018_1,제일평화시장,5,R
2018_4,동평화시장,5,R
2018_3,동평화시장,5,R
2018_2,동평화시장,5,R
2018_1,동평화시장,5,R
2018_4,남평화시장,1,R
2018_3,남평화시장,1,R
2018_2,남평화시장,1,R
2018_1,남평화시장,1,R
2018_4,방산종합시장,30,R
2018_3,방산종합시장,30,R
2018_2,방산종합시장,30,R
2018_1,방산종합시장,30,R
2018_4,평화시장,20,R
2018_3,평화시장,20,R
2018_2,평화시장,20,R
2018_1,평화시장,20,R
2018_4,인현시장,3,R
2018_3,인현시장,3,R
2018_2,인현시장,3,R
2018_1,인현시장,3,R
2018_4,신중부시장,23,R
2018_3,신중부시장,23,R
2018_2,신중부시장,23,R
2018_1,신중부시장,23,R
2018_4,남대문시장,70,R
2018_3,남대문시장,70,R
2018_2,남대문시장,70,R
2018_1,남대문시장,70,R
2018_4,신설종합시장,1,R
2018_3,신설종합시장,1,R
2018_2,신설종합시장,1,R
2018_1,신설종합시장,1,R
2018_4,동묘시장,17,R
2018_3,동묘시장,17,R
2018_2,동묘시장,17,R
2018_1,동묘시장,17,R
2018_4,창신골목시장,14,R
2018_3,창신골목시장,14,R
2018_2,창신골목시장,14,R
2018_1,창신골목시장,14,R
2018_4,충신시장,2,R
2018_3,충신시장,2,R
2018_2,충신시장,2,R
2018_1,충신시장,2,R
2018_4,종로신진시장,9,R
2018_3,종로신진시장,9,R
2018_2,종로신진시장,9,R
2018_1,종로신진시장,9,R
2018_4,동대문종합시장,16,R
2018_3,동대문종합시장,16,R
2018_2,동대문종합시장,16,R
2018_1,동대문종합시장,16,R
2018_4,광장시장,20,R
2018_3,광장시장,20,R
2018_2,광장시장,20,R
2018_1,광장시장,20,R
2018_4,통인시장,16,R
2018_3,통인시장,16,R
2018_2,통인시장,16,R
2018_1,통인시장,16,R
2018_4,서울 노원구 노원역_3,73,D
2018_3,서울 노원구 노원역_3,73,D
2018_2,서울 노원구 노원역_3,73,D
2018_1,서울 노원구 노원역_3,73,D
2018_4,서울 노원구 노원역_2,37,D
2018_3,서울 노원구 노원역_2,37,D
2018_2,서울 노원구 노원역_2,37,D
2018_1,서울 노원구 노원역_2,37,D
2018_4,서울 노원구 노원역_1,56,D
2018_3,서울 노원구 노원역_1,56,D
2018_2,서울 노원구 노원역_1,56,D
2018_1,서울 노원구 노원역_1,56,D
2018_4,창동역,74,D
2018_3,창동역,74,D
2018_2,창동역,74,D
2018_1,창동역,74,D
2018_4,서울 강북구 수유역_3,16,D
2018_3,서울 강북구 수유역_3,16,D
2018_2,서울 강북구 수유역_3,16,D
2018_1,서울 강북구 수유역_3,16,D
2018_4,등나무근린공원 주변,12,D
2018_3,등나무근린공원 주변,12,D
2018_2,등나무근린공원 주변,12,D
2018_1,등나무근린공원 주변,12,D
2018_4,서울 강북구 수유역_2,77,D
2018_3,서울 강북구 수유역_2,77,D
2018_2,서울 강북구 수유역_2,77,D
2018_1,서울 강북구 수유역_2,77,D
2018_4,서울 강북구 수유역_1,69,D
2018_3,서울 강북구 수유역_1,69,D
2018_2,서울 강북구 수유역_1,69,D
2018_1,서울 강북구 수유역_1,69,D
2018_4,서울 은평구 연신내역_3,8,D
2018_3,서울 은평구 연신내역_3,8,D
2018_2,서울 은평구 연신내역_3,8,D
2018_1,서울 은평구 연신내역_3,8,D
2018_4,서울 은평구 연신내역_2,57,D
2018_3,서울 은평구 연신내역_2,57,D
2018_2,서울 은평구 연신내역_2,57,D
2018_1,서울 은평구 연신내역_2,57,D
2018_4,서울 은평구 연신내역_1,25,D
2018_3,서울 은평구 연신내역_1,25,D
2018_2,서울 은평구 연신내역_1,25,D
2018_1,서울 은평구 연신내역_1,25,D
2018_4,서울 성북구 미아삼거리역_2,31,D
2018_3,서울 성북구 미아삼거리역_2,31,D
2018_2,서울 성북구 미아삼거리역_2,31,D
2018_1,서울 성북구 미아삼거리역_2,31,D
2018_4,서울 강북구 미아삼거리역_1,66,D
2018_3,서울 강북구 미아삼거리역_1,66,D
2018_2,서울 강북구 미아삼거리역_1,66,D
2018_1,서울 강북구 미아삼거리역_1,66,D
2018_4,서울 은평구 불광역_3,26,D
2018_3,서울 은평구 불광역_3,26,D
2018_2,서울 은평구 불광역_3,26,D
2018_1,서울 은평구 불광역_3,26,D
2018_4,서울 은평구 불광역_2,30,D
2018_3,서울 은평구 불광역_2,30,D
2018_2,서울 은평구 불광역_2,30,D
2018_1,서울 은평구 불광역_2,30,D
2018_4,서울 은평구 불광역_1,43,D
2018_3,서울 은평구 불광역_1,43,D
2018_2,서울 은평구 불광역_1,43,D
2018_1,서울 은평구 불광역_1,43,D
2018_4,미아사거리_2,12,D
2018_3,미아사거리_2,12,D
2018_2,미아사거리_2,12,D
2018_1,미아사거리_2,12,D
2018_4,미아사거리_1,9,D
2018_3,미아사거리_1,9,D
2018_2,미아사거리_1,9,D
2018_1,미아사거리_1,9,D
2018_4,서울 성북구 성신여대입구역,56,D
2018_3,서울 성북구 성신여대입구역,56,D
2018_2,서울 성북구 성신여대입구역,56,D
2018_1,서울 성북구 성신여대입구역,56,D
2018_4,경희대학교,11,D
2018_3,경희대학교,11,D
2018_2,경희대학교,11,D
2018_1,경희대학교,11,D
2018_4,서울 성북구 안암역,15,D
2018_3,서울 성북구 안암역,15,D
2018_2,서울 성북구 안암역,15,D
2018_1,서울 성북구 안암역,15,D
2018_4,혜화역 대학로_3,47,D
2018_3,혜화역 대학로_3,47,D
2018_2,혜화역 대학로_3,47,D
2018_1,혜화역 대학로_3,47,D
2018_4,혜화역 대학로_2,21,D
2018_3,혜화역 대학로_2,21,D
2018_2,혜화역 대학로_2,21,D
2018_1,혜화역 대학로_2,21,D
2018_4,혜화역 대학로_1,49,D
2018_3,혜화역 대학로_1,49,D
2018_2,혜화역 대학로_1,49,D
2018_1,혜화역 대학로_1,49,D
2018_4,디지털미디어시티,58,D
2018_3,디지털미디어시티,58,D
2018_2,디지털미디어시티,58,D
2018_1,디지털미디어시티,58,D
2018_4,서울 동대문구 청량리역,107,D
2018_3,서울 동대문구 청량리역,107,D
2018_2,서울 동대문구 청량리역,107,D
2018_1,서울 동대문구 청량리역,107,D
2018_4,서울 종로구 경복궁역_2,22,D
2018_3,서울 종로구 경복궁역_2,22,D
2018_2,서울 종로구 경복궁역_2,22,D
2018_1,서울 종로구 경복궁역_2,22,D
2018_4,서울 종로구 안국역_2,21,D
2018_3,서울 종로구 안국역_2,21,D
2018_2,서울 종로구 안국역_2,21,D
2018_1,서울 종로구 안국역_2,21,D
2018_4,서울 종로구 안국역_1,23,D
2018_3,서울 종로구 안국역_1,23,D
2018_2,서울 종로구 안국역_1,23,D
2018_1,서울 종로구 안국역_1,23,D
2018_4,서울 종로구 경복궁역_1,29,D
2018_3,서울 종로구 경복궁역_1,29,D
2018_2,서울 종로구 경복궁역_1,29,D
2018_1,서울 종로구 경복궁역_1,29,D
2018_4,서울 종로구 종로3가역_3,24,D
2018_3,서울 종로구 종로3가역_3,24,D
2018_2,서울 종로구 종로3가역_3,24,D
2018_1,서울 종로구 종로3가역_3,24,D
2018_4,서울 종로구 종로3가역_2,113,D
2018_3,서울 종로구 종로3가역_2,113,D
2018_2,서울 종로구 종로3가역_2,113,D
2018_1,서울 종로구 종로3가역_2,113,D
2018_4,서울 동대문구 신설동역_2,30,D
2018_3,서울 동대문구 신설동역_2,30,D
2018_2,서울 동대문구 신설동역_2,30,D
2018_1,서울 동대문구 신설동역_2,30,D
2018_4,인사동,139,D
2018_3,인사동,139,D
2018_2,인사동,139,D
2018_1,인사동,139,D
2018_4,서울 종로구 종로5가역_4,18,D
2018_3,서울 종로구 종로5가역_4,18,D
2018_2,서울 종로구 종로5가역_4,18,D
2018_1,서울 종로구 종로5가역_4,18,D
2018_4,서울 종로구 종로5가역_3,72,D
2018_3,서울 종로구 종로5가역_3,72,D
2018_2,서울 종로구 종로5가역_3,72,D
2018_1,서울 종로구 종로5가역_3,72,D
2018_4,종로구청,100,D
2018_3,종로구청,100,D
2018_2,종로구청,100,D
2018_1,종로구청,100,D
2018_4,서울 종로구 종로5가역_2,65,D
2018_3,서울 종로구 종로5가역_2,65,D
2018_2,서울 종로구 종로5가역_2,65,D
2018_1,서울 종로구 종로5가역_2,65,D
2018_4,신설동역,15,D
2018_3,신설동역,15,D
2018_2,신설동역,15,D
2018_1,신설동역,15,D
2018_4,서울 동대문구 신설동역_1,13,D
2018_3,서울 동대문구 신설동역_1,13,D
2018_2,서울 동대문구 신설동역_1,13,D
2018_1,서울 동대문구 신설동역_1,13,D
2018_4,서울 종로구 광화문역_2,120,D
2018_3,서울 종로구 광화문역_2,120,D
2018_2,서울 종로구 광화문역_2,120,D
2018_1,서울 종로구 광화문역_2,120,D
2018_4,동묘앞역,39,D
2018_3,동묘앞역,39,D
2018_2,동묘앞역,39,D
2018_1,동묘앞역,39,D
2018_4,장안동사거리,68,D
2018_3,장안동사거리,68,D
2018_2,장안동사거리,68,D
2018_1,장안동사거리,68,D
2018_4,서울 종로구 동대문역_2,56,D
2018_3,서울 종로구 동대문역_2,56,D
2018_2,서울 종로구 동대문역_2,56,D
2018_1,서울 종로구 동대문역_2,56,D
2018_4,서울 종로구 동대문역_1,10,D
2018_3,서울 종로구 동대문역_1,10,D
2018_2,서울 종로구 동대문역_1,10,D
2018_1,서울 종로구 동대문역_1,10,D
2018_4,동대문시장_2,25,D
2018_3,동대문시장_2,25,D
2018_2,동대문시장_2,25,D
2018_1,동대문시장_2,25,D
2018_4,서울 종로구 종로5가역_1,10,D
2018_3,서울 종로구 종로5가역_1,10,D
2018_2,서울 종로구 종로5가역_1,10,D
2018_1,서울 종로구 종로5가역_1,10,D
2018_4,서울 종로구 종로3가역_1,70,D
2018_3,서울 종로구 종로3가역_1,70,D
2018_2,서울 종로구 종로3가역_1,70,D
2018_1,서울 종로구 종로3가역_1,70,D
2018_4,서울 종로구 광화문역_1,45,D
2018_3,서울 종로구 광화문역_1,45,D
2018_2,서울 종로구 광화문역_1,45,D
2018_1,서울 종로구 광화문역_1,45,D
2018_4,종각역,20,D
2018_3,종각역,20,D
2018_2,종각역,20,D
2018_1,종각역,20,D
2018_4,종각역 젊음의 거리,53,D
2018_3,종각역 젊음의 거리,53,D
2018_2,종각역 젊음의 거리,53,D
2018_1,종각역 젊음의 거리,53,D
2018_4,서대문구 서대문역_1,12,D
2018_3,서대문구 서대문역_1,12,D
2018_2,서대문구 서대문역_1,12,D
2018_1,서대문구 서대문역_1,12,D
2018_4,동대문시장_1,35,D
2018_3,동대문시장_1,35,D
2018_2,동대문시장_1,35,D
2018_1,동대문시장_1,35,D
2018_4,시청역_2,58,D
2018_3,시청역_2,58,D
2018_2,시청역_2,58,D
2018_1,시청역_2,58,D
2018_4,서울시청,69,D
2018_3,서울시청,69,D
2018_2,서울시청,69,D
2018_1,서울시청,69,D
2018_4,서울 중구 을지로3가역_2,41,D
2018_3,서울 중구 을지로3가역_2,41,D
2018_2,서울 중구 을지로3가역_2,41,D
2018_1,서울 중구 을지로3가역_2,41,D
2018_4,서울 중구 신당역_2,16,D
2018_3,서울 중구 신당역_2,16,D
2018_2,서울 중구 신당역_2,16,D
2018_1,서울 중구 신당역_2,16,D
2018_4,서대문구 서대문역_2,47,D
2018_3,서대문구 서대문역_2,47,D
2018_2,서대문구 서대문역_2,47,D
2018_1,서대문구 서대문역_2,47,D
2018_4,동대문역사문화공원역,50,D
2018_3,동대문역사문화공원역,50,D
2018_2,동대문역사문화공원역,50,D
2018_1,동대문역사문화공원역,50,D
2018_4,서울 중구 을지로3가역_1,68,D
2018_3,서울 중구 을지로3가역_1,68,D
2018_2,서울 중구 을지로3가역_1,68,D
2018_1,서울 중구 을지로3가역_1,68,D
2018_4,명동거리,206,D
2018_3,명동거리,206,D
2018_2,명동거리,206,D
2018_1,명동거리,206,D
2018_4,롯데백화점,56,D
2018_3,롯데백화점,56,D
2018_2,롯데백화점,56,D
2018_1,롯데백화점,56,D
